plz;ort;landkreis;latitude;longitude;fluvial/HQ;AEP;floodrisk
866980;Oberndorf a.Lech;Landkreis Donau-Ries;4,8678E+14;1,08798E+16;0,13;0,14%;Low
867010;Rohrenfels;Landkreis Neuburg-Schrobenhausen;4,86982E+15;1,11412E+16;0,15;0,16%;Low
867060;Weichering;Landkreis Neuburg-Schrobenhausen;4,87384E+16;1,12925E+15;0,15;0,16%;Low
867070;Kühlenthal;Landkreis Augsburg;4,85683E+15;1,07844E+16;0,041;0,04%;Very Low
867070;Westendorf;Landkreis Augsburg;4,85704E+16;1,08191E+15;0,041;0,04%;Very Low
867320;Oettingen i.Bay.;Landkreis Donau-Ries;4,89669E+16;1,06065E+16;0,13;0,14%;Low
867320;Oettingen i.Bay.;Landkreis Donau-Ries;4,89868E+15;1,05513E+16;0,13;0,14%;Low
867330;Alerheim;Landkreis Donau-Ries;4,88514E+14;1,05918E+16;0,13;0,14%;Low
867350;Amerdingen;Landkreis Donau-Ries;4,8745E+15;1,04376E+15;0,13;0,14%;Low
867350;Forheim;Landkreis Donau-Ries;4,8723E+15;1,04955E+14;0,13;0,14%;Low
867380;Deiningen;Landkreis Donau-Ries;4,88473E+15;1,0575E+16;0,13;0,14%;Low
867420;Fremdingen;Landkreis Donau-Ries;4,89859E+16;1,04354E+15;0,13;0,14%;Low
867440;Hainsfarth;Landkreis Donau-Ries;4,8952E+16;1,06542E+13;0,13;0,14%;Low
867470;Maihingen;Landkreis Donau-Ries;4,8915E+15;1,05028E+16;0,13;0,14%;Low
867480;Marktoffingen;Landkreis Donau-Ries;4,89408E+16;1,04753E+16;0,13;0,14%;Low
867510;Mönchsdeggingen;Landkreis Donau-Ries;4,8755E+15;1,05917E+16;0,13;0,14%;Low
867530;Möttingen;Landkreis Donau-Ries;4,8826E+15;1,05651E+16;0,13;0,14%;Low
867540;Munningen;Landkreis Donau-Ries;4,89305E+15;1,06052E+16;0,13;0,14%;Low
867560;Reimlingen;Landkreis Donau-Ries;4,88394E+15;1,05333E+16;0,13;0,14%;Low
867570;Wallerstein;Landkreis Donau-Ries;4,8878E+16;1,04862E+16;0,13;0,14%;Low
867590;Wechingen;Landkreis Donau-Ries;4,88895E+15;1,05837E+16;0,13;0,14%;Low
868070;Buchloe;Landkreis Ostallgäu;4,80209E+15;1,07619E+16;0,009;0,01%;Very Low
868070;Buchloe;Landkreis Ostallgäu;4,80508E+15;1,07365E+16;0,009;0,01%;Very Low
868070;Buchloe;Landkreis Ostallgäu;4,80264E+15;1,07857E+16;0,009;0,01%;Very Low
868070;Buchloe;Landkreis Ostallgäu;4,80173E+16;1,07286E+16;0,009;0,01%;Very Low
868070;Buchloe;Landkreis Ostallgäu;4,80333E+15;1,07067E+16;0,009;0,01%;Very Low
868250;Bad Wörishofen;Landkreis Unterallgäu;4,79643E+15;1,06299E+16;0,025;0,03%;Very Low
868250;Bad Wörishofen;Landkreis Unterallgäu;4,80032E+16;1,06131E+16;0,025;0,03%;Very Low
868250;Bad Wörishofen;Landkreis Unterallgäu;4,79594E+15;1,06186E+16;0,025;0,03%;Very Low
868250;Bad Wörishofen;Landkreis Unterallgäu;4,79838E+15;1,05771E+16;0,025;0,03%;Very Low
868250;Bad Wörishofen;Landkreis Unterallgäu;4,8E+16;1,06439E+16;0,025;0,03%;Very Low
868250;Bad Wörishofen;Landkreis Unterallgäu;4,79776E+14;1,0645E+16;0,025;0,03%;Very Low
868300;Schwabmünchen;Landkreis Augsburg;4,81924E+15;1,07393E+16;0,041;0,04%;Very Low
868300;Schwabmünchen;Landkreis Augsburg;4,81855E+15;1,07158E+16;0,041;0,04%;Very Low
868300;Schwabmünchen;Landkreis Augsburg;4,82066E+16;1,07223E+16;0,041;0,04%;Very Low
868300;Schwabmünchen;Landkreis Augsburg;4,82057E+15;1,07362E+16;0,041;0,04%;Very Low
868300;Schwabmünchen;Landkreis Augsburg;4,8198E+15;1,07138E+15;0,041;0,04%;Very Low
868300;Schwabmünchen;Landkreis Augsburg;4,81848E+15;1,0768E+15;0,041;0,04%;Very Low
868330;Ettringen;Landkreis Unterallgäu;4,81283E+15;1,0638E+15;0,025;0,03%;Very Low
868360;Obermeitingen;Landkreis Landsberg am Lech;4,81728E+16;1,08474E+16;0,045;0,05%;Very Low
868360;Obermeitingen;Landkreis Landsberg am Lech;4,81749E+15;1,08067E+16;0,045;0,05%;Very Low
868360;Obermeitingen;Landkreis Landsberg am Lech;4,81822E+16;1,0803E+16;0,045;0,05%;Very Low
868360;Obermeitingen;Landkreis Landsberg am Lech;4,81405E+16;1,08051E+15;0,045;0,05%;Very Low
868360;Obermeitingen;Landkreis Landsberg am Lech;4,81986E+15;1,0818E+16;0,045;0,05%;Very Low
868360;Obermeitingen;Landkreis Landsberg am Lech;4,81499E+15;1,08568E+15;0,045;0,05%;Very Low
868360;Graben;Landkreis Augsburg;4,81714E+15;1,08465E+16;0,041;0,04%;Very Low
868360;Graben;Landkreis Augsburg;4,81372E+15;1,08052E+16;0,041;0,04%;Very Low
868360;Graben;Landkreis Augsburg;4,81442E+15;1,07924E+16;0,041;0,04%;Very Low
868360;Graben;Landkreis Augsburg;4,81371E+15;1,08093E+16;0,041;0,04%;Very Low
868360;Graben;Landkreis Augsburg;4,81481E+16;1,08005E+16;0,041;0,04%;Very Low
868360;Graben;Landkreis Augsburg;4,81602E+15;1,0806E+16;0,041;0,04%;Very Low
868360;Klosterlechfeld;Landkreis Augsburg;4,81832E+16;1,08619E+16;0,041;0,04%;Very Low
868360;Klosterlechfeld;Landkreis Augsburg;4,8196E+15;1,0856E+16;0,041;0,04%;Very Low
868360;Klosterlechfeld;Landkreis Augsburg;4,81438E+16;1,08578E+16;0,041;0,04%;Very Low
868360;Klosterlechfeld;Landkreis Augsburg;4,82E+14;1,08184E+16;0,041;0,04%;Very Low
868360;Klosterlechfeld;Landkreis Augsburg;4,81985E+15;1,08284E+16;0,041;0,04%;Very Low
868360;Klosterlechfeld;Landkreis Augsburg;4,81647E+16;1,07971E+16;0,041;0,04%;Very Low
868360;Untermeitingen;Landkreis Augsburg;4,81604E+15;1,08608E+14;0,041;0,04%;Very Low
868360;Untermeitingen;Landkreis Augsburg;4,81767E+16;1,07974E+16;0,041;0,04%;Very Low
868360;Untermeitingen;Landkreis Augsburg;4,81666E+14;1,08637E+15;0,041;0,04%;Very Low
868360;Untermeitingen;Landkreis Augsburg;4,8189E+16;1,08075E+15;0,041;0,04%;Very Low
868360;Untermeitingen;Landkreis Augsburg;4,81411E+15;1,08007E+16;0,041;0,04%;Very Low
868360;Untermeitingen;Landkreis Augsburg;4,81618E+16;1,08104E+16;0,041;0,04%;Very Low
868420;Türkheim;Landkreis Unterallgäu;4,80571E+15;1,06402E+14;0,025;0,03%;Very Low
868420;Türkheim;Landkreis Unterallgäu;4,80581E+15;1,06178E+16;0,025;0,03%;Very Low
868420;Türkheim;Landkreis Unterallgäu;4,80292E+15;1,0619E+16;0,025;0,03%;Very Low
868450;Großaitingen;Landkreis Augsburg;4,82393E+15;1,06627E+16;0,041;0,04%;Very Low
868450;Großaitingen;Landkreis Augsburg;4,82521E+15;1,07406E+16;0,041;0,04%;Very Low
868500;Fischach;Landkreis Augsburg;4,82799E+16;1,06151E+15;0,041;0,04%;Very Low
868500;Fischach;Landkreis Augsburg;4,82871E+15;1,06091E+16;0,041;0,04%;Very Low
868530;Langerringen;Landkreis Augsburg;4,81212E+15;1,07886E+16;0,041;0,04%;Very Low
868530;Langerringen;Landkreis Augsburg;4,81267E+15;1,07479E+16;0,041;0,04%;Very Low
868540;Amberg;Landkreis Unterallgäu;4,80665E+15;1,06825E+16;0,025;0,03%;Very Low
868560;Hiltenfingen;Landkreis Augsburg;4,81421E+16;1,07029E+16;0,041;0,04%;Very Low
868570;Hurlach;Landkreis Landsberg am Lech;4,81368E+15;1,08434E+16;0,045;0,05%;Very Low
868590;Igling;Landkreis Landsberg am Lech;4,80569E+15;1,08269E+16;0,045;0,05%;Very Low
868600;Jengen;Landkreis Ostallgäu;4,80046E+15;1,07428E+16;0,009;0,01%;Very Low
868620;Lamerdingen;Landkreis Ostallgäu;4,80956E+16;1,0808E+16;0,009;0,01%;Very Low
868630;Langenneufnach;Landkreis Augsburg;4,8257E+14;1,06137E+16;0,041;0,04%;Very Low
868650;Markt Wald;Landkreis Unterallgäu;4,81376E+15;1,06099E+16;0,025;0,03%;Very Low
868660;Mickhausen;Landkreis Augsburg;4,82232E+16;1,06304E+16;0,041;0,04%;Very Low
868690;Oberostendorf;Landkreis Ostallgäu;4,79482E+15;1,07516E+16;0,009;0,01%;Very Low
868710;Rammingen;Landkreis Unterallgäu;4,80447E+16;1,05944E+15;0,025;0,03%;Very Low
868740;Tussenhausen;Landkreis Unterallgäu;4,8116E+15;1,05321E+16;0,025;0,03%;Very Low
868750;Waal;Landkreis Ostallgäu;4,79893E+15;1,0766E+16;0,009;0,01%;Very Low
868790;Wiedergeltingen;Landkreis Unterallgäu;4,80355E+16;1,06908E+16;0,025;0,03%;Very Low
868990;Landsberg am Lech;Landkreis Landsberg am Lech;4.804.631;10.817.463;HQ40;2,50%;Medium
868990;Landsberg am Lech;Landkreis Landsberg am Lech;4,80353E+16;1,09103E+16;0,045;0,05%;Very Low
868990;Landsberg am Lech;Landkreis Landsberg am Lech;4,79952E+15;1,08519E+16;0,045;0,05%;Very Low
868990;Landsberg am Lech;Landkreis Landsberg am Lech;4,80382E+15;1,08465E+16;0,045;0,05%;Very Low
868990;Landsberg am Lech;Landkreis Landsberg am Lech;4,80103E+14;1,08619E+16;0,045;0,05%;Very Low
868990;Landsberg am Lech;Landkreis Landsberg am Lech;4,80628E+16;1,08499E+16;0,045;0,05%;Very Low
868990;Landsberg am Lech;Landkreis Landsberg am Lech;4,80008E+15;1,08467E+16;0,045;0,05%;Very Low
868990;Landsberg am Lech;Landkreis Landsberg am Lech;4,80149E+16;1,08679E+16;0,045;0,05%;Very Low
868990;Landsberg am Lech;Landkreis Landsberg am Lech;4,80562E+16;1,08943E+15;0,045;0,05%;Very Low
868990;Landsberg am Lech;Landkreis Landsberg am Lech;4,80758E+15;1,08586E+16;0,045;0,05%;Very Low
869160;Kaufering;Landkreis Landsberg am Lech;4,81177E+15;1,08835E+16;0,045;0,05%;Very Low
869160;Kaufering;Landkreis Landsberg am Lech;4,80986E+15;1,0877E+16;0,045;0,05%;Very Low
869160;Kaufering;Landkreis Landsberg am Lech;4,80981E+16;1,08545E+16;0,045;0,05%;Very Low
869160;Kaufering;Landkreis Landsberg am Lech;4,80956E+15;1,0849E+16;0,045;0,05%;Very Low
869190;Utting am Ammersee;Landkreis Landsberg am Lech;4,80222E+15;1,10716E+16;0,045;0,05%;Very Low
869190;Utting am Ammersee;Landkreis Landsberg am Lech;4,80258E+16;1,10775E+16;0,045;0,05%;Very Low
869200;Denklingen;Landkreis Landsberg am Lech;4,78826E+15;1,08707E+16;0,045;0,05%;Very Low
869220;Eresing;Landkreis Landsberg am Lech;4,8082E+15;1,10563E+15;0,045;0,05%;Very Low
869230;Finning;Landkreis Landsberg am Lech;4,80362E+16;1,09695E+16;0,045;0,05%;Very Low
869260;Eresing;Landkreis Landsberg am Lech;4,80905E+15;1,1065E+16;0,045;0,05%;Very Low
869260;Greifenberg;Landkreis Landsberg am Lech;4,807E+15;1,10634E+16;0,045;0,05%;Very Low
869280;Hofstetten;Landkreis Landsberg am Lech;4,80096E+15;1,09449E+16;0,045;0,05%;Very Low
869290;Penzing;Landkreis Landsberg am Lech;4,80646E+14;1,09627E+16;0,045;0,05%;Very Low
869290;Penzing;Landkreis Landsberg am Lech;4,80914E+16;1,08989E+16;0,045;0,05%;Very Low
869310;Prittriching;Landkreis Landsberg am Lech;4,81725E+16;1,09344E+16;0,045;0,05%;Very Low
869320;Landsberg am Lech;Landkreis Landsberg am Lech;48.055.939;10.876.498;HQ40;2,50%;Medium
869320;Pürgen;Landkreis Landsberg am Lech;4,79912E+15;1,08931E+16;0,045;0,05%;Very Low
869340;Reichling;Landkreis Landsberg am Lech;4,79144E+14;1,09407E+16;0,045;0,05%;Very Low
869350;Rott;Landkreis Landsberg am Lech;4,79139E+15;1,10101E+16;0,045;0,05%;Very Low
869370;Scheuring;Landkreis Landsberg am Lech;4,81624E+16;1,08906E+16;0,045;0,05%;Very Low
869380;Schondorf am Ammersee;Landkreis Landsberg am Lech;4,80414E+16;1,10977E+16;0,045;0,05%;Very Low
869380;Schondorf am Ammersee;Landkreis Landsberg am Lech;4,80547E+15;1,10897E+16;0,045;0,05%;Very Low
869440;Unterdießen;Landkreis Landsberg am Lech;4,79685E+15;1,08466E+16;0,045;0,05%;Very Low
869460;Vilgertshofen;Landkreis Landsberg am Lech;4,79446E+15;1,09079E+16;0,045;0,05%;Very Low
869470;Weil;Landkreis Landsberg am Lech;4,8151E+16;1,09493E+16;0,045;0,05%;Very Low
869470;Weil;Landkreis Landsberg am Lech;4,81206E+15;1,09497E+16;0,045;0,05%;Very Low
869490;Windach;Landkreis Landsberg am Lech;4,80501E+14;1,10175E+16;0,045;0,05%;Very Low
869490;Windach;Landkreis Landsberg am Lech;4,80409E+15;1,10309E+16;0,045;0,05%;Very Low
869560;Schongau;Landkreis Weilheim-Schongau;4,78337E+15;1,09065E+16;0,035;0,04%;Very Low
869560;Schongau;Landkreis Weilheim-Schongau;4,78169E+15;1,08795E+15;0,035;0,04%;Very Low
869560;Schongau;Landkreis Weilheim-Schongau;4,78296E+15;1,08964E+15;0,035;0,04%;Very Low
869560;Schongau;Landkreis Weilheim-Schongau;4,78093E+16;1,08922E+16;0,035;0,04%;Very Low
869560;Schongau;Landkreis Weilheim-Schongau;4,78159E+15;1,08818E+15;0,035;0,04%;Very Low
869720;Altenstadt;Landkreis Weilheim-Schongau;4,77946E+16;1,08523E+16;0,035;0,04%;Very Low
869770;Burggen;Landkreis Weilheim-Schongau;4,77857E+15;1,07743E+16;0,035;0,04%;Very Low
869780;Hohenfurch;Landkreis Weilheim-Schongau;4,78504E+16;1,08942E+16;0,035;0,04%;Very Low
869830;Lechbruck a.See;Landkreis Ostallgäu;4,76792E+14;1,07596E+15;0,009;0,01%;Very Low
869870;Schwabsoien;Landkreis Weilheim-Schongau;4,78348E+15;1,08E+16;0,035;0,04%;Very Low
874350;Kempten (Allgäu);;4,77006E+16;1,0294E+16;0,136;0,15%;Low
874350;Kempten (Allgäu);;4,77018E+16;1,0292E+14;0,136;0,15%;Low
874350;Kempten (Allgäu);;4,77007E+15;1,02875E+16;0,136;0,15%;Low
874350;Kempten (Allgäu);;4,77178E+15;1,03123E+16;0,136;0,15%;Low
874350;Kempten (Allgäu);;4,77081E+14;1,02847E+16;0,136;0,15%;Low
874350;Kempten (Allgäu);;4,77136E+15;1,03054E+16;0,136;0,15%;Low
874350;Kempten (Allgäu);;4,77007E+16;1,02877E+15;0,136;0,15%;Low
874370;Kempten (Allgäu);;4,77338E+16;1,03263E+16;0,136;0,15%;Low
874370;Kempten (Allgäu);;4,77575E+15;1,03487E+16;0,136;0,15%;Low
874370;Kempten (Allgäu);;4,77092E+15;1,03314E+16;0,136;0,15%;Low
874370;Kempten (Allgäu);;4,77233E+15;1,03251E+15;0,136;0,15%;Low
874370;Kempten (Allgäu);;4,77519E+15;1,03499E+16;0,136;0,15%;Low
874370;Kempten (Allgäu);;4,77191E+15;1,03331E+15;0,136;0,15%;Low
874370;Kempten (Allgäu);;4,77126E+15;1,03476E+16;0,136;0,15%;Low
874370;Kempten (Allgäu);;4,77298E+15;1,03249E+15;0,136;0,15%;Low
874370;Kempten (Allgäu);;4,77668E+15;1,0314E+15;0,136;0,15%;Low
874710;Durach;Landkreis Oberallgäu;4,77028E+16;1,03296E+16;0,024;0,02%;Very Low
874710;Durach;Landkreis Oberallgäu;4,77041E+15;1,03623E+16;0,024;0,02%;Very Low
874710;Durach;Landkreis Oberallgäu;4,76909E+15;1,0333E+16;0,024;0,02%;Very Low
874770;Sulzberg;Landkreis Oberallgäu;4,76596E+15;1,03223E+16;0,024;0,02%;Very Low
874770;Sulzberg;Landkreis Oberallgäu;4,76708E+15;1,03306E+16;0,024;0,02%;Very Low
874840;Nesselwang;Landkreis Ostallgäu;4,76468E+16;1,05147E+16;0,009;0,01%;Very Low
874880;Betzigau;Landkreis Oberallgäu;4,7708E+15;1,04245E+16;0,024;0,02%;Very Low
874900;Haldenwang;Landkreis Oberallgäu;4,78179E+15;1,03586E+16;0,024;0,02%;Very Low
874900;Haldenwang;Landkreis Oberallgäu;4,77879E+15;1,03635E+16;0,024;0,02%;Very Low
874930;Lauben;Landkreis Oberallgäu;4,77835E+15;1,02918E+16;0,024;0,02%;Very Low
874960;Untrasried;Landkreis Ostallgäu;4,78525E+15;1,03379E+16;0,009;0,01%;Very Low
874990;Wildpoldsried;Landkreis Oberallgäu;4,77516E+15;1,04051E+16;0,024;0,02%;Very Low
875440;Blaichach;Landkreis Oberallgäu;4,75282E+15;1,02399E+16;0,024;0,02%;Very Low
875440;Blaichach;Landkreis Oberallgäu;4,74806E+15;1,01736E+16;0,024;0,02%;Very Low
875450;Burgberg i.Allgäu;Landkreis Oberallgäu;4,75553E+16;1,02738E+16;0,024;0,02%;Very Low
875470;Missen-Wilhams;Landkreis Oberallgäu;4,76068E+15;1,00971E+16;0,024;0,02%;Very Low
876000;Kaufbeuren;;4,78805E+15;1,06157E+16;0,102;0,11%;Low
876000;Kaufbeuren;;4,78958E+16;1,06013E+16;0,102;0,11%;Low
876000;Kaufbeuren;;4,78892E+15;1,05778E+16;0,102;0,11%;Low
876000;Kaufbeuren;;4,79021E+16;1,06179E+15;0,102;0,11%;Low
876000;Kaufbeuren;;4,78904E+15;1,0578E+15;0,102;0,11%;Low
876000;Kaufbeuren;;4,78878E+15;1,05807E+14;0,102;0,11%;Low
876000;Kaufbeuren;;4,78709E+15;1,06331E+15;0,102;0,11%;Low
876000;Kaufbeuren;;4,78912E+15;1,06059E+16;0,102;0,11%;Low
876000;Kaufbeuren;;4,78532E+15;1,05922E+16;0,102;0,11%;Low
876000;Kaufbeuren;;4,78732E+15;1,05719E+16;0,102;0,11%;Low
876000;Kaufbeuren;;4,78869E+16;1,0657E+16;0,102;0,11%;Low
876000;Kaufbeuren;;4,79175E+15;1,063E+16;0,102;0,11%;Low
876000;Kaufbeuren;;4,78826E+15;1,06087E+16;0,102;0,11%;Low
876000;Kaufbeuren;;4,7887E+15;1,06181E+16;0,102;0,11%;Low
876000;Kaufbeuren;;4,78804E+15;1,05856E+15;0,102;0,11%;Low
876000;Kaufbeuren;;4,78706E+15;1,05991E+16;0,102;0,11%;Low
876400;Biessenhofen;Landkreis Ostallgäu;4,78196E+15;1,0651E+16;0,009;0,01%;Very Low
876400;Biessenhofen;Landkreis Ostallgäu;4,78171E+15;1,06587E+16;0,009;0,01%;Very Low
876480;Aitrang;Landkreis Ostallgäu;4,78057E+15;1,05354E+16;0,009;0,01%;Very Low
876500;Baisweil;Landkreis Ostallgäu;4,7964E+15;1,05683E+16;0,009;0,01%;Very Low
876510;Bidingen;Landkreis Ostallgäu;4,78154E+15;1,07108E+16;0,009;0,01%;Very Low
876530;Eggenthal;Landkreis Ostallgäu;4,79183E+15;1,05172E+16;0,009;0,01%;Very Low
876540;Friesenried;Landkreis Ostallgäu;4,7862E+15;1,05141E+16;0,009;0,01%;Very Low
876560;Germaringen;Landkreis Ostallgäu;4,79336E+15;1,06881E+16;0,009;0,01%;Very Low
876560;Germaringen;Landkreis Ostallgäu;4,79276E+15;1,0665E+16;0,009;0,01%;Very Low
876570;Görisried;Landkreis Ostallgäu;4,76768E+15;1,05078E+16;0,009;0,01%;Very Low
876600;Irsee;Landkreis Ostallgäu;4,79167E+15;1,05554E+16;0,009;0,01%;Very Low
876620;Kaltental;Landkreis Ostallgäu;4,78648E+16;1,07447E+15;0,009;0,01%;Very Low
876620;Osterzell;Landkreis Ostallgäu;4,78773E+15;1,07358E+16;0,009;0,01%;Very Low
876650;Mauerstetten;Landkreis Ostallgäu;4,78648E+16;1,06719E+15;0,009;0,01%;Very Low
876660;Pforzen;Landkreis Ostallgäu;4,79592E+16;1,05978E+16;0,009;0,01%;Very Low
876680;Rieden;Landkreis Ostallgäu;4,79441E+16;1,06337E+16;0,009;0,01%;Very Low
876690;Rieden am Forggensee;Landkreis Ostallgäu;4,76321E+15;1,06719E+14;0,009;0,01%;Very Low
876710;Ronsberg;Landkreis Ostallgäu;4,79117E+16;1,03802E+15;0,009;0,01%;Very Low
876740;Ruderatshofen;Landkreis Ostallgäu;4.782.192;1.059.151;HQ30;3,30%;High
876770;Stöttwang;Landkreis Ostallgäu;4,78731E+15;1,07275E+16;0,009;0,01%;Very Low
876790;Westendorf;Landkreis Ostallgäu;4,7937E+15;1,07194E+16;0,009;0,01%;Very Low
877190;Mindelheim;Landkreis Unterallgäu;4,80172E+14;1,05143E+16;0,025;0,03%;Very Low
877190;Mindelheim;Landkreis Unterallgäu;4,80899E+16;1,04989E+16;0,025;0,03%;Very Low
877190;Mindelheim;Landkreis Unterallgäu;4,80689E+15;1,04512E+15;0,025;0,03%;Very Low
877190;Mindelheim;Landkreis Unterallgäu;4,80861E+15;1,04977E+16;0,025;0,03%;Very Low
877190;Mindelheim;Landkreis Unterallgäu;4,80565E+16;1,04527E+15;0,025;0,03%;Very Low
877190;Mindelheim;Landkreis Unterallgäu;4,80742E+15;1,04939E+16;0,025;0,03%;Very Low
877270;Babenhausen;Landkreis Unterallgäu;4,81268E+15;1,02494E+15;0,025;0,03%;Very Low
877270;Babenhausen;Landkreis Unterallgäu;4,8153E+16;1,02149E+15;0,025;0,03%;Very Low
877340;Benningen;Landkreis Unterallgäu;4,79585E+15;1,02055E+16;0,025;0,03%;Very Low
877370;Boos;Landkreis Unterallgäu;4,81078E+15;1,02133E+16;0,025;0,03%;Very Low
877390;Breitenbrunn;Landkreis Unterallgäu;4,81378E+15;1,03554E+16;0,025;0,03%;Very Low
877400;Buxheim;Landkreis Unterallgäu;4,80131E+16;1,01308E+16;0,025;0,03%;Very Low
877420;Apfeltrach;Landkreis Unterallgäu;4,80181E+16;1,04728E+16;0,025;0,03%;Very Low
877420;Dirlewang;Landkreis Unterallgäu;4,80173E+15;1,05242E+16;0,025;0,03%;Very Low
877460;Erkheim;Landkreis Unterallgäu;4,8032E+15;1,03743E+16;0,025;0,03%;Very Low
877490;Hawangen;Landkreis Unterallgäu;4,79622E+15;1,02573E+16;0,025;0,03%;Very Low
877510;Heimertingen;Landkreis Unterallgäu;4,80481E+15;1,01677E+16;0,025;0,03%;Very Low
877520;Holzgünz;Landkreis Unterallgäu;4,80254E+15;1,02551E+16;0,025;0,03%;Very Low
877540;Kammlach;Landkreis Unterallgäu;4,80599E+15;1,04157E+16;0,025;0,03%;Very Low
877550;Kirchhaslach;Landkreis Unterallgäu;4,81683E+15;1,0288E+16;0,025;0,03%;Very Low
877570;Kirchheim in Schwaben;Landkreis Unterallgäu;4,81871E+15;1,04325E+16;0,025;0,03%;Very Low
877580;Kronburg;Landkreis Unterallgäu;4,78977E+15;1,01808E+16;0,025;0,03%;Very Low
877600;Lachen;Landkreis Unterallgäu;4,79242E+15;1,02469E+16;0,025;0,03%;Very Low
877610;Lauben;Landkreis Unterallgäu;4,80656E+15;1,03029E+16;0,025;0,03%;Very Low
877660;Memmingerberg;Landkreis Unterallgäu;4,79917E+14;1,02333E+16;0,025;0,03%;Very Low
877670;Niederrieden;Landkreis Unterallgäu;4,80443E+16;1,01882E+16;0,025;0,03%;Very Low
877690;Oberrieden;Landkreis Unterallgäu;4,80859E+15;1,03979E+16;0,025;0,03%;Very Low
877720;Pfaffenhausen;Landkreis Unterallgäu;4,81285E+15;1,04378E+16;0,025;0,03%;Very Low
877750;Salgen;Landkreis Unterallgäu;4,80982E+15;1,05076E+15;0,025;0,03%;Very Low
877760;Sontheim;Landkreis Unterallgäu;4,80076E+15;1,03617E+16;0,025;0,03%;Very Low
877780;Stetten;Landkreis Unterallgäu;4,80021E+15;1,04293E+16;0,025;0,03%;Very Low
877790;Trunkelsberg;Landkreis Unterallgäu;4,80018E+15;1,02084E+16;0,025;0,03%;Very Low
877820;Dirlewang;Landkreis Unterallgäu;4,79693E+15;1,0488E+16;0,025;0,03%;Very Low
877820;Unteregg;Landkreis Unterallgäu;4,79719E+15;1,04864E+15;0,025;0,03%;Very Low
877840;Westerheim;Landkreis Unterallgäu;4,80271E+15;1,03185E+16;0,025;0,03%;Very Low
877870;Wolfertschwenden;Landkreis Unterallgäu;4,78861E+15;1,02526E+16;0,025;0,03%;Very Low
877890;Woringen;Landkreis Unterallgäu;4,79312E+15;1,01753E+16;0,025;0,03%;Very Low
881420;Wasserburg (Bodensee);Landkreis Lindau;4,75729E+16;9,62932E+15;0;0,00%;Very Low
881490;Nonnenhorn;Landkreis Lindau;4,75798E+16;9,62361E+15;0;0,00%;Very Low
881610;Lindenberg im Allgäu;Landkreis Lindau;4,75829E+15;9,88448E+15;0;0,00%;Very Low
881610;Lindenberg im Allgäu;Landkreis Lindau;4,76188E+14;9,86825E+15;0;0,00%;Very Low
881610;Lindenberg im Allgäu;Landkreis Lindau;4,76136E+15;9,86418E+15;0;0,00%;Very Low
881610;Lindenberg im Allgäu;Landkreis Lindau;4,75986E+15;9,87053E+14;0;0,00%;Very Low
881610;Lindenberg im Allgäu;Landkreis Lindau;4,76053E+16;9,86574E+15;0;0,00%;Very Low
881780;Heimenkirch;Landkreis Lindau;4,76426E+15;9,88867E+15;0;0,00%;Very Low
881780;Heimenkirch;Landkreis Lindau;4,76428E+16;9,92522E+15;0;0,00%;Very Low
881790;Oberreute;Landkreis Lindau;4,75502E+15;9,94442E+15;0;0,00%;Very Low
890810;Elchingen;Landkreis Neu-Ulm;4,84188E+16;9,97435E+15;0,111;0,12%;Low
890810;Elchingen;Landkreis Neu-Ulm;4,84005E+16;9,92541E+15;0,111;0,12%;Low
890810;Elchingen;Landkreis Neu-Ulm;4,8431E+15;1,00054E+16;0,111;0,12%;Low
890810;Elchingen;Landkreis Neu-Ulm;4,84541E+15;9,97849E+15;0,111;0,12%;Low
890810;Elchingen;Landkreis Neu-Ulm;4,84479E+15;9,96222E+15;0,111;0,12%;Low
890810;Elchingen;Landkreis Neu-Ulm;4,83953E+15;9,90965E+15;0,111;0,12%;Low
890810;Elchingen;Landkreis Neu-Ulm;4,84488E+15;9,96495E+14;0,111;0,12%;Low
892310;Neu-Ulm;Landkreis Neu-Ulm;4,83981E+15;1,00095E+16;0,111;0,12%;Low
892310;Neu-Ulm;Landkreis Neu-Ulm;4,83952E+16;1,00372E+16;0,111;0,12%;Low
892310;Neu-Ulm;Landkreis Neu-Ulm;4,83626E+15;1,00232E+16;0,111;0,12%;Low
892310;Neu-Ulm;Landkreis Neu-Ulm;4,83788E+16;1,00082E+16;0,111;0,12%;Low
892310;Neu-Ulm;Landkreis Neu-Ulm;4,83936E+15;1,00393E+16;0,111;0,12%;Low
892310;Neu-Ulm;Landkreis Neu-Ulm;4,83904E+16;1,00114E+16;0,111;0,12%;Low
892310;Neu-Ulm;Landkreis Neu-Ulm;4,83991E+16;1,00338E+16;0,111;0,12%;Low
892310;Neu-Ulm;Landkreis Neu-Ulm;4,83683E+16;1,00069E+16;0,111;0,12%;Low
892310;Neu-Ulm;Landkreis Neu-Ulm;4,83914E+15;1,00431E+15;0,111;0,12%;Low
892310;Neu-Ulm;Landkreis Neu-Ulm;4,83873E+15;1,00153E+15;0,111;0,12%;Low
892310;Neu-Ulm;Landkreis Neu-Ulm;4,8402E+15;1,00119E+16;0,111;0,12%;Low
892310;Neu-Ulm;Landkreis Neu-Ulm;4,83695E+15;9,97503E+15;0,111;0,12%;Low
