ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht;immobilienwert_check;darlehenbetrag_check
Vohenstrauß;Landkreis Neustadt an der Waldnaab;4,96158E+15;1,23485E+15;;0.0;very low;0;0;D;1122.3644932967484;102.87487611564526;115463.10820450196;0.7324563323242187;84571.68475422391;0,25;True;True
Vohenstrauß;Landkreis Neustadt an der Waldnaab;4,96234E+16;1,23868E+16;;0.0;very low;0;0;E;1122.3644932967484;155.6412609474986;174686.22497940628;0.5346391902362002;93394.10186840847;0,2;True;True
Eschenbach i.d.OPf.;Landkreis Neustadt an der Waldnaab;4,97904E+16;1,18401E+16;;0.0;very low;0;0;D;1122.3644932967484;101.23869107610274;113626.7122116561;0.5542593830016443;62978.671402937915;0,2;True;True
Speinshart;Landkreis Neustadt an der Waldnaab;4,97967E+15;1,18399E+16;;0.0;very low;0;0;D;1122.3644932967484;104.80864271387898;117633.49917268273;0.5846417974857173;68773.46040085187;0,3;True;True
Waldthurn;Landkreis Neustadt an der Waldnaab;4,96854E+15;1,23473E+16;;0.0;very low;0;0;E;1122.3644932967484;161.88934641258334;181698.85425650087;0.732297656112949;133057.6450904439;0,2;True;True
Buckenhof;Landkreis Erlangen-Höchstadt;4,96087E+15;1,1033E+16;;0.0;very low;0;0;G;2246.2892708751883;80.0;179703.14167001506;0.5060479349730248;90938.40375027605;0,25;True;True
Buckenhof;Landkreis Erlangen-Höchstadt;4,96128E+15;1,10327E+15;;0.0;very low;0;0;G;2246.2892708751883;80.0;179703.14167001506;0.75;134777.3562525113;0,2;True;True
Buckenhof;Landkreis Erlangen-Höchstadt;4,96083E+15;1,10117E+16;;0.0;very low;0;0;D;2246.2892708751883;132.11270497129976;296763.3517233298;0.48936372703888903;145225.21984788138;0,3;True;True
Buckenhof;Landkreis Erlangen-Höchstadt;4,95999E+15;1,10228E+16;;0.0;very low;0;0;G;2246.2892708751883;80.0;179703.14167001506;0.5123010613630418;92062.11020782177;0,3;True;True
Buckenhof;Landkreis Erlangen-Höchstadt;4,96094E+15;1,10374E+16;;0.0;very low;0;0;F;2246.2892708751883;100.1571839135019;224982.00762597233;0.4932663379639046;110976.05100943064;0,3;True;True
Buckenhof;Landkreis Erlangen-Höchstadt;4,95981E+15;1,10045E+16;;0.0;very low;0;0;F;2246.2892708751883;145.9561290948824;327859.68680430826;0.740436402385348;242759.24698456898;0,3;True;True
Erlangen;;4,95994E+15;1,09986E+15;;0.0;very low;0;0;C;2413.759783776742;80.0;193100.78270213938;0.6491073415007043;125343.13570149087;0,2;True;True
Erlangen;;4,96073E+15;1,1033E+15;;0.0;very low;0;0;F;2413.759783776742;100.03197587043786;241453.16044778837;0.6457227536570768;155911.79964354986;0,25;True;True
Erlangen;;4,95911E+15;1,10452E+16;;0.0;very low;0;0;C;2413.759783776742;80.0;193100.78270213938;0.6909213869882819;133417.46061308496;0,25;True;True
Erlangen;;4,95886E+15;1,10659E+15;;0.0;very low;0;0;C;2413.759783776742;150.12306779740646;362361.02366656903;0.4443192865765022;161003.991518661;0,2;True;True
Erlangen;;4,95975E+15;1,1033E+16;;0.0;very low;0;0;E;2413.759783776742;147.51276951615625;356060.3906516257;0.6714545816197651;239078.38063635747;0,3;True;True
Erlangen;;4,96065E+15;1,1028E+16;;0.0;very low;0;0;G;2413.759783776742;126.86537687322276;306222.5446502651;0.5439587417724717;166572.43009032274;0,25;True;True
Moosbach;Landkreis Neustadt an der Waldnaab;4,95685E+14;1,24325E+15;;0.0;very low;0;0;D;1122.3644932967484;128.5444020437303;144273.67266594485;0.7251748183276859;104623.63436499458;0,2;True;True
Eslarn;Landkreis Neustadt an der Waldnaab;4,95583E+16;1,25E+16;;0.0;very low;0;0;C;1122.3644932967484;104.49552082945785;117282.06228753427;0.49438654911921787;57982.67404791923;0,25;True;True
Waidhaus;Landkreis Neustadt an der Waldnaab;4,96207E+15;1,24896E+16;;0.0;very low;0;0;C;1122.3644932967484;130.31331724406024;146259.0402784481;0.6552674208167945;95838.78409439835;0,2;True;True
Erlangen;;4,95801E+15;1,10012E+15;;0.0;very low;0;0;H;2413.759783776742;82.66907773966926;199543.29520992676;0.707942673716191;141265.21393305477;0,2;True;True
Erlangen;;4,95822E+15;1,09915E+16;;0.0;very low;0;0;D;2413.759783776742;136.27312970370483;328930.6000881945;0.7097043060251529;233443.46326602917;0,3;True;True
Erlangen;;4,95832E+15;1,09957E+16;;0.0;very low;0;0;E;2413.759783776742;107.48927826672134;259453.29706739937;0.5540844718335182;143759.04307105485;0,3;True;True
Erlangen;;4,9588E+14;1,10078E+15;;0.0;very low;0;0;D;2413.759783776742;103.87957843208471;250740.34877504793;0.529870592580421;132859.93718925607;0,25;True;True
Erlangen;;4,95929E+15;1,10228E+15;;0.0;very low;0;0;B;2413.759783776742;107.56610986035977;259638.7500782473;0.4627732524366327;120153.86883229253;0,2;True;True
Erlangen;;4,95954E+15;1,10358E+16;;0.0;very low;0;0;G;2413.759783776742;108.16380804690017;261081.4499237548;0.7135047148634702;186282.84548399004;0,2;True;True
Erlangen;;4,95854E+15;1,10326E+16;;0.0;very low;0;0;C;2413.759783776742;122.08413981318104;294681.78691803344;0.43079302108255624;126946.85724442573;0,2;True;True
Mantel;Landkreis Neustadt an der Waldnaab;4,96839E+16;1,20154E+16;;0.0;very low;0;0;G;1122.3644932967484;92.9060911541308;104274.49792238754;0.5409844230862948;56410.87910115587;0,2;True;True
Windischeschenbach;Landkreis Neustadt an der Waldnaab;4,98001E+15;1,21906E+16;;0.0;very low;0;0;E;1122.3644932967484;142.68319047322223;160142.5467774415;0.6922476969019972;110858.30918270422;0,2;True;True
Erlangen;;4,95393E+15;1,10135E+15;;0.0;very low;0;0;A+;2413.759783776742;80.0;193100.78270213938;0.5805334261722296;112101.45897861218;0,25;True;True
Erlangen;;4,95494E+15;1,1013E+16;;0.0;very low;0;0;D;2413.759783776742;123.68963884513437;298557.0759142549;0.4994711638442013;149120.65018081444;0,3;True;True
Erlangen;;4,95479E+15;1,10194E+15;;0.0;very low;0;0;E;2413.759783776742;92.05656962577427;222202.4455951375;0.44640187289689265;99191.58787593928;0,25;True;True
Erlangen;;4,95678E+11;1,09905E+15;;0.0;very low;0;0;E;2413.759783776742;113.74428810711464;274551.3882672685;0.5593930965439732;153582.15124327398;0,2;True;True
Erlangen;;4,95491E+15;1,10086E+16;;0.0;very low;0;0;E;2413.759783776742;80.0;193100.78270213938;0.4820345231616034;93081.24371195814;0,3;True;True
Erlangen;;4,95417E+15;1,10131E+16;;0.0;very low;0;0;A;2413.759783776742;88.14810521209604;212768.35137707845;0.4745271068196744;100964.35020175693;0,2;True;True
Erlangen;;4,95655E+15;1,09868E+16;;0.0;very low;0;0;H;2413.759783776742;89.96793012857835;217160.9715739983;0.44313217376320885;96231.01339011628;0,2;True;True
Erlangen;;4,96211E+15;1,09498E+15;;0.0;very low;0;0;G;2413.759783776742;80.0;193100.78270213938;0.6022530559772247;116295.53649395744;0,25;True;True
Erlangen;;4,95738E+15;1,09575E+16;;0.0;very low;0;0;A+;2413.759783776742;153.28273510281207;369987.7015384713;0.6160595858857072;227934.47019259524;0,2;True;True
Erlangen;;4,95385E+14;1,09604E+16;;0.0;very low;0;0;E;2413.759783776742;97.63882257170076;235676.6632588841;0.571965233623022;134798.85776036192;0,3;True;True
Erlangen;;4,9601E+15;1,09822E+16;;0.0;very low;0;0;D;2413.759783776742;120.9542103158159;291954.40853879036;0.7034279723291765;205368.89761100532;0,2;True;True
Erlangen;;4,96132E+15;1,09482E+16;;0.0;very low;0;0;G;2413.759783776742;137.54010493484415;331988.7739481598;0.75;248991.58046111988;0,2;True;True
Erlangen;;4,96351E+15;1,09225E+15;;0.0;very low;0;0;H;2413.759783776742;150.98011016769502;364429.7180729642;0.5413159784734853;197271.62942348304;0,25;True;True
Erlangen;;4,95361E+15;1,09348E+16;;0.0;very low;0;0;H;2413.759783776742;154.7178913229235;373451.8239060133;0.75;280088.86792950996;0,3;True;True
Erlangen;;4,95522E+15;1,09495E+15;;0.0;very low;0;0;D;2413.759783776742;91.26728123337689;220297.29301576692;0.5086033607766604;112043.94359781976;0,2;True;True
Erlangen;;4,95749E+15;1,09279E+16;;0.0;very low;0;0;D;2413.759783776742;127.3149643557307;307307.74083483213;0.6440013881982589;197906.61170170267;0,2;True;True
Gefrees;Landkreis Bayreuth;5,00716E+15;1,17049E+16;;0.0;very low;0;0;D;1175.4141588742593;147.50778622318722;173382.74047093166;0.6895401207432451;119554.35579912095;0,2;True;True
Eckersdorf;Landkreis Bayreuth;4,99669E+14;1,14958E+16;;0.0;very low;0;0;H;1175.4141588742593;123.8528043155282;145578.33980875483;0.6901454224764556;100470.22483073412;0,3;True;True
Bayreuth;;4,99499E+15;1,15729E+15;;0.0;very low;0;0;F;1836.454599550889;100.31719434971086;184227.97297756697;0.6143863085440653;113187.14424824319;0,3;True;True
Bayreuth;;4,99471E+14;1,15791E+16;;0.0;very low;0;0;E;1836.454599550889;123.02016363260361;225920.94534059791;0.6046151593940731;136595.22837756528;0,2;True;True
Bayreuth;;4,99528E+15;1,15771E+15;;0.0;very low;0;0;C;1836.454599550889;160.8206867300506;295339.889848334;0.6975079504729972;206001.9212610322;0,25;True;True
Goldkronach;Landkreis Bayreuth;4,99783E+15;1,16637E+14;;0.0;very low;0;0;D;1175.4141588742593;80.0;94033.13270994075;0.4240905713834193;39878.56497993167;0,2;True;True
Kirchenpingarten;Landkreis Bayreuth;4,99182E+15;1,16535E+16;;0.0;very low;0;0;A+;1175.4141588742593;143.1144255310496;168218.72210835147;0.6925783590384816;116504.64651735242;0,2;True;True
Kirchenpingarten;Landkreis Bayreuth;4,99474E+15;1,17248E+16;;0.0;very low;0;0;H;1175.4141588742593;84.42801928981996;99237.88927896347;0.6665424641148748;66146.26725355943;0,2;True;True
Weidenberg;Landkreis Bayreuth;4,992E+15;1,17587E+16;;0.0;very low;0;0;H;1175.4141588742593;142.73861459611138;167776.98861436534;0.6753484928207103;113307.9363907091;0,25;True;True
Weidenberg;Landkreis Bayreuth;4,99535E+15;1,18106E+16;;0.0;very low;0;0;D;1175.4141588742593;80.0;94033.13270994075;0.6615406532713357;62206.74004208441;0,2;True;True
Emtmannsberg;Landkreis Bayreuth;4,98906E+15;1,17282E+16;;0.0;very low;0;0;E;1175.4141588742593;153.8699983311991;180860.97466445007;0.5108709490902699;92396.61778021886;0,3;True;True
Seybothenreuth;Landkreis Bayreuth;4,98914E+15;1,17078E+16;;0.0;very low;0;0;F;1175.4141588742593;159.89848062119472;187946.93810463365;0.4579967445197593;86079.08579437892;0,2;True;True
Ahorntal;Landkreis Bayreuth;4,98258E+15;1,13644E+16;;0.0;very low;0;0;E;1175.4141588742593;143.93309561027033;169180.99851091424;0.49651091338054715;84000.21209728702;0,2;True;True
Bayreuth;;4,99093E+15;1,15641E+16;;0.0;very low;0;0;G;1836.454599550889;136.7847717627635;251199.02325224562;0.6192372968198405;155551.80412250484;0,2;True;True
Bayreuth;;4,99316E+15;1,15832E+16;;0.0;very low;0;0;H;1836.454599550889;140.2098009162533;257488.93379476783;0.6857157710604264;176564.2227766063;0,2;True;True
Bayreuth;;4,99349E+15;1,15806E+16;;0.0;very low;0;0;D;1836.454599550889;117.75485308433504;216251.44156616626;0.6692443512973641;144725.05572806878;0,2;True;True
Bayreuth;;4,99305E+15;1,15476E+14;;0.0;very low;0;0;B;1836.454599550889;135.62470754343002;249068.6179808762;0.6062119267863372;150988.3668081971;0,2;True;True
Hummeltal;Landkreis Bayreuth;4,98854E+15;1,15015E+16;;0.0;very low;0;0;D;1175.4141588742593;159.35466835947398;187307.73347243766;0.75;140480.80010432826;0,2;True;True
Bayreuth;;4,99683E+16;1,15564E+16;;0.0;very low;0;0;A+;1836.454599550889;93.66629582956335;172013.89979909587;0.488503095127764;84029.3224568554;0,25;True;True
Bayreuth;;4,99562E+15;1,15045E+15;;0.0;very low;0;0;A;1836.454599550889;162.31702674610966;298087.85035331774;0.562550465062226;167689.4588456581;0,3;True;True
Bayreuth;;4,99616E+15;1,15532E+15;;0.0;very low;0;0;D;1836.454599550889;151.69630565650095;278583.37825775874;0.45931120993548347;127956.46853548562;0,25;True;True
Bayreuth;;4,99519E+16;1,15544E+16;;0.0;very low;0;0;F;1836.454599550889;149.95435044582496;275384.35659890115;0.6408877062062343;176490.4486257494;0,2;True;True
Bayreuth;;4,99462E+15;1,15236E+16;;0.0;very low;0;0;G;1836.454599550889;140.86659958361528;258695.11472842365;0.5437957946681751;140677.31549051785;0,2;True;True
Bischofsgrün;Landkreis Bayreuth;5,0032E+15;1,18369E+15;;0.0;very low;0;0;E;1175.4141588742593;80.0;94033.13270994075;0.5380108462413148;50590.845303997085;0,2;True;True
Hof;;5,03317E+15;1,19456E+16;;0.0;very low;0;0;A;1052.1517006206311;134.92482642677842;141961.38558087838;0.6479448807479143;91983.15305101093;0,2;True;True
Hof;;5,03412E+15;1,19593E+16;;0.0;very low;0;0;H;1052.1517006206311;105.57653793864044;111082.53393777912;0.75;83311.90045333434;0,2;True;True
Hof;;5,03153E+15;1,19506E+16;;0.0;very low;0;0;E;1052.1517006206311;125.00570635858698;131524.96653247054;0.49635937209676523;65283.64980310514;0,2;True;True
Hof;;5,03432E+15;1,19207E+16;;0.0;very low;0;0;H;1052.1517006206311;95.9875739002692;100993.48911761674;0.5732007579106204;57889.544506255916;0,2;True;True
Hof;;5,03348E+16;1,19422E+16;;0.0;very low;0;0;F;1052.1517006206311;142.42426245004947;149851.92994645864;0.69093030250577;103537.23928898013;0,2;True;True
Konradsreuth;Landkreis Hof;5,02794E+14;1,18457E+15;;0.0;very low;0;0;A+;726.5723805076726;80.0;58125.79044061381;0.460667639028307;26776.6706489317;0,3;True;True
Schwarzenbach a.d.Saale;Landkreis Hof;5,01965E+15;1,19331E+16;;0.0;very low;0;0;D;726.5723805076726;133.8397418618711;97244.25985111209;0.5542905672918261;53901.575958746675;0,2;True;True
Schwarzenbach a.d.Saale;Landkreis Hof;5,02367E+16;1,19485E+15;;0.0;very low;0;0;A+;726.5723805076726;147.84156563175355;107417.5982790445;0.5940724938525784;63813.8404932864;0,2;True;True
Helmbrechts;Landkreis Hof;5,02534E+15;1,1651E+16;;0.0;very low;0;0;E;726.5723805076726;106.08976221858867;77081.89108265292;0.4824053936888079;37184.72001400499;0,2;True;True
Helmbrechts;Landkreis Hof;5,02547E+14;1,16101E+14;;0.0;very low;0;0;D;726.5723805076726;104.44793366722799;75888.98380370533;0.6101758716553228;46305.626841462574;0,2;True;True
Hof;;5,03139E+15;1,18954E+16;;0.0;very low;0;0;D;1052.1517006206311;144.35764449419568;151886.1411521565;0.6021677210036864;91460.93146963831;0,2;True;True
Hof;;5,03261E+14;1,19004E+16;;0.0;very low;0;0;D;1052.1517006206311;111.67941421702014;117503.68559275362;0.5826669166844075;68465.51018338378;0,2;True;True
Hof;;5,03178E+16;1,18963E+16;;0.0;very low;0;0;F;1052.1517006206311;128.49298065351;135194.10811240438;0.45816490387064135;61941.19554719685;0,2;True;True
Hof;;5,03092E+15;1,18583E+16;;0.0;very low;0;0;C;1052.1517006206311;136.7775168154882;143910.6969240829;0.6898772711321524;99280.71888071255;0,25;True;True
Berg;Landkreis Hof;5,03715E+15;1,17861E+16;;0.0;very low;0;0;G;726.5723805076726;86.47686100874182;62831.69876195268;0.6636195551543476;41696.34398199901;0,3;True;True
Geroldsgrün;Landkreis Hof;5,0317E+16;1,15595E+16;;0.0;very low;0;0;C;726.5723805076726;111.24833825865933;80829.9699561169;0.48240185473667485;38992.5274251405;0,2;True;True
Pleystein;Landkreis Neustadt an der Waldnaab;4,96699E+15;1,24435E+16;;0.0;very low;0;0;G;1122.3644932967484;84.5166094229953;94858.4415101993;0.7393738193231414;70135.84819443688;0,3;True;True
Pressath;Landkreis Neustadt an der Waldnaab;4,97322E+15;1,19537E+16;;0.0;very low;0;0;C;1122.3644932967484;160.399752338476;180026.98675829754;0.7265788951303473;130803.8091324895;0,25;True;True
Luhe-Wildenau;Landkreis Neustadt an der Waldnaab;4,95695E+15;1,21659E+16;;0.0;very low;0;0;C;1122.3644932967484;83.07955531031016;93245.54299917544;0.5469492258512517;51000.57755747861;0,2;True;True
Floß;Landkreis Neustadt an der Waldnaab;4,96877E+15;1,22782E+15;;0.0;very low;0;0;E;1122.3644932967484;114.76473092304498;128807.85907078105;0.6381979854176795;82204.91616493683;0,25;True;True
Gleiritsch;Landkreis Schwandorf;4,94997E+15;1,23083E+16;;0.0;very low;0;0;H;1429.740496789973;83.42127182817481;119270.77062646602;0.647107708321035;77181.03504977624;0,3;True;True
Tännesberg;Landkreis Neustadt an der Waldnaab;4,9559E+15;1,23404E+16;;0.0;very low;0;0;H;1122.3644932967484;80.0;89789.15946373987;0.6667117255507867;59863.485441824756;0,2;True;True
Grafenwöhr;Landkreis Neustadt an der Waldnaab;4,96813E+15;1,17956E+16;;0.0;very low;0;0;G;1122.3644932967484;83.38183297139497;93584.80871309382;0.5774851257853352;54043.835031277515;0,2;True;True
Grafenwöhr;Landkreis Neustadt an der Waldnaab;4,96796E+14;1,19237E+16;;0.0;very low;0;0;G;1122.3644932967484;96.17985863739668;107948.85830491461;0.6283505942307858;67829.729262428;0,2;True;True
Neustadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4,97313E+15;1,21778E+16;;0.0;very low;0;0;C;1122.3644932967484;126.11151527837264;141543.08694429585;0.5000739219381002;70782.00661145952;0,25;True;True
Neustadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4,97415E+15;1,21578E+16;;0.0;very low;0;0;H;1122.3644932967484;80.0;89789.15946373987;0.6969752515605582;62580.82200465116;0,25;True;True
Weiherhammer;Landkreis Neustadt an der Waldnaab;4,96521E+15;1,19658E+15;;0.0;very low;0;0;A;1122.3644932967484;111.57963011309295;125233.01501412017;0.5525438675954053;69196.73446653542;0,2;True;True
Parkstein;Landkreis Neustadt an der Waldnaab;4,96974E+15;1,21071E+16;;0.0;very low;0;0;C;1122.3644932967484;152.82036104849897;171520.1470936247;0.5745537538379544;98547.54437148017;0,2;True;True
Erbendorf;Landkreis Tirschenreuth;4,98078E+16;1,20334E+16;;0.0;very low;0;0;C;910.1658309867051;131.75596860152086;119919.78064966146;0.49344739959032946;59174.10392101816;0,25;True;True
Schirmitz;Landkreis Neustadt an der Waldnaab;4,9644E+15;1,21866E+16;;0.0;very low;0;0;G;1122.3644932967484;131.8613273038116;147996.4718047792;0.6984879301112439;103373.74925468728;0,3;True;True
Bechtsrieth;Landkreis Neustadt an der Waldnaab;4,96595E+15;1,22092E+16;;0.0;very low;0;0;C;1122.3644932967484;80.0;89789.15946373987;0.75;67341.8695978049;0,2;True;True
Irchenrieth;Landkreis Neustadt an der Waldnaab;4,96277E+15;1,22371E+16;;0.0;very low;0;0;B;1122.3644932967484;148.7856809822043;166991.76544540338;0.6795150939381449;113473.42518352994;0,2;True;True
Altenstadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4,97848E+15;1,21082E+16;;0.0;very low;0;0;E;1122.3644932967484;106.05755214687521;119035.23077562106;0.6297369755284872;74960.88620997511;0,3;True;True
Altenstadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4,973E+15;1,21607E+16;;0.0;very low;0;0;G;1122.3644932967484;129.5180172535993;145366.4238076355;0.5731225949207772;83312.7820269855;0,2;True;True
Kirchendemenreuth;Landkreis Neustadt an der Waldnaab;4,97352E+15;1,21247E+16;;0.0;very low;0;0;G;1122.3644932967484;153.64318479766058;172443.65525392498;0.5542185834384852;95571.47833778479;0,2;True;True
Kirchendemenreuth;Landkreis Neustadt an der Waldnaab;4,97187E+15;1,21238E+16;;0.0;very low;0;0;D;1122.3644932967484;101.7247560124745;114172.2542376763;0.75;85629.19067825723;0,25;True;True
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;5,0024E+15;1,20941E+16;;0.0;very low;0;0;F;826.4305745359283;117.89326846601689;97430.60159228877;0.48261326487488937;47021.30073317908;0,2;True;True
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;5,00014E+15;1,21384E+16;;0.0;very low;0;0;H;826.4305745359283;153.9335450192013;127215.3880505707;0.459942350347503;58511.74458034914;0,2;True;True
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;4,99919E+15;1,21446E+16;;0.0;very low;0;0;C;826.4305745359283;80.0;66114.44596287426;0.5564372726336296;36788.54199326524;0,2;True;True
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;4,99987E+15;1,20424E+16;;0.0;very low;0;0;C;826.4305745359283;102.0035220700194;84298.82934901437;0.7089429550661841;59763.06118731022;0,2;True;True
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;5,00392E+15;1,20862E+16;;0.0;very low;0;0;C;826.4305745359283;153.2170401059495;126623.24648345422;0.6292599664991546;79678.9398401926;0,2;True;True
Schönwald;Landkreis Wunsiedel im Fichtelgebirge;5,02125E+16;1,20699E+14;;0.0;very low;0;0;C;826.4305745359283;114.19779093762523;94376.54597531544;0.6836308995785709;64518.723024223254;0,3;True;True
Arzberg;Landkreis Wunsiedel im Fichtelgebirge;5,00497E+15;1,21594E+15;;0.0;very low;0;0;G;826.4305745359283;143.78994441853598;118832.40637829989;0.5463386501504692;64922.73649485237;0,3;True;True
Selb;Landkreis Wunsiedel im Fichtelgebirge;5,01498E+15;1,21698E+16;;0.0;very low;0;0;E;826.4305745359283;118.26020456223515;97733.8488011044;0.43811093277591373;42818.26766203196;0,3;True;True
Selb;Landkreis Wunsiedel im Fichtelgebirge;5,01916E+15;1,19755E+15;;0.0;very low;0;0;C;826.4305745359283;154.6224764490343;127784.74204794347;0.5922139761339278;75675.91017746092;0,2;True;True
