ID;ort;landkreis;latitude;longitude;GEB_HQ;flood_risk;Energieklasse;Quadratmeterpreise
2327;Beutelsbach;Landkreis Passau;4,85479E+14;1,314E+16;;very low;H;2.727
2328;Haarbach;Landkreis Passau;4,85427E+16;1,31435E+15;;very low;F;2.727
2329;Haarbach;Landkreis Passau;4,86232E+15;1,3097E+16;;very low;F;2.727
2330;Neuburg am Inn;Landkreis Passau;4,86004E+15;1,33047E+16;;very low;A+;2.727
2331;Neuburg am Inn;Landkreis Passau;4,85708E+15;1,33823E+14;;very low;D;2.727
2332;Neuburg am Inn;Landkreis Passau;4,85854E+15;1,33539E+16;;very low;C;2.727
2333;Neuburg am Inn;Landkreis Passau;4,85961E+15;1,33547E+16;;very low;E;2.727
2334;Neuburg am Inn;Landkreis Passau;4,8548E+15;1,34239E+16;;very low;E;2.727
2335;Passau;;4,85561E+16;1,3403E+16;;very low;H;3.341
2336;Passau;;4,85607E+15;1,33731E+16;;very low;F;3.341
2337;Passau;;4,8597E+15;1,33265E+16;;very low;B;3.341
2338;Passau;;4,85503E+14;1,33934E+16;;very low;H;3.341
2339;Passau;;4,85509E+15;1,33978E+16;;very low;E;3.341
2340;Malching;Landkreis Passau;4,82995E+16;1,31936E+15;;very low;E;2.727
2341;Malching;Landkreis Passau;4,8312E+15;1,32105E+15;;very low;H;2.727
2342;Rotthalmünster;Landkreis Passau;4,83335E+15;1,31748E+16;;very low;G;2.727
2343;Rotthalmünster;Landkreis Passau;4,84059E+15;1,31772E+16;;very low;A;2.727
2344;Ortenburg;Landkreis Passau;4,85348E+16;1,3213E+16;;very low;H;2.727
2345;Ortenburg;Landkreis Passau;4,85616E+15;1,32241E+16;;very low;B;2.727
2346;Passau;;4,85712E+15;1,34889E+16;;very low;C;3.341
2347;Passau;;4,85602E+15;1,34563E+16;;very low;C;3.341
2348;Passau;;4,85759E+15;1,35023E+16;;very low;G;3.341
2349;Passau;;4,85686E+15;1,34243E+16;;very low;A+;3.341
2350;Kirchham;Landkreis Passau;4,83475E+15;1,32409E+15;;very low;C;2.727
2351;Fürstenzell;Landkreis Passau;4,85551E+15;1,33553E+16;;very low;C;2.727
2352;Fürstenzell;Landkreis Passau;4,85E+15;1,33436E+16;;very low;C;2.727
2353;Kleinaitingen;Landkreis Augsburg;4,82142E+15;1,08946E+16;;very low;D;4.262
2354;Oberottmarshausen;Landkreis Augsburg;4,82188E+15;1,08434E+16;;very low;H;4.262
2355;Kutzenhausen;Landkreis Augsburg;4,83672E+16;1,06915E+16;;very low;A;4.262
2356;Wehringen;Landkreis Augsburg;4,82481E+15;1,08058E+16;;very low;E;4.262
2357;Münsterhausen;Landkreis Günzburg;4,83021E+15;1,04383E+16;;very low;H;3.197
2358;Straubing;;4,88714E+15;1,26204E+16;;very low;C;3.253
2359;Straubing;;4,88695E+13;1,25702E+16;;very low;D;3.253
2360;Straubing;;4,88921E+15;1,26547E+16;;very low;E;3.253
2361;Straubing;;4,88574E+15;1,25866E+16;;very low;D;3.253
2362;Straubing;;4,88924E+15;1,26282E+15;;very low;F;3.253
2363;Straubing;;4,88889E+15;1,26415E+16;;very low;G;3.253
2364;Straubing;;4,88674E+15;1,25715E+16;;very low;G;3.253
2365;Straubing;;4,88587E+15;1,2564E+16;;very low;C;3.253
2366;Straubing;;4,88874E+15;1,25265E+16;;very low;H;3.253
2367;Straubing;;4,88776E+15;1,26487E+16;;very low;D;3.253
2368;Straubing;;4,88538E+15;1,25528E+16;;very low;A+;3.253
2369;Straubing;;4,88549E+15;1,25508E+16;;very low;D;3.253
2370;Bogen;Landkreis Straubing-Bogen;4,89226E+16;1,27582E+16;;very low;G;2.923
2371;Bogen;Landkreis Straubing-Bogen;4,89315E+15;1,27731E+15;;very low;F;2.923
2372;Bogen;Landkreis Straubing-Bogen;4,8918E+15;1,26712E+16;;very low;E;2.923
2373;Oberschneiding;Landkreis Straubing-Bogen;4,87445E+15;1,26275E+16;;very low;A+;2.923
2374;Irlbach;Landkreis Straubing-Bogen;4,88454E+15;1,2711E+16;;very low;H;2.923
2375;Straßkirchen;Landkreis Straubing-Bogen;4,8797E+15;1,27409E+15;;very low;H;2.923
2376;Dinkelscherben;Landkreis Augsburg;4,83555E+15;1,05806E+16;;very low;C;4.262
2377;Dinkelscherben;Landkreis Augsburg;4,83604E+15;1,05312E+15;;very low;B;4.262
2378;Burghausen;Landkreis Altötting;4,81484E+15;1,27994E+16;;very low;C;3.540
2379;Burghausen;Landkreis Altötting;4,81963E+15;1,28223E+16;;very low;G;3.540
2380;Burghausen;Landkreis Altötting;4,81639E+15;1,28229E+15;;very low;G;3.540
2381;Burghausen;Landkreis Altötting;4,81448E+15;1,27869E+16;;very low;H;3.540
2382;Burghausen;Landkreis Altötting;4,81393E+15;1,27932E+16;;very low;C;3.540
2383;Tittmoning;Landkreis Traunstein;4,80711E+15;1,27384E+16;;very low;E;4.078
2384;Tittmoning;Landkreis Traunstein;4,79904E+15;1,27509E+16;;very low;D;4.078
2385;Erlbach;Landkreis Altötting;4,82839E+15;1,27547E+16;;very low;C;3.540
2386;Perach;Landkreis Altötting;4,82882E+15;1,28041E+15;;very low;G;3.540
2387;Kastl;Landkreis Altötting;4,81701E+15;1,26793E+16;;very low;A;3.540
2388;Haiming;Landkreis Altötting;4,82343E+14;1,28724E+16;;very low;G;3.540
2389;Haiming;Landkreis Altötting;4,82113E+16;1,28432E+16;;very low;H;3.540
2390;Marktl;Landkreis Altötting;4,8271E+15;1,28181E+16;;very low;H;3.540
2391;Marktl;Landkreis Altötting;4,82141E+15;1,28406E+16;;very low;H;3.540
2392;Stammham;Landkreis Altötting;4,82048E+15;1,28659E+15;;very low;G;3.540
2393;Stammham;Landkreis Altötting;4,82504E+15;1,28737E+16;;very low;D;3.540
2394;Tüßling;Landkreis Altötting;4,81981E+15;1,26401E+16;;very low;G;3.540
2395;Teising;Landkreis Altötting;4,8238E+15;1,26051E+16;;very low;F;3.540
2396;Burgkirchen an der Alz;Landkreis Altötting;4,81484E+16;1,26918E+15;;very low;H;3.540
2397;Burgkirchen an der Alz;Landkreis Altötting;4,81829E+15;1,27356E+15;;very low;E;3.540
2398;Burgkirchen an der Alz;Landkreis Altötting;4,81857E+15;1,27342E+16;;very low;E;3.540
2399;Pleiskirchen;Landkreis Altötting;4,83407E+15;1,26839E+16;;very low;E;3.540
2400;Winhöring;Landkreis Altötting;4,8275E+15;1,26331E+16;;very low;F;3.540
2401;Langweid am Lech;Landkreis Augsburg;4,84704E+15;1,08693E+15;;very low;A+;4.262
2402;Langweid am Lech;Landkreis Augsburg;4,84947E+15;1,08411E+16;;very low;G;4.262
2403;Meitingen;Landkreis Augsburg;4,85244E+15;1,08388E+16;;very low;A;4.262
2404;Meitingen;Landkreis Augsburg;4,85302E+15;1,08296E+16;HQ 50;medium;E;4.262
2405;Meitingen;Landkreis Augsburg;4,85201E+15;1,08642E+16;;very low;C;4.262
2406;Biberbach;Landkreis Augsburg;4,84843E+15;1,0756E+16;;very low;E;4.262
2407;Gablingen;Landkreis Augsburg;4,84546E+16;1,08696E+16;;very low;A+;4.262
2408;Zusmarshausen;Landkreis Augsburg;4,84141E+15;1,05432E+16;;very low;A;4.262
2409;Zusmarshausen;Landkreis Augsburg;4,84192E+15;1,06581E+16;;very low;D;4.262
2410;Heretsried;Landkreis Augsburg;4,84584E+15;1,0655E+16;;very low;G;4.262
2411;Welden;Landkreis Augsburg;4,84609E+15;1,06684E+16;;very low;C;4.262
2412;Königsbrunn;Landkreis Augsburg;4,82875E+15;1,08777E+16;;very low;A+;4.262
2413;Königsbrunn;Landkreis Augsburg;4,82764E+15;1,08736E+16;;very low;F;4.262
2414;Königsbrunn;Landkreis Augsburg;4,82619E+16;1,09054E+16;;very low;F;4.262
2415;Königsbrunn;Landkreis Augsburg;4,82384E+16;1,08805E+16;;very low;H;4.262
2416;Königsbrunn;Landkreis Augsburg;4,82702E+15;1,08734E+16;;very low;C;4.262
2417;Königsbrunn;Landkreis Augsburg;4,82315E+15;1,08965E+16;;very low;D;4.262
2418;Königsbrunn;Landkreis Augsburg;4,8249E+15;1,08872E+16;;very low;A+;4.262
2419;Hohenwart;Landkreis Pfaffenhofen an der Ilm;4,85658E+15;1,13841E+16;;very low;G;4.620
2420;Waidhofen;Landkreis Neuburg-Schrobenhausen;4,85779E+15;1,13242E+16;;very low;C;3.578
2421;Aresing;Landkreis Neuburg-Schrobenhausen;4,84846E+15;1,13127E+16;;very low;E;3.578
2422;Schrobenhausen;Landkreis Neuburg-Schrobenhausen;4,85372E+15;1,11964E+16;;very low;G;3.578
2423;Schrobenhausen;Landkreis Neuburg-Schrobenhausen;4,85751E+16;1,11694E+16;;very low;D;3.578
2424;Schrobenhausen;Landkreis Neuburg-Schrobenhausen;4,85789E+15;1,12884E+16;;very low;G;3.578
2425;Schrobenhausen;Landkreis Neuburg-Schrobenhausen;4,86164E+15;1,12631E+16;;very low;G;3.578
2426;Gachenbach;Landkreis Neuburg-Schrobenhausen;4,85114E+16;1,12181E+16;;very low;A;3.578
2427;Augsburg;;4,8385E+15;1,09182E+15;;very low;C;4.963
2428;Augsburg;;4,84013E+15;1,09289E+16;;very low;F;4.963
2429;Augsburg;;4,84004E+16;1,09334E+16;;very low;A;4.963
2430;Augsburg;;4,83919E+15;1,09231E+16;;very low;F;4.963
2431;Augsburg;;4,84004E+15;1,0902E+16;;very low;E;4.963
2432;Augsburg;;4,83971E+15;1,08999E+16;;very low;B;4.963
2433;Augsburg;;4,84065E+15;1,0913E+15;;very low;C;4.963
2434;Augsburg;;4,84228E+15;1,09026E+16;;very low;G;4.963
2435;Augsburg;;4,8382E+14;1,08319E+16;;very low;G;4.963
2436;Augsburg;;4,83857E+15;1,08465E+16;;very low;F;4.963
2437;Augsburg;;4,83813E+15;1,08343E+16;;very low;C;4.963
2438;Augsburg;;4,83922E+16;1,08593E+15;;very low;B;4.963
2439;Augsburg;;4,84093E+15;1,08591E+16;;very low;B;4.963
2440;Augsburg;;4,84057E+14;1,08653E+16;;very low;A+;4.963
2441;Augsburg;;4,83772E+16;1,08659E+15;;very low;B;4.963
2442;Augsburg;;4,83946E+14;1,08817E+15;;very low;F;4.963
2443;Augsburg;;4,8395E+15;1,08747E+16;;very low;B;4.963
2444;Augsburg;;4,84027E+16;1,0867E+16;;very low;G;4.963
2445;Augsburg;;4,83889E+14;1,08848E+16;;very low;E;4.963
2446;Augsburg;;4,84015E+15;1,08712E+16;;very low;F;4.963
2447;Augsburg;;4,83707E+16;1,09173E+16;;very low;D;4.963
2448;Augsburg;;4,83675E+15;1,09121E+15;;very low;F;4.963
2449;Augsburg;;4,83856E+15;1,08918E+16;;very low;B;4.963
2450;Augsburg;;4,83629E+14;1,09181E+16;;very low;F;4.963
2451;Siegsdorf;Landkreis Traunstein;4,78063E+16;1,27026E+16;;very low;H;4.078
2452;Siegsdorf;Landkreis Traunstein;4,78106E+15;1,27246E+16;;very low;D;4.078
2453;Chieming;Landkreis Traunstein;4,78903E+15;1,25517E+15;;very low;G;4.078
2454;Reit im Winkl;Landkreis Traunstein;4,76727E+15;1,25593E+16;;very low;E;4.078
2455;Grabenstätt;Landkreis Traunstein;4,78288E+15;1,25373E+15;;very low;H;4.078
2456;Traunstein;Landkreis Traunstein;4,78589E+15;1,26013E+16;;very low;F;4.078
2457;Traunstein;Landkreis Traunstein;4,79187E+15;1,26436E+16;;very low;D;4.078
2458;Traunstein;Landkreis Traunstein;4,78915E+15;1,2655E+16;;very low;H;4.078
2459;Traunstein;Landkreis Traunstein;4,78613E+15;1,26488E+16;;very low;G;4.078
2460;Traunstein;Landkreis Traunstein;4,79214E+15;1,2664E+16;;very low;D;4.078
2461;Ruhpolding;Landkreis Traunstein;4,77168E+15;1,2682E+16;;very low;H;4.078
2462;Ruhpolding;Landkreis Traunstein;4,76979E+15;1,25841E+16;;very low;E;4.078
2463;Bergen;Landkreis Traunstein;4,7813E+16;1,26077E+16;;very low;F;4.078
2464;Marquartstein;Landkreis Traunstein;4,77543E+15;1,24928E+16;;very low;H;4.078
2465;Trostberg;Landkreis Traunstein;4,80027E+15;1,25866E+16;;very low;E;4.078
2466;Trostberg;Landkreis Traunstein;4,80027E+14;1,25982E+15;;very low;H;4.078
2467;Trostberg;Landkreis Traunstein;4,80231E+16;1,25278E+16;;very low;B;4.078
2468;Petting;Landkreis Traunstein;4,78859E+15;1,28067E+16;;very low;G;4.078
2469;Inzell;Landkreis Traunstein;4,77762E+15;1,27646E+16;;very low;A;4.078
2470;Traunreut;Landkreis Traunstein;4,79513E+15;1,26512E+16;;very low;F;4.078
2471;Übersee;Landkreis Traunstein;4,78058E+15;1,24561E+16;;very low;D;4.078
2472;Altenmarkt an der Alz;Landkreis Traunstein;4,79977E+15;1,25346E+15;;very low;F;4.078
2473;Kirchanschöring;Landkreis Traunstein;4,79408E+16;1,2856E+15;;very low;C;4.078
2474;Surberg;Landkreis Traunstein;4,78708E+15;1,26854E+16;;very low;F;4.078
2475;Obing;Landkreis Traunstein;4,80313E+15;1,24207E+16;;very low;E;4.078
2476;Tacherting;Landkreis Traunstein;4,8058E+16;1,25642E+16;;very low;G;4.078
2477;Vachendorf;Landkreis Traunstein;4,78417E+14;1,26026E+16;;very low;C;4.078
2478;Bad Reichenhall;Landkreis Berchtesgadener Land;4,77066E+15;1,28107E+15;;very low;C;5.940
2479;Bad Reichenhall;Landkreis Berchtesgadener Land;4,7732E+15;1,288E+16;;very low;C;5.940
2480;Bad Reichenhall;Landkreis Berchtesgadener Land;4,77473E+15;1,28722E+16;;very low;E;5.940
2481;Bad Reichenhall;Landkreis Berchtesgadener Land;4,77485E+15;1,28773E+16;;very low;A;5.940
2482;Bad Reichenhall;Landkreis Berchtesgadener Land;4,77322E+15;1,28902E+16;;very low;A+;5.940
2483;Berchtesgaden;Landkreis Berchtesgadener Land;4,76685E+16;1,29918E+16;;very low;A+;5.940
2484;Berchtesgaden;Landkreis Berchtesgadener Land;4,75937E+15;1,2997E+15;;very low;E;5.940
2485;Berchtesgaden;Landkreis Berchtesgadener Land;4,75748E+15;1,29735E+15;;very low;H;5.940
2486;Berchtesgaden;Landkreis Berchtesgadener Land;4,75237E+15;1,30062E+13;;very low;D;5.940
2487;Schönau am Königssee;Landkreis Berchtesgadener Land;4,7703E+15;1,30257E+16;;very low;E;5.940
2488;Schönau am Königssee;Landkreis Berchtesgadener Land;4,76257E+15;1,30649E+16;;very low;E;5.940
2489;Schönau am Königssee;Landkreis Berchtesgadener Land;4,75161E+15;1,30177E+16;;very low;H;5.940
2490;Schönau am Königssee;Landkreis Berchtesgadener Land;4,75217E+15;1,29112E+16;;very low;A+;5.940
2491;Ainring;Landkreis Berchtesgadener Land;4,78142E+15;1,29165E+16;;very low;C;5.940
2492;Ainring;Landkreis Berchtesgadener Land;4,78425E+14;1,29194E+16;;very low;A+;5.940
2493;Ainring;Landkreis Berchtesgadener Land;4,78226E+15;1,2883E+15;;very low;B;5.940
2494;Anger;Landkreis Berchtesgadener Land;4,77856E+15;1,28208E+16;;very low;H;5.940
2495;Frasdorf;Landkreis Rosenheim;4,78329E+15;1,2294E+16;;very low;E;5.831
2496;Feldkirchen-Westerham;Landkreis Rosenheim;4,79074E+15;1,18198E+16;;very low;B;5.831
2497;Feldkirchen-Westerham;Landkreis Rosenheim;4,79162E+15;1,18828E+16;;very low;B;5.831
2498;Feldkirchen-Westerham;Landkreis Rosenheim;4,78647E+16;1,18712E+16;;very low;A+;5.831
2499;Stephanskirchen;Landkreis Rosenheim;4,78537E+16;1,22028E+16;;very low;C;5.831
2500;Stephanskirchen;Landkreis Rosenheim;4,78527E+15;1,22108E+16;;very low;C;5.831
2501;Stephanskirchen;Landkreis Rosenheim;4,78758E+15;1,21417E+16;;very low;A+;5.831
2502;Amerang;Landkreis Rosenheim;4,80011E+15;1,23236E+16;;very low;E;5.831
2503;Haag in Oberbayern;Landkreis Mühldorf am Inn;4,81894E+15;1,21827E+16;;very low;E;4.119
2504;Haag in Oberbayern;Landkreis Mühldorf am Inn;4,81841E+15;1,21806E+15;;very low;A+;4.119
2505;Kirchdorf;Landkreis Mühldorf am Inn;4,8144E+15;1,21833E+14;;very low;C;4.119
2506;Kirchdorf;Landkreis Mühldorf am Inn;4,82067E+15;1,21939E+16;;very low;D;4.119
2507;Riedering;Landkreis Rosenheim;4,78403E+15;1,22459E+16;;very low;D;5.831
2508;Halfing;Landkreis Rosenheim;4,79465E+15;1,22778E+16;;very low;D;5.831
2509;Gars am Inn;Landkreis Mühldorf am Inn;4,81446E+15;1,22616E+16;;very low;B;4.119
2510;Rosenheim;;4,78488E+16;1,21372E+15;;very low;C;6.179
2511;Rosenheim;;4,78483E+15;1,21339E+15;;very low;F;6.179
2512;Rosenheim;;4,78536E+16;1,21345E+16;;very low;H;6.179
2513;Rosenheim;;4,78513E+16;1,21403E+16;;very low;D;6.179
2514;Rosenheim;;4,7862E+14;1,21131E+16;;very low;E;6.179
2515;Brannenburg;Landkreis Rosenheim;4,77199E+15;1,205E+16;;very low;D;5.831
2516;Brannenburg;Landkreis Rosenheim;4,77318E+15;1,2018E+16;;very low;C;5.831
2517;Chiemsee;Landkreis Rosenheim;4,78435E+15;1,2294E+16;;very low;G;5.831
2518;Chiemsee;Landkreis Rosenheim;4,78328E+15;1,23161E+16;;very low;F;5.831
2519;Chiemsee;Landkreis Rosenheim;4,7867E+14;1,2395E+16;;very low;A;5.831
2520;Prien am Chiemsee;Landkreis Rosenheim;4,78518E+15;1,2356E+16;;very low;E;5.831
2521;Prien am Chiemsee;Landkreis Rosenheim;4,78374E+15;1,22884E+15;;very low;C;5.831
2522;Prien am Chiemsee;Landkreis Rosenheim;4,78581E+16;1,23646E+16;;very low;E;5.831
2523;Prutting;Landkreis Rosenheim;4,78874E+15;1,2169E+16;;very low;A+;5.831
2524;Soyen;Landkreis Rosenheim;4,81085E+15;1,22245E+16;;very low;G;5.831
2525;Bad Aibling;Landkreis Rosenheim;4,7872E+15;1,20467E+16;;very low;H;5.831
2526;Bad Aibling;Landkreis Rosenheim;4,78267E+15;1,20026E+15;;very low;E;5.831
2527;Bad Aibling;Landkreis Rosenheim;4,78544E+15;1,19651E+16;;very low;E;5.831
2528;Bad Aibling;Landkreis Rosenheim;4,78664E+16;1,20279E+16;;very low;H;5.831
2529;Bad Aibling;Landkreis Rosenheim;4,78599E+15;1,19732E+16;;very low;H;5.831
2530;Großkarolinenfeld;Landkreis Rosenheim;4,78988E+14;1,20893E+14;;very low;C;5.831
2531;Großkarolinenfeld;Landkreis Rosenheim;4,79109E+15;1,2064E+15;;very low;A;5.831
2532;Rimsting;Landkreis Rosenheim;4,78736E+15;1,23148E+16;;very low;C;5.831
2533;Eiselfing;Landkreis Rosenheim;4,80173E+15;1,22546E+16;;very low;B;5.831
2534;Vogtareuth;Landkreis Rosenheim;4,79405E+15;1,21623E+15;;very low;A;5.831
2535;Raubling;Landkreis Rosenheim;4,7789E+14;1,21076E+16;;very low;B;5.831
2536;Raubling;Landkreis Rosenheim;4,78059E+16;1,20629E+16;;very low;G;5.831
2537;Raubling;Landkreis Rosenheim;4,78129E+14;1,2113E+16;;very low;A;5.831
2538;Rosenheim;;4,78607E+15;1,20928E+16;;very low;D;6.179
2539;Rosenheim;;4,78728E+15;1,21331E+16;;very low;E;6.179
2540;Rosenheim;;4,78634E+15;1,20949E+16;;very low;D;6.179
2541;Rosenheim;;4,78556E+15;1,21066E+16;;very low;D;6.179
2542;Aschau im Chiemgau;Landkreis Rosenheim;4,77623E+15;1,23388E+16;;very low;D;5.831
2543;Schechen;Landkreis Rosenheim;4,7958E+16;1,21103E+15;;very low;E;5.831
2544;Bruckmühl;Landkreis Rosenheim;4,78909E+16;1,18904E+16;;very low;D;5.831
2545;Bruckmühl;Landkreis Rosenheim;4,78748E+15;1,18974E+16;;very low;A;5.831
2546;Bruckmühl;Landkreis Rosenheim;4,78764E+16;1,19008E+16;;very low;D;5.831
2547;Bruckmühl;Landkreis Rosenheim;4,78995E+15;1,1929E+16;;very low;A+;5.831
2548;Reut;Landkreis Rottal-Inn;4,82849E+16;1,29114E+16;;very low;A;2.273
2549;Reut;Landkreis Rottal-Inn;4,83379E+15;1,29375E+15;;very low;F;2.273
2550;Tann;Landkreis Rottal-Inn;4,83003E+15;1,28645E+16;;very low;E;2.273
2551;Tann;Landkreis Rottal-Inn;4,82795E+15;1,29465E+16;;very low;H;2.273
2552;Zeilarn;Landkreis Rottal-Inn;4,83198E+16;1,28778E+15;;very low;D;2.273
2553;Zeilarn;Landkreis Rottal-Inn;4,83401E+15;1,29307E+16;;very low;C;2.273
2554;Schönau;Landkreis Rottal-Inn;4,84983E+15;1,28703E+16;;very low;C;2.273
2555;Postmünster;Landkreis Rottal-Inn;4,84475E+16;1,29048E+16;;very low;C;2.273
2556;Falkenberg;Landkreis Rottal-Inn;4,85016E+15;1,26857E+16;;very low;H;2.273
2557;Rimbach;Landkreis Rottal-Inn;4,84438E+15;1,26964E+16;;very low;A;2.273
2558;Dietersburg;Landkreis Rottal-Inn;4,84774E+15;1,29236E+16;;very low;D;2.273
2559;Simbach;Landkreis Rottal-Inn;4,82653E+15;1,30508E+16;;very low;B;2.273
2560;Simbach;Landkreis Rottal-Inn;4,82801E+15;1,30527E+16;;very low;G;2.273
2561;Simbach;Landkreis Rottal-Inn;4,83093E+15;1,29882E+16;;very low;C;2.273
2562;Egglham;Landkreis Rottal-Inn;4,84922E+15;1,30543E+16;;very low;A;2.273
2563;Eggenfelden;Landkreis Rottal-Inn;4,83948E+15;1,27674E+16;;very low;D;2.273
2564;Eggenfelden;Landkreis Rottal-Inn;4,838E+15;1,27315E+15;;very low;E;2.273
2565;Eggenfelden;Landkreis Rottal-Inn;4,84182E+16;1,27448E+16;;very low;F;2.273
2566;Triftern;Landkreis Rottal-Inn;4,83511E+15;1,29528E+16;;very low;A+;2.273
2567;Unterdietfurt;Landkreis Rottal-Inn;4,83673E+15;1,26568E+16;;very low;G;2.273
2568;Wurmannsquick;Landkreis Rottal-Inn;4,83693E+15;1,2811E+16;;very low;B;2.273
2569;Johanniskirchen;Landkreis Rottal-Inn;4,85239E+15;1,29222E+16;;very low;H;2.273
2570;Bad Birnbach;Landkreis Rottal-Inn;4,84836E+15;1,30931E+16;;very low;B;2.273
2571;Heldenstein;Landkreis Mühldorf am Inn;4,82513E+14;1,23768E+16;;very low;C;4.119
2572;Rattenkirchen;Landkreis Mühldorf am Inn;4,82578E+15;1,23852E+15;;very low;A;4.119
2573;Polling;Landkreis Mühldorf am Inn;4,82031E+15;1,24951E+16;;very low;H;4.119
2574;Lohkirchen;Landkreis Mühldorf am Inn;4,83138E+15;1,24291E+16;;very low;D;4.119
2575;Lohkirchen;Landkreis Mühldorf am Inn;4,8321E+15;1,24532E+15;;very low;F;4.119
2576;Lohkirchen;Landkreis Mühldorf am Inn;4,83685E+16;1,24637E+16;;very low;E;4.119
2577;Neumarkt-Sankt Veit;Landkreis Mühldorf am Inn;4,83099E+15;1,2443E+15;;very low;A+;4.119
2578;Neumarkt-Sankt Veit;Landkreis Mühldorf am Inn;4,83533E+15;1,25046E+16;;very low;A+;4.119
2579;Neumarkt-Sankt Veit;Landkreis Mühldorf am Inn;4,82914E+15;1,25293E+16;;very low;C;4.119
2580;Niederbergkirchen;Landkreis Mühldorf am Inn;4,83706E+15;1,25487E+16;;very low;C;4.119
2581;Niederbergkirchen;Landkreis Mühldorf am Inn;4,83536E+15;1,25264E+16;;very low;D;4.119
2582;Niederbergkirchen;Landkreis Mühldorf am Inn;4,83529E+15;1,2507E+16;;very low;F;4.119
2583;Niedertaufkirchen;Landkreis Mühldorf am Inn;4,83473E+15;1,24883E+16;;very low;A;4.119
2584;Niedertaufkirchen;Landkreis Mühldorf am Inn;4,83444E+15;1,25326E+16;;very low;D;4.119
2585;Niedertaufkirchen;Landkreis Mühldorf am Inn;4,83904E+15;1,25184E+16;;very low;F;4.119
2586;Aschau am Inn;Landkreis Mühldorf am Inn;4,81868E+15;1,23487E+16;;very low;D;4.119
2587;Mettenheim;Landkreis Mühldorf am Inn;4,8274E+15;1,24517E+15;;very low;E;4.119
2588;Mühldorf a. Inn;Landkreis Mühldorf am Inn;4,82438E+16;1,25321E+16;;very low;D;4.119
2589;Mühldorf a. Inn;Landkreis Mühldorf am Inn;4,82418E+15;1,2494E+16;;very low;D;4.119
2590;Mühldorf a. Inn;Landkreis Mühldorf am Inn;4,82513E+16;1,24824E+16;;very low;C;4.119
2591;Mühldorf a. Inn;Landkreis Mühldorf am Inn;4,82403E+15;1,25299E+16;HQ 100;low;B;4.119
2592;Mühldorf a. Inn;Landkreis Mühldorf am Inn;4,82379E+15;1,2517E+16;;very low;C;4.119
2593;Wörth a.d. Isar;Landkreis Landshut;4,86248E+15;1,23536E+14;;very low;G;6.042
2594;Neufahrn in Niederbayern;Landkreis Landshut;4,87224E+15;1,21802E+16;;very low;D;6.042
2595;Velden;Landkreis Landshut;4,83576E+15;1,22912E+15;;very low;H;6.042
2596;Velden;Landkreis Landshut;4,83913E+16;1,22613E+15;;very low;A;6.042
2597;Altdorf;Landkreis Landshut;4,85727E+15;1,20666E+16;;very low;C;6.042
2598;Altdorf;Landkreis Landshut;4,85706E+15;1,20437E+16;;very low;D;6.042
2599;Altdorf;Landkreis Landshut;4,85501E+15;1,21214E+16;;very low;D;6.042
2600;Altdorf;Landkreis Landshut;4,85646E+15;1,20847E+15;;very low;H;6.042
2601;Altdorf;Landkreis Landshut;4,85676E+14;1,20673E+16;;very low;E;6.042
2602;Altdorf;Landkreis Landshut;4,85648E+14;1,20996E+16;;very low;D;6.042
2603;Landshut;;4,85401E+15;1,20721E+16;;very low;H;6.042
2604;Landshut;;4,8546E+15;1,20793E+16;;very low;C;6.042
2605;Landshut;;4,85755E+15;1,20922E+15;;very low;D;6.042
2606;Landshut;;4,8572E+15;1,21082E+16;;very low;E;6.042
2607;Landshut;;4,85762E+14;1,20787E+15;;very low;B;6.042
2608;Landshut;;4,85798E+15;1,20806E+16;;very low;D;6.042
2609;Kröning;Landkreis Landshut;4,8538E+15;1,23586E+16;;very low;H;6.042
2610;Aham;Landkreis Landshut;4,85473E+15;1,25031E+16;;very low;B;6.042
2611;Essenbach;Landkreis Landshut;4,86247E+14;1,2262E+15;;very low;A+;6.042
2612;Essenbach;Landkreis Landshut;4,86536E+16;1,22399E+14;;very low;E;6.042
2613;Essenbach;Landkreis Landshut;4,8621E+16;1,22651E+16;;very low;E;6.042
2614;Tiefenbach;Landkreis Landshut;4,84793E+13;1,21026E+16;;very low;H;6.042
2615;Niederaichbach;Landkreis Landshut;4,85569E+15;1,23095E+16;;very low;C;6.042
2616;Buch am Erlbach;Landkreis Landshut;4,84511E+15;1,20546E+16;;very low;B;6.042
2617;Schierling;Landkreis Regensburg;4,8775E+15;1,21074E+16;;very low;C;3.647
2618;Schierling;Landkreis Regensburg;4,88543E+14;1,21392E+16;;very low;E;3.647
2619;Weihmichl;Landkreis Landshut;4,86131E+15;1,20068E+16;;very low;D;6.042
2620;Laberweinting;Landkreis Straubing-Bogen;4,88271E+15;1,22704E+16;;very low;B;2.923
2621;Geisenhausen;Landkreis Landshut;4,84777E+15;1,22521E+16;;very low;C;6.042
