ort,landkreis,latitude,longitude
Hagelstadt,Landkreis Regensburg,2868627.8518267577,4486241.459736429
Neutraubling,Landkreis Regensburg,2877427.218691294,4481403.957303605
Neutraubling,Landkreis Regensburg,2875413.3615708896,4482438.885381952
Neutraubling,Landkreis Regensburg,2876434.1226415876,4481732.456850684
Mintraching,Landkreis Regensburg,2876521.5074251024,4484973.900116085
Teublitz,Landkreis Schwandorf,2906271.2807803685,4473662.706453791
Teublitz,Landkreis Schwandorf,2905210.9247986944,4475079.434466735
Regensburg,,2879005.1057979683,4471024.84786103
Regensburg,,2879019.891702764,4470484.173221023
Regensburg,,2878037.094008872,4472225.238244764
Regensburg,,2878815.7676557037,4469992.624591116
Regensburg,,2877596.1847326527,4473618.945138579
Regensburg,,2879677.620982188,4471162.40329374
Köfering,Landkreis Regensburg,2871407.136639141,4481527.521149213
Riekofen,Landkreis Regensburg,2863795.3233887786,4491845.151379985
Sünching,Landkreis Regensburg,2868471.3257345413,4491860.12218648
Lappersdorf,Landkreis Regensburg,2888728.891001731,4469164.327115849
Lappersdorf,Landkreis Regensburg,2889509.5693676816,4469789.319584647
Lappersdorf,Landkreis Regensburg,2883007.92579894,4471460.361348274
Lappersdorf,Landkreis Regensburg,2883782.0418330003,4473957.802811564
Wenzenbach,Landkreis Regensburg,2888899.9289283874,4479405.530367049
Wenzenbach,Landkreis Regensburg,2888218.111714734,4480146.853975696
Holzheim am Forst,Landkreis Regensburg,2895203.861716999,4469042.428863922
Kallmünz,Landkreis Regensburg,2895709.3064905065,4460857.471379039
Regensburg,,2881887.452525846,4477085.9698405
Regensburg,,2876501.669139986,4476797.351690218
Regensburg,,2880194.525325178,4476338.2974729575
Regensburg,,2882422.3953075605,4478185.913066198
Regensburg,,2882955.0787567627,4477570.097341961
Wörth an der Donau,Landkreis Regensburg,2879151.5349774566,4498172.361629661
Zeitlarn,Landkreis Regensburg,2886079.949171467,4474192.202261199
Zeitlarn,Landkreis Regensburg,2888079.6396153467,4477366.628216526
Thalmassing,Landkreis Regensburg,2867752.229688032,4479584.066527275
Nittenau,Landkreis Schwandorf,2905285.701759671,4484491.2196637085
Nittenau,Landkreis Schwandorf,2902844.8348927316,4487531.013674964
Regensburg,,2880619.831124166,4472295.97422194
Regensburg,,2879825.0305355764,4473748.8713305555
Regensburg,,2880927.882576731,4472010.592844833
Regensburg,,2879889.841918866,4472631.686728188
Regensburg,,2880764.613325331,4472371.383696257
Regensburg,,2880045.4450478107,4470789.09231071
Regensburg,,2881585.0529361437,4472525.087181643
Regensburg,,2882060.0484931087,4470646.97029788
Regensburg,,2882748.594213595,4473976.948130634
Regensburg,,2881838.7785445843,4476346.820307864
Regensburg,,2881773.8241265705,4471032.589238214
Pfatter,Landkreis Regensburg,2877269.638133411,4499670.329910221
Burglengenfeld,Landkreis Schwandorf,2904259.0352054164,4467152.082185258
Burglengenfeld,Landkreis Schwandorf,2910088.9489244632,4464811.328156239
Burglengenfeld,Landkreis Schwandorf,2898929.2142971163,4465319.895619189
Hemau,Landkreis Regensburg,2882908.4559124447,4457421.3588499185
Hemau,Landkreis Regensburg,2878250.2453055023,4449986.259849325
Regensburg,,2875536.2152143633,4473693.063749548
Regensburg,,2878781.6690000617,4476983.136767951
Regensburg,,2877091.407686865,4475107.695543836
Regensburg,,2877950.1779473685,4475542.545912018
Regensburg,,2875619.9406178477,4473555.845757608
Regensburg,,2877691.497351302,4475746.9172486765
Deuerling,Landkreis Regensburg,2881442.7062349976,4461426.199294522
Pentling,Landkreis Regensburg,2874042.3622242226,4472844.783185675
Pentling,Landkreis Regensburg,2873379.5719978255,4470691.720119364
Barbing,Landkreis Regensburg,2879779.4913808163,4484844.357990704
Schönberg,Landkreis Freyung-Grafenau,2860475.101067525,4566233.691367484
Thurmansbang,Landkreis Freyung-Grafenau,2853302.539046666,4566411.775397771
Neuschönau,Landkreis Freyung-Grafenau,2868532.921646312,4575046.882918713
Grafenau,Landkreis Freyung-Grafenau,2865859.8416426126,4567160.379012362
Grafenau,Landkreis Freyung-Grafenau,2864072.2162121884,4573899.681342579
Freyung,Landkreis Freyung-Grafenau,2860405.842343681,4583068.533976979
Freyung,Landkreis Freyung-Grafenau,2860312.568837111,4576640.424677568
Iggensbach,Landkreis Deggendorf,2851514.9630529936,4551738.285517042
Otzing,Landkreis Deggendorf,2854635.256078656,4526596.457555169
Metten,Landkreis Deggendorf,2865076.1559281433,4534971.505275137
Tiefenbach,Landkreis Passau,2844000.48314506,4568430.617871717
Tiefenbach,Landkreis Passau,2843538.286080312,4565602.570119031
Aidenbach,Landkreis Passau,2833902.171371773,4549296.801730596
Aidenbach,Landkreis Passau,2837396.0122223375,4548681.680520677
Aldersbach,Landkreis Passau,2833305.408156224,4552508.053741326
Aldersbach,Landkreis Passau,2839120.001186981,4549396.288710049
Beutelsbach,Landkreis Passau,2839468.4229149134,4550114.938719911
Beutelsbach,Landkreis Passau,2834930.9339350387,4548738.044153412
Haarbach,Landkreis Passau,2833481.006461498,4550752.741020044
Haarbach,Landkreis Passau,2832032.629457375,4548169.846997782
Neuburg am Inn,Landkreis Passau,2834070.5329477196,4570901.020790127
Neuburg am Inn,Landkreis Passau,2834670.115802845,4568115.731658373
Neuburg am Inn,Landkreis Passau,2836288.1830093856,4569803.272068464
Neuburg am Inn,Landkreis Passau,2837585.125426128,4565244.028522675
Neuburg am Inn,Landkreis Passau,2837335.4534208844,4567705.52542252
Passau,,2837507.183295169,4566335.389204196
Passau,,2837303.5816986207,4565767.080326398
Passau,,2833941.056695471,4573569.7725753905
Passau,,2837357.0050829104,4567690.2749096835
Passau,,2836211.2643492287,4570522.5880807405
Malching,Landkreis Passau,2814133.9019128117,4557518.137256996
Malching,Landkreis Passau,2808719.8085638336,4558582.615935429
Rotthalmünster,Landkreis Passau,2805854.3762969966,4557429.317503646
Rotthalmünster,Landkreis Passau,2809356.57899153,4559611.736719056
Ortenburg,Landkreis Passau,2833327.2771002525,4556678.532995031
Ortenburg,Landkreis Passau,2833865.5666055973,4557981.067894577
Passau,,2834748.6382616637,4578070.816142958
Passau,,2834554.3789486694,4578027.352509622
Passau,,2833547.5756413224,4577336.015872312
Passau,,2835034.640549587,4578691.0262943115
Kirchham,Landkreis Passau,2807659.5622924394,4560913.756855493
Fürstenzell,Landkreis Passau,2830939.6779448767,4563621.850195238
Fürstenzell,Landkreis Passau,2828032.9665712267,4566830.630490441
Kleinaitingen,Landkreis Augsburg,2788206.96410719,4383773.604787778
Oberottmarshausen,Landkreis Augsburg,2790457.9351715506,4383204.662793311
Kutzenhausen,Landkreis Augsburg,2808144.832700235,4374617.393389993
Wehringen,Landkreis Augsburg,2792339.1190851345,4379681.638728106
Münsterhausen,Landkreis Günzburg,2801278.442647679,4353720.791899041
Straubing,,2869364.338078646,4515363.4451306
Straubing,,2869037.3643049942,4509901.911842553
Straubing,,2867396.0789138568,4512422.680221225
Straubing,,2869611.187953578,4509932.141882388
Straubing,,2868293.2082841317,4513541.63927107
Straubing,,2864898.0388689577,4503950.382702727
Straubing,,2865296.4685233487,4508187.688594597
Straubing,,2868417.8721444625,4507390.901963683
Straubing,,2868116.7326416173,4515920.643697311
Straubing,,2865857.967055271,4511145.967811225
Straubing,,2864387.4623279492,4510229.033461028
Straubing,,2867387.995079479,4515747.9068224775
Bogen,Landkreis Straubing-Bogen,2867593.703199395,4521568.790483415
Bogen,Landkreis Straubing-Bogen,2872079.562963789,4517156.71981762
Bogen,Landkreis Straubing-Bogen,2869391.048124189,4517013.284555451
Oberschneiding,Landkreis Straubing-Bogen,2851222.0503527927,4513841.786814178
Irlbach,Landkreis Straubing-Bogen,2862358.1351221725,4523496.968711682
Straßkirchen,Landkreis Straubing-Bogen,2859225.034578769,4519068.377413235
Dinkelscherben,Landkreis Augsburg,2806314.7595313713,4366401.183849287
Dinkelscherben,Landkreis Augsburg,2801245.183246709,4365785.5739426
Burghausen,Landkreis Altötting,2787233.7058564327,4531021.509436415
Burghausen,Landkreis Altötting,2785553.3764178515,4529140.121943709
Burghausen,Landkreis Altötting,2789343.252617081,4531027.562174536
Burghausen,Landkreis Altötting,2787273.970292315,4530354.3560962705
Burghausen,Landkreis Altötting,2791472.618053579,4531579.008655022
Tittmoning,Landkreis Traunstein,2769680.300551972,4525379.697638616
Tittmoning,Landkreis Traunstein,2774226.484474585,4521666.349626395
Erlbach,Landkreis Altötting,2804948.4032994714,4527279.195667088
Perach,Landkreis Altötting,2802342.442008322,4529861.084689338
Kastl,Landkreis Altötting,2792132.662138525,4521922.162844161
Haiming,Landkreis Altötting,2799701.342982697,4533106.380361082
Haiming,Landkreis Altötting,2799588.63957585,4531799.331603277
Marktl,Landkreis Altötting,2799181.8920230335,4534844.530158431
Marktl,Landkreis Altötting,2792821.3139004456,4536787.176056272
Stammham,Landkreis Altötting,2800760.469075625,4528980.517951347
Stammham,Landkreis Altötting,2798350.7991341045,4534578.211575168
Tüßling,Landkreis Altötting,2792089.3703324655,4517116.490021547
Teising,Landkreis Altötting,2793278.2788801095,4516064.111510458
Burgkirchen an der Alz,Landkreis Altötting,2786635.468021759,4521438.129660935
Burgkirchen an der Alz,Landkreis Altötting,2789993.0402059066,4524874.977325048
Burgkirchen an der Alz,Landkreis Altötting,2783051.7648735833,4526265.320149773
Pleiskirchen,Landkreis Altötting,2803109.5488945623,4513772.185146118
Winhöring,Landkreis Altötting,2800673.587166349,4519800.281696427
Langweid am Lech,Landkreis Augsburg,2816704.153979398,4386075.206119561
Langweid am Lech,Landkreis Augsburg,2819471.729126995,4384992.57195045
Meitingen,Landkreis Augsburg,2827499.9410974924,4384327.586738816
Meitingen,Landkreis Augsburg,2824131.6806832887,4382688.367952856
Meitingen,Landkreis Augsburg,2825424.9724827274,4382238.18611927
Biberbach,Landkreis Augsburg,2820960.2252441635,4380466.446542461
Gablingen,Landkreis Augsburg,2817813.9192777583,4380530.117879933
Zusmarshausen,Landkreis Augsburg,2807409.1492785313,4365956.639574329
Zusmarshausen,Landkreis Augsburg,2809360.944387446,4364509.796035328
Heretsried,Landkreis Augsburg,2816088.511846231,4371079.319324397
Welden,Landkreis Augsburg,2815766.2557912297,4371430.282991094
Königsbrunn,Landkreis Augsburg,2794248.4787150524,4385334.443931498
Königsbrunn,Landkreis Augsburg,2793523.016059571,4385575.541468938
Königsbrunn,Landkreis Augsburg,2795830.8116083946,4387461.226578807
Königsbrunn,Landkreis Augsburg,2792771.45074313,4384629.99986372
Königsbrunn,Landkreis Augsburg,2793822.75385215,4386700.3500462
Königsbrunn,Landkreis Augsburg,2791426.6089150026,4386997.740868019
Königsbrunn,Landkreis Augsburg,2792124.7011928847,4386884.494831818
Hohenwart,Landkreis Pfaffenhofen an der Ilm,2836513.5294444948,4425621.494987204
Waidhofen,Landkreis Neuburg-Schrobenhausen,2831898.428956743,4418293.556305446
Aresing,Landkreis Neuburg-Schrobenhausen,2825358.0003848905,4414073.628464489
Schrobenhausen,Landkreis Neuburg-Schrobenhausen,2826898.7330654613,4410961.1114851525
Schrobenhausen,Landkreis Neuburg-Schrobenhausen,2827879.94672083,4406964.139785623
Schrobenhausen,Landkreis Neuburg-Schrobenhausen,2828263.741453735,4407657.029021755
Schrobenhausen,Landkreis Neuburg-Schrobenhausen,2829863.5257393937,4408237.834276494
Gachenbach,Landkreis Neuburg-Schrobenhausen,2821596.384218893,4412481.654901965
Augsburg,,2810835.8028456,4390039.701319002
Augsburg,,2808687.576479988,4388838.749461218
Augsburg,,2810807.4555990044,4389350.869560389
Augsburg,,2810269.720260549,4390760.302822784
Augsburg,,2811485.1471335986,4387095.804203057
Augsburg,,2810720.232615263,4388982.692186272
Augsburg,,2814109.538875679,4387087.157707554
Augsburg,,2812881.4435664504,4390391.501484847
Augsburg,,2810247.2684422173,4384552.282540403
Augsburg,,2809924.35917262,4383967.847916379
Augsburg,,2808291.1764343344,4385211.853745861
Augsburg,,2811744.6883811466,4383761.854939385
Augsburg,,2807520.8994296696,4384855.152083795
Augsburg,,2807361.546518144,4385804.85675553
Augsburg,,2810794.8432714655,4384217.1566096395
Augsburg,,2807941.2945064413,4386218.003778809
Augsburg,,2810107.7953636413,4386036.472069495
Augsburg,,2808800.7522650617,4386333.7847049935
Augsburg,,2809335.7354469486,4385674.826427142
Augsburg,,2809939.8748770584,4386211.5439474415
Augsburg,,2806109.5168064395,4389722.23141741
Augsburg,,2806070.2785125067,4388836.151502802
Augsburg,,2807962.088709409,4387600.110330789
Augsburg,,2807976.890538983,4387509.405723738
Siegsdorf,Landkreis Traunstein,2748951.291483209,4521148.473076782
Siegsdorf,Landkreis Traunstein,2750139.3385979533,4525015.850945086
Chieming,Landkreis Traunstein,2754356.040525306,4511952.0018141065
Reit im Winkl,Landkreis Traunstein,2734674.7081062905,4512838.094971322
Grabenstätt,Landkreis Traunstein,2750847.701105507,4510724.411020915
Traunstein,Landkreis Traunstein,2751615.929349263,4519397.984348435
Traunstein,Landkreis Traunstein,2759966.7785341954,4518266.893965643
Traunstein,Landkreis Traunstein,2751589.0379121145,4517514.954030258
Traunstein,Landkreis Traunstein,2753237.0741432975,4520364.5241750125
Traunstein,Landkreis Traunstein,2752713.971892172,4522486.720436683
Ruhpolding,Landkreis Traunstein,2735071.377276003,4523368.569906484
Ruhpolding,Landkreis Traunstein,2740877.685410883,4524687.988845568
Bergen,Landkreis Traunstein,2742103.423136926,4514119.691174297
Marquartstein,Landkreis Traunstein,2740156.9450953417,4505589.000353453
Trostberg,Landkreis Traunstein,2771807.3516077125,4513700.419231881
Trostberg,Landkreis Traunstein,2769731.677058299,4512596.771194811
Trostberg,Landkreis Traunstein,2770655.0787490807,4515080.080545585
Petting,Landkreis Traunstein,2759088.1934095644,4532189.9425572045
Inzell,Landkreis Traunstein,2741535.4073149473,4527982.149392959
Traunreut,Landkreis Traunstein,2763180.8165343297,4518239.235517599
Übersee,Landkreis Traunstein,2747267.2505619843,4506710.404420822
Altenmarkt an der Alz,Landkreis Traunstein,2768830.911370603,4506128.944099401
Kirchanschöring,Landkreis Traunstein,2763317.7725078375,4529048.6273324145
Surberg,Landkreis Traunstein,2753395.3154974896,4524728.543655392
Obing,Landkreis Traunstein,2769256.413928351,4503262.42611899
Tacherting,Landkreis Traunstein,2780302.526865443,4505452.189452679
Vachendorf,Landkreis Traunstein,2752882.4896938386,4515152.987021337
Bad Reichenhall,Landkreis Berchtesgadener Land,2738280.6383432625,4536912.772319282
Bad Reichenhall,Landkreis Berchtesgadener Land,2739305.6829143846,4532000.275900107
Bad Reichenhall,Landkreis Berchtesgadener Land,2740389.8779827873,4537958.208690215
Bad Reichenhall,Landkreis Berchtesgadener Land,2735294.383443228,4536900.688488225
Bad Reichenhall,Landkreis Berchtesgadener Land,2736614.037565933,4532301.954903589
Berchtesgaden,Landkreis Berchtesgadener Land,2732589.8410761156,4551621.804214779
Berchtesgaden,Landkreis Berchtesgadener Land,2719027.577157096,4546345.5552546
Berchtesgaden,Landkreis Berchtesgadener Land,2728662.4481469467,4553509.862388644
Berchtesgaden,Landkreis Berchtesgadener Land,2718599.4533686494,4546064.402201091
Schönau am Königssee,Landkreis Berchtesgadener Land,2731707.511744205,4551663.656321996
Schönau am Königssee,Landkreis Berchtesgadener Land,2726756.9086043807,4547338.580013903
Schönau am Königssee,Landkreis Berchtesgadener Land,2721796.585393238,4544782.42519275
Schönau am Königssee,Landkreis Berchtesgadener Land,2720398.3862285865,4548868.569238638
Ainring,Landkreis Berchtesgadener Land,2747232.490244425,4542591.118110641
Ainring,Landkreis Berchtesgadener Land,2747897.484030064,4540774.772844603
Ainring,Landkreis Berchtesgadener Land,2751494.958079962,4541702.480567909
Anger,Landkreis Berchtesgadener Land,2746334.11187871,4530045.7498106435
Frasdorf,Landkreis Rosenheim,2745633.050347606,4492573.442413837
Feldkirchen-Westerham,Landkreis Rosenheim,2758410.761319929,4458198.737360361
Feldkirchen-Westerham,Landkreis Rosenheim,2754172.5542211393,4459570.610391934
Feldkirchen-Westerham,Landkreis Rosenheim,2757859.06654739,4463606.2993571265
Stephanskirchen,Landkreis Rosenheim,2752500.802002796,4485550.7582844095
Stephanskirchen,Landkreis Rosenheim,2753039.1829731213,4488648.360850331
Stephanskirchen,Landkreis Rosenheim,2750849.243387235,4482989.145230294
Amerang,Landkreis Rosenheim,2768747.722531441,4491457.112014389
Haag in Oberbayern,Landkreis Mühldorf am Inn,2786127.9566670717,4484291.529616026
Haag in Oberbayern,Landkreis Mühldorf am Inn,2787842.2603915515,4484001.01810599
Kirchdorf,Landkreis Mühldorf am Inn,2784883.8459952357,4482506.807192661
Kirchdorf,Landkreis Mühldorf am Inn,2788664.2647099304,4481672.863620237
Riedering,Landkreis Rosenheim,2751361.6254157647,4487572.3033981845
Halfing,Landkreis Rosenheim,2763574.1632022117,4489235.276744273
Gars am Inn,Landkreis Mühldorf am Inn,2785557.4372275867,4490161.657524423
Rosenheim,,2750833.9008817645,4480442.055130453
Rosenheim,,2751224.167095825,4480193.716841052
Rosenheim,,2751037.5117690233,4481481.719619875
Rosenheim,,2750656.9360407055,4480153.664494219
Rosenheim,,2751312.8722528047,4479175.962568539
Brannenburg,Landkreis Rosenheim,2737414.376301006,4476861.095872535
Brannenburg,Landkreis Rosenheim,2738580.966206274,4474952.9050768
Chiemsee,Landkreis Rosenheim,2749975.4205100136,4500296.351466992
Chiemsee,Landkreis Rosenheim,2751421.3131535663,4495407.049256986
Chiemsee,Landkreis Rosenheim,2749777.7441459405,4499996.47545411
Prien am Chiemsee,Landkreis Rosenheim,2752247.4258975503,4497283.689439522
Prien am Chiemsee,Landkreis Rosenheim,2751832.2553643524,4496201.430883376
Prien am Chiemsee,Landkreis Rosenheim,2750842.440938415,4497293.376594961
Prutting,Landkreis Rosenheim,2754680.3607155043,4483116.246491141
Soyen,Landkreis Rosenheim,2780976.606227208,4488077.208831171
Bad Aibling,Landkreis Rosenheim,2752052.476185898,4469713.067983011
Bad Aibling,Landkreis Rosenheim,2754240.385197259,4473713.919904898
Bad Aibling,Landkreis Rosenheim,2753471.0060534133,4470732.375041766
Bad Aibling,Landkreis Rosenheim,2750152.481959352,4469710.935606547
Bad Aibling,Landkreis Rosenheim,2748439.502149681,4469573.274822861
Großkarolinenfeld,Landkreis Rosenheim,2757634.971626802,4474430.017887764
Großkarolinenfeld,Landkreis Rosenheim,2758669.7620325135,4475595.694949329
Rimsting,Landkreis Rosenheim,2754318.282930751,4494221.129146493
Eiselfing,Landkreis Rosenheim,2774040.0187401725,4489564.934837534
Vogtareuth,Landkreis Rosenheim,2764014.3044673535,4487293.995052306
Raubling,Landkreis Rosenheim,2745182.036015137,4479748.9915455
