ID;ort;landkreis;latitude;longitude;GEB_HQ;flood_risk;Energieklasse;Quadratmeterpreise
1930;Haag;Landkreis Bayreuth;4983490000000000,0;1,17195e+16;;very low;D;2260,0
1931;Haag;Landkreis Bayreuth;4982320000000000,0;1,16697e+16;;very low;H;2260,0
1932;Prebitz;Landkreis Bayreuth;4982360000000000,0;1,1711e+16;;very low;G;2260,0
1933;Prebitz;Landkreis Bayreuth;4,9841e+16;1,16737e+16;;very low;D;2260,0
1934;Schlammersdorf;Landkreis Neustadt an der Waldnaab;4978460000000000,0;1,17664e+16;;very low;G;2158,0
1935;Vorbach;Landkreis Neustadt an der Waldnaab;4980780000000000,0;1,17261e+16;;very low;B;2158,0
1936;Fichtelberg;Landkreis Bayreuth;5001660000000000,0;1,1817e+16;;very low;D;2260,0
1937;Warmensteinach;Landkreis Bayreuth;5000840000000000,0;1180000000000000,0;;very low;E;2260,0
1938;Bayreuth;;4989970000000000,0;1,15843e+16;;very low;D;3531,0
1939;Bayreuth;;4990860000000000,0;1159150000000000,0;;very low;D;3531,0
1940;Bayreuth;;4994330000000000,0;1165320000000000,0;;very low;D;3531,0
1941;Bayreuth;;4992710000000000,0;1,15956e+16;;very low;E;3531,0
1942;Bayreuth;;4992250000000000,0;1,16223e+16;;very low;H;3531,0
1943;Bayreuth;;4994600000000000,0;1,16462e+16;;very low;H;3531,0
1944;Bad Berneck im Fichtelgebirge;Landkreis Bayreuth;5,00467e+16;1169170000000000,0;;very low;F;2260,0
1945;Mistelgau;Landkreis Bayreuth;4992340000000000,0;1,13993e+16;;very low;C;2260,0
1946;Bindlach;Landkreis Bayreuth;4997870000000000,0;1,16169e+16;;very low;D;2260,0
1947;Bindlach;Landkreis Bayreuth;4998760000000000,0;1,16069e+16;;very low;F;2260,0
1948;Heinersreuth;Landkreis Bayreuth;4996610000000000,0;1,1532e+16;;very low;G;2260,0
1949;Thurnau;Landkreis Kulmbach;5002870000000000,0;1,13983e+16;;very low;H;2009,0
1950;Mainleus;Landkreis Kulmbach;5,01009e+16;1,13369e+16;;very low;D;2009,0
1951;Mainleus;Landkreis Kulmbach;5014720000000000,0;1,13652e+16;;very low;F;2009,0
1952;Neudrossenfeld;Landkreis Kulmbach;5004840000000000,0;1,15294e+16;;very low;A+;2009,0
1953;Lisberg;Landkreis Bamberg;498772000000000,0;1,07259e+16;;very low;E;2941,0
1954;Priesendorf;Landkreis Bamberg;4,9903e+16;1070780000000000,0;;very low;E;2941,0
1955;Wachenroth;Landkreis Erlangen-Höchstadt;4,97631e+16;1,07216e+16;;very low;E;4319,0
1956;Bischberg;Landkreis Bamberg;4990800000000000,0;1,0823e+16;;very low;F;2941,0
1957;Bischberg;Landkreis Bamberg;499121000000000,0;1,08149e+16;;very low;A;2941,0
1958;Buttenheim;Landkreis Bamberg;4980010000000000,0;1,10798e+16;;very low;G;2941,0
1959;Pettstadt;Landkreis Bamberg;4982520000000000,0;1,09121e+16;;very low;E;2941,0
1960;Schlüsselfeld;Landkreis Bamberg;4974670000000000,0;1070230000000000,0;;very low;D;2941,0
1961;Schlüsselfeld;Landkreis Bamberg;4975130000000000,0;1,06727e+16;;very low;H;2941,0
1962;Geiselwind;Landkreis Kitzingen;4,98041e+16;1,04773e+16;;very low;H;2868,0
1963;Rauhenebrach;Landkreis Haßberge;4990290000000000,0;1,04877e+16;;very low;D;2045,0
1964;Bamberg;;4987870000000000,0;1,08902e+16;;very low;D;3709,0
1965;Bamberg;;4989440000000000,0;1083490000000000,0;;very low;D;3709,0
1966;Bamberg;;4987550000000000,0;1,08674e+16;;very low;E;3709,0
1967;Bamberg;;4,98637e+16;1,08833e+16;;very low;C;3709,0
1968;Bamberg;;4987400000000000,0;1089570000000000,0;;very low;G;3709,0
1969;Bamberg;;4987220000000000,0;1,08974e+16;;very low;D;3709,0
1970;Kemmern;Landkreis Bamberg;4995660000000000,0;1,0876e+16;;very low;F;2941,0
1971;Gundelsheim;Landkreis Bamberg;4,99417e+16;1,0933e+16;;very low;D;2941,0
1972;Presseck;Landkreis Kulmbach;5023050000000000,0;1,15841e+16;;very low;H;2009,0
1973;Kasendorf;Landkreis Kulmbach;5002020000000000,0;1,13366e+16;;very low;C;2009,0
1974;Kulmbach;Landkreis Kulmbach;5017230000000000,0;1,14443e+16;;very low;C;2009,0
1975;Kulmbach;Landkreis Kulmbach;501597000000000,0;1,14665e+16;;very low;A;2009,0
1976;Kulmbach;Landkreis Kulmbach;5013250000000000,0;1145140000000000,0;;very low;F;2009,0
1977;Kulmbach;Landkreis Kulmbach;5,01711e+16;1,13988e+16;;very low;A;2009,0
1978;Kulmbach;Landkreis Kulmbach;5008960000000000,0;1,14399e+16;;very low;G;2009,0
1979;Kulmbach;Landkreis Kulmbach;5013800000000000,0;1,14218e+16;;very low;G;2009,0
1980;Kulmbach;Landkreis Kulmbach;5008600000000000,0;1144320000000000,0;;very low;H;2009,0
1981;Untersteinach;Landkreis Kulmbach;5014030000000000,0;1,1487e+16;;very low;G;2009,0
1982;Neuenmarkt;Landkreis Kulmbach;500768000000000,0;1,15692e+16;;very low;C;2009,0
1983;Wirsberg;Landkreis Kulmbach;5012300000000000,0;1,16444e+16;;very low;D;2009,0
1984;Stadtsteinach;Landkreis Kulmbach;5017650000000000,0;1,1555e+16;;very low;B;2009,0
1985;Himmelkron;Landkreis Kulmbach;5007540000000000,0;1,16107e+16;;very low;F;2009,0
1986;Marktleugast;Landkreis Kulmbach;5017410000000000,0;1,16318e+16;;very low;F;2009,0
1987;Bamberg;;4991590000000000,0;1,09092e+16;;very low;E;3709,0
1988;Bamberg;;4,9922e+16;1,09246e+16;;very low;H;3709,0
1989;Bamberg;;499071000000000,0;1090750000000000,0;;very low;G;3709,0
1990;Bamberg;;4992140000000000,0;1,08871e+16;;very low;E;3709,0
1991;Bamberg;;4991020000000000,0;1089300000000000,0;;very low;C;3709,0
1992;Bamberg;;4990910000000000,0;1087940000000000,0;;very low;G;3709,0
1993;Baunach;Landkreis Bamberg;4998520000000000,0;1,0787e+16;;very low;F;2941,0
1994;Hirschaid;Landkreis Bamberg;4980530000000000,0;1,09642e+16;;very low;F;2941,0
1995;Hirschaid;Landkreis Bamberg;4,97918e+16;1,09613e+16;;very low;F;2941,0
1996;Hirschaid;Landkreis Bamberg;4980700000000000,0;1,09185e+16;;very low;A;2941,0
1997;Burghaslach;Landkreis Neustadt an der Aisch-Bad Windsheim;4,97489e+16;1,05244e+16;;very low;C;2687,0
1998;Walsdorf;Landkreis Bamberg;4,98782e+16;1,07777e+16;;very low;G;2941,0
1999;Litzendorf;Landkreis Bamberg;4990110000000000,0;1,10359e+16;;very low;H;2941,0
2000;Litzendorf;Landkreis Bamberg;4992790000000000,0;1,10144e+16;;very low;G;2941,0
2001;Ebrach;Landkreis Bamberg;4986140000000000,0;1,05307e+16;;very low;C;2941,0
2002;Pommersfelden;Landkreis Bamberg;4976660000000000,0;1,08577e+16;;very low;C;2941,0
2003;Zapfendorf;Landkreis Bamberg;4999970000000000,0;1,09471e+16;;very low;B;2941,0
2004;Reckendorf;Landkreis Bamberg;500325000000000,0;1,08326e+16;;very low;E;2941,0
2005;Bamberg;;4988890000000000,0;1091310000000000,0;;very low;D;3709,0
2006;Bamberg;;4988870000000000,0;1094960000000000,0;;very low;H;3709,0
2007;Bamberg;;4990450000000000,0;1093550000000000,0;;very low;H;3709,0
2008;Bamberg;;4988070000000000,0;1,09305e+16;;very low;C;3709,0
2009;Bamberg;;4989260000000000,0;1,09362e+16;;very low;H;3709,0
2010;Altendorf;Landkreis Bamberg;4978480000000000,0;1,10148e+16;;very low;H;2941,0
2011;Scheßlitz;Landkreis Bamberg;4,9965e+16;1105170000000000,0;;very low;B;2941,0
2012;Scheßlitz;Landkreis Bamberg;4997230000000000,0;1,10042e+16;;very low;G;2941,0
2013;Altenkunstadt;Landkreis Lichtenfels;5,0119e+16;1,12115e+16;;very low;A;2265,0
2014;Bad Staffelstein;Landkreis Lichtenfels;5011560000000000,0;1,09807e+16;;very low;F;2265,0
2015;Bad Staffelstein;Landkreis Lichtenfels;501097000000000,0;1098340000000000,0;;very low;E;2265,0
2016;Bad Staffelstein;Landkreis Lichtenfels;5013940000000000,0;1,09339e+16;;very low;A+;2265,0
2017;Marktgraitz;Landkreis Lichtenfels;5018120000000000,0;1,12457e+16;;very low;E;2265,0
2018;Redwitz a.d.Rodach;Landkreis Lichtenfels;501609000000000,0;1123750000000000,0;;very low;E;2265,0
2019;Lichtenfels;Landkreis Lichtenfels;5020940000000000,0;1,10687e+16;;very low;F;2265,0
2020;Lichtenfels;Landkreis Lichtenfels;5006680000000000,0;1,11563e+16;;very low;A+;2265,0
2021;Lichtenfels;Landkreis Lichtenfels;5,01016e+16;1,10915e+16;;very low;G;2265,0
2022;Lichtenfels;Landkreis Lichtenfels;5019280000000000,0;1,10196e+16;;very low;D;2265,0
2023;Lichtenfels;Landkreis Lichtenfels;5008350000000000,0;1,11339e+16;;very low;D;2265,0
2024;Dörfles-Esbach;Landkreis Coburg;5,02966e+16;1,09955e+16;;very low;E;1860,0
2025;Ermershausen;Landkreis Haßberge;5,01945e+16;1065510000000,0;;very low;D;2045,0
2026;Maroldsweisach;Landkreis Haßberge;5020910000000000,0;1,06934e+16;;very low;F;2045,0
2027;Bad Rodach;Landkreis Coburg;5034060000000000,0;1077710000000000,0;;very low;B;1860,0
2028;Bad Rodach;Landkreis Coburg;5032960000000000,0;1,07663e+16;;very low;H;1860,0
2029;Weidhausen b.Coburg;Landkreis Coburg;5020410000000000,0;1,11406e+16;;very low;H;1860,0
2030;Bad Steben;Landkreis Hof;5034830000000000,0;1,16642e+16;;very low;E;1397,0
2031;Stammbach;Landkreis Hof;5016260000000000,0;1,17337e+16;;very low;G;1397,0
2032;Rehau;Landkreis Hof;5026520000000000,0;1,20191e+16;;very low;H;1397,0
2033;Rehau;Landkreis Hof;502636000000000,0;1,20444e+16;;very low;H;1397,0
2034;Rehau;Landkreis Hof;5,02153e+16;1,20568e+16;;very low;H;1397,0
2035;Feilitzsch;Landkreis Hof;5,03977e+16;1,19209e+16;;very low;E;1397,0
2036;Töpen;Landkreis Hof;5039280000000000,0;1,18597e+16;;very low;F;1397,0
2037;Trogen;Landkreis Hof;5039630000000000,0;1,19199e+16;;very low;E;1397,0
2038;Naila;Landkreis Hof;50302500000000,0;1,16567e+16;;very low;F;1397,0
2039;Naila;Landkreis Hof;5032670000000000,0;1,17267e+16;;very low;E;1397,0
2040;Münchberg;Landkreis Hof;501812000000000,0;116956000000000,0;;very low;E;1397,0
2041;Münchberg;Landkreis Hof;5,01888e+16;1,17063e+16;;very low;D;1397,0
2042;Münchberg;Landkreis Hof;5016760000000000,0;1,17441e+16;;very low;A+;1397,0
2043;Meeder;Landkreis Coburg;5030380000000000,0;108705000000000,0;;very low;F;1860,0
2044;Rödental;Landkreis Coburg;5028150000000000,0;1,10847e+16;;very low;G;1860,0
2045;Rödental;Landkreis Coburg;5027490000000000,0;1,10708e+16;;very low;G;1860,0
2046;Rödental;Landkreis Coburg;5027030000000000,0;110176000000000,0;;very low;G;1860,0
2047;Rödental;Landkreis Coburg;5,03398e+16;1,10236e+16;;very low;A+;1860,0
2048;Grub a.Forst;Landkreis Coburg;5022860000000000,0;1,10074e+16;;very low;G;1860,0
2049;Ebersdorf b.Coburg;Landkreis Coburg;5023470000000000,0;1,10639e+16;;very low;C;1860,0
2050;Ebersdorf b.Coburg;Landkreis Coburg;5021110000000000,0;1,10532e+16;;very low;F;1860,0
2051;Regnitzlosau;Landkreis Hof;5,02993e+16;1,20758e+16;;very low;H;1397,0
2052;Döhlau;Landkreis Hof;5029640000000000,0;1196040000000000,0;;very low;H;1397,0
2053;Oberkotzau;Landkreis Hof;5024590000000000,0;1,19003e+16;;very low;E;1397,0
2054;Oberkotzau;Landkreis Hof;5025160000000000,0;1192550000000000,0;;very low;F;1397,0
2055;Schauenstein;Landkreis Hof;5027260000000000,0;1,17441e+16;;very low;A;1397,0
2056;Selbitz;Landkreis Hof;5035090000000000,0;1,17617e+16;;very low;C;1397,0
2057;Zell im Fichtelgebirge;Landkreis Hof;5015930000000000,0;1,18092e+16;;very low;C;1397,0
2058;Schwarzenbach a.Wald;Landkreis Hof;5031360000000000,0;1,16137e+16;;very low;D;1397,0
2059;Hof;;5030400000000000,0;1,19278e+16;;very low;G;2023,0000000000002
2060;Hof;;5029610000000000,0;1,19083e+16;;very low;H;2023,0000000000002
2061;Hof;;5028630000000000,0;1,19109e+16;;very low;E;2023,0000000000002
2062;Seßlach;Landkreis Coburg;5019660000000000,0;1,08161e+16;;very low;B;1860,0
2063;Weitramsdorf;Landkreis Coburg;5026380000000000,0;1,08587e+16;;very low;D;1860,0
2064;Coburg;;5028490000000000,0;1,08973e+16;;very low;F;2267,0
2065;Coburg;;5026990000000000,0;1090590000000000,0;;very low;C;2267,0
2066;Coburg;;5,02662e+16;1,10629e+16;;very low;C;2267,0
2067;Coburg;;5024640000000000,0;1,10075e+16;;very low;A;2267,0
2068;Coburg;;5,0298e+16;1094650000000000,0;;very low;A+;2267,0
2069;Coburg;;5026120000000000,0;1,09267e+16;;very low;C;2267,0
2070;Coburg;;5025160000000000,0;1,10182e+16;;very low;E;2267,0
2071;Coburg;;5027050000000000,0;1,09505e+16;;very low;D;2267,0
2072;Coburg;;5027630000000000,0;1,0947e+16;;very low;E;2267,0
2073;Coburg;;5025550000000000,0;1,09416e+16;;very low;G;2267,0
2074;Coburg;;5027940000000000,0;1091900000000000,0;;very low;D;2267,0
2075;Untersiemau;Landkreis Coburg;501886000000000,0;1,09806e+16;;very low;H;1860,0
2076;Lautertal;Landkreis Coburg;5,0346e+16;1,09479e+16;;very low;B;1860,0
2077;Ebern;Landkreis Haßberge;500884000000000,0;1,06839e+16;;very low;C;2045,0
2078;Ebern;Landkreis Haßberge;5006100000000000,0;1,07186e+16;;very low;F;2045,0
2079;Itzgrund;Landkreis Coburg;5,01352e+16;1092890000000000,0;;very low;E;1860,0
2080;Sonnefeld;Landkreis Coburg;5,02508e+16;1,1165e+16;;very low;H;1860,0
2081;Ahorn;Landkreis Coburg;5022960000000000,0;1,09405e+16;;very low;A;1860,0
2082;Neustadt bei Coburg;Landkreis Coburg;5035030000000000,0;1,10972e+16;;very low;F;1860,0
2083;Neustadt bei Coburg;Landkreis Coburg;5035440000000000,0;110999000000000,0;;very low;E;1860,0
2084;Neustadt bei Coburg;Landkreis Coburg;5026820000000000,0;11150300000000,0;;very low;A;1860,0
2085;Neustadt bei Coburg;Landkreis Coburg;5031380000000000,0;1,10831e+16;;very low;G;1860,0
2086;Köditz;Landkreis Hof;5,03371e+16;1,18145e+16;;very low;B;1397,0
2087;Vohenstrauß;Landkreis Neustadt an der Waldnaab;4961580000000000,0;1234850000000000,0;;very low;D;2158,0
2088;Vohenstrauß;Landkreis Neustadt an der Waldnaab;4,96234e+16;1,23868e+16;;very low;E;2158,0
2089;Eschenbach i.d.OPf.;Landkreis Neustadt an der Waldnaab;4,97904e+16;1,18401e+16;;very low;D;2158,0
2090;Speinshart;Landkreis Neustadt an der Waldnaab;4979670000000000,0;1,18399e+16;;very low;D;2158,0
2091;Waldthurn;Landkreis Neustadt an der Waldnaab;4968540000000000,0;1,23473e+16;;very low;E;2158,0
2092;Buckenhof;Landkreis Erlangen-Höchstadt;4960870000000000,0;1,1033e+16;;very low;G;4319,0
2093;Buckenhof;Landkreis Erlangen-Höchstadt;4961280000000000,0;1103270000000000,0;;very low;G;4319,0
2094;Buckenhof;Landkreis Erlangen-Höchstadt;4960830000000000,0;1,10117e+16;;very low;D;4319,0
2095;Buckenhof;Landkreis Erlangen-Höchstadt;4959990000000000,0;1,10228e+16;;very low;G;4319,0
2096;Buckenhof;Landkreis Erlangen-Höchstadt;4960940000000000,0;1,10374e+16;;very low;F;4319,0
2097;Buckenhof;Landkreis Erlangen-Höchstadt;4959810000000000,0;1,10045e+16;;very low;F;4319,0
2098;Erlangen;;4959940000000000,0;1099860000000000,0;;very low;C;4641,0
2099;Erlangen;;4960730000000000,0;1103300000000000,0;;very low;F;4641,0
2100;Erlangen;;4959110000000000,0;1,10452e+16;;very low;C;4641,0
2101;Erlangen;;4958860000000000,0;1106590000000000,0;;very low;C;4641,0
2102;Erlangen;;4959750000000000,0;1,1033e+16;;very low;E;4641,0
2103;Erlangen;;4960650000000000,0;1,1028e+16;;very low;G;4641,0
2104;Moosbach;Landkreis Neustadt an der Waldnaab;495685000000000,0;1243250000000000,0;;very low;D;2158,0
2105;Eslarn;Landkreis Neustadt an der Waldnaab;4,95583e+16;1,25e+16;;very low;C;2158,0
2106;Waidhaus;Landkreis Neustadt an der Waldnaab;4962070000000000,0;1,24896e+16;;very low;C;2158,0
2107;Erlangen;;4958010000000000,0;1100120000000000,0;;very low;H;4641,0
2108;Erlangen;;4958220000000000,0;1,09915e+16;;very low;D;4641,0
2109;Erlangen;;4958320000000000,0;1,09957e+16;;very low;E;4641,0
2110;Erlangen;;495880000000000,0;1100780000000000,0;;very low;D;4641,0
2111;Erlangen;;4959290000000000,0;1102280000000000,0;;very low;B;4641,0
2112;Erlangen;;4959540000000000,0;1,10358e+16;;very low;G;4641,0
2113;Erlangen;;4958540000000000,0;1,10326e+16;;very low;C;4641,0
2114;Mantel;Landkreis Neustadt an der Waldnaab;4,96839e+16;1,20154e+16;;very low;G;2158,0
2115;Windischeschenbach;Landkreis Neustadt an der Waldnaab;4980010000000000,0;1,21906e+16;;very low;E;2158,0
2116;Erlangen;;4953930000000000,0;1101350000000000,0;;very low;A+;4641,0
2117;Erlangen;;4954940000000000,0;1,1013e+16;;very low;D;4641,0
2118;Erlangen;;4954790000000000,0;1101940000000000,0;;very low;E;4641,0
2119;Erlangen;;495678000000,0;1099050000000000,0;;very low;E;4641,0
2120;Erlangen;;4954910000000000,0;1,10086e+16;;very low;E;4641,0
2121;Erlangen;;4954170000000000,0;1,10131e+16;;very low;A;4641,0
2122;Erlangen;;4956550000000000,0;1,09868e+16;;very low;H;4641,0
2123;Erlangen;;4962110000000000,0;1094980000000000,0;;very low;G;4641,0
2124;Erlangen;;4957380000000000,0;1,09575e+16;;very low;A+;4641,0
2125;Erlangen;;495385000000000,0;1,09604e+16;;very low;E;4641,0
2126;Erlangen;;4960100000000000,0;1,09822e+16;;very low;D;4641,0
2127;Erlangen;;4961320000000000,0;1,09482e+16;;very low;G;4641,0
2128;Erlangen;;4963510000000000,0;1092250000000000,0;;very low;H;4641,0
2129;Erlangen;;4953610000000000,0;1,09348e+16;;very low;H;4641,0
2130;Erlangen;;4955220000000000,0;1094950000000000,0;;very low;D;4641,0
2131;Erlangen;;4957490000000000,0;1,09279e+16;;very low;D;4641,0
2132;Gefrees;Landkreis Bayreuth;5007160000000000,0;1,17049e+16;;very low;D;2260,0
2133;Eckersdorf;Landkreis Bayreuth;499669000000000,0;1,14958e+16;;very low;H;2260,0
2134;Bayreuth;;4994990000000000,0;1157290000000000,0;;very low;F;3531,0
2135;Bayreuth;;499471000000000,0;1,15791e+16;;very low;E;3531,0
2136;Bayreuth;;4995280000000000,0;1157710000000000,0;;very low;C;3531,0
2137;Goldkronach;Landkreis Bayreuth;4997830000000000,0;116637000000000,0;;very low;D;2260,0
2138;Kirchenpingarten;Landkreis Bayreuth;4991820000000000,0;1,16535e+16;;very low;A+;2260,0
2139;Kirchenpingarten;Landkreis Bayreuth;4994740000000000,0;1,17248e+16;;very low;H;2260,0
2140;Weidenberg;Landkreis Bayreuth;4992000000000000,0;1,17587e+16;;very low;H;2260,0
2141;Weidenberg;Landkreis Bayreuth;4995350000000000,0;1,18106e+16;;very low;D;2260,0
2142;Emtmannsberg;Landkreis Bayreuth;4989060000000000,0;1,17282e+16;;very low;E;2260,0
2143;Seybothenreuth;Landkreis Bayreuth;4989140000000000,0;1,17078e+16;;very low;F;2260,0
2144;Ahorntal;Landkreis Bayreuth;4982580000000000,0;1,13644e+16;;very low;E;2260,0
2145;Bayreuth;;4990930000000000,0;1,15641e+16;;very low;G;3531,0
2146;Bayreuth;;4993160000000000,0;1,15832e+16;;very low;H;3531,0
2147;Bayreuth;;4993490000000000,0;1,15806e+16;;very low;D;3531,0
2148;Bayreuth;;4993050000000000,0;115476000000000,0;;very low;B;3531,0
2149;Hummeltal;Landkreis Bayreuth;4988540000000000,0;1,15015e+16;;very low;D;2260,0
2150;Bayreuth;;4,99683e+16;1,15564e+16;;very low;A+;3531,0
2151;Bayreuth;;4995620000000000,0;1150450000000000,0;;very low;A;3531,0
2152;Bayreuth;;4996160000000000,0;1155320000000000,0;;very low;D;3531,0
2153;Bayreuth;;4,99519e+16;1,15544e+16;;very low;F;3531,0
2154;Bayreuth;;4994620000000000,0;1,15236e+16;;very low;G;3531,0
2155;Bischofsgrün;Landkreis Bayreuth;5003200000000000,0;1183690000000000,0;;very low;E;2260,0
2156;Hof;;5033170000000000,0;1,19456e+16;;very low;A;2023,0000000000002
2157;Hof;;5034120000000000,0;1,19593e+16;;very low;H;2023,0000000000002
2158;Hof;;5031530000000000,0;1,19506e+16;;very low;E;2023,0000000000002
2159;Hof;;5034320000000000,0;1,19207e+16;;very low;H;2023,0000000000002
2160;Hof;;5,03348e+16;1,19422e+16;;very low;F;2023,0000000000002
2161;Konradsreuth;Landkreis Hof;502794000000000,0;1184570000000000,0;;very low;A+;1397,0
2162;Schwarzenbach a.d.Saale;Landkreis Hof;5019650000000000,0;1,19331e+16;;very low;D;1397,0
2163;Schwarzenbach a.d.Saale;Landkreis Hof;5,02367e+16;1194850000000000,0;;very low;A+;1397,0
2164;Helmbrechts;Landkreis Hof;5025340000000000,0;1,1651e+16;;very low;E;1397,0
2165;Helmbrechts;Landkreis Hof;502547000000000,0;116101000000000,0;;very low;D;1397,0
2166;Hof;;5031390000000000,0;1,18954e+16;;very low;D;2023,0000000000002
2167;Hof;;503261000000000,0;1,19004e+16;;very low;D;2023,0000000000002
2168;Hof;;5,03178e+16;1,18963e+16;;very low;F;2023,0000000000002
2169;Hof;;5030920000000000,0;1,18583e+16;;very low;C;2023,0000000000002
2170;Berg;Landkreis Hof;5037150000000000,0;1,17861e+16;;very low;G;1397,0
2171;Geroldsgrün;Landkreis Hof;5,0317e+16;1,15595e+16;;very low;C;1397,0
2172;Pleystein;Landkreis Neustadt an der Waldnaab;4966990000000000,0;1,24435e+16;;very low;G;2158,0
2173;Pressath;Landkreis Neustadt an der Waldnaab;4973220000000000,0;1,19537e+16;;very low;C;2158,0
2174;Luhe-Wildenau;Landkreis Neustadt an der Waldnaab;4956950000000000,0;1,21659e+16;;very low;C;2158,0
2175;Floß;Landkreis Neustadt an der Waldnaab;4968770000000000,0;1227820000000000,0;;very low;E;2158,0
2176;Gleiritsch;Landkreis Schwandorf;4949970000000000,0;1,23083e+16;;very low;H;2749,0
2177;Tännesberg;Landkreis Neustadt an der Waldnaab;4955900000000000,0;1,23404e+16;;very low;H;2158,0
2178;Grafenwöhr;Landkreis Neustadt an der Waldnaab;4968130000000000,0;1,17956e+16;;very low;G;2158,0
2179;Grafenwöhr;Landkreis Neustadt an der Waldnaab;496796000000000,0;1,19237e+16;;very low;G;2158,0
2180;Neustadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4973130000000000,0;1,21778e+16;;very low;C;2158,0
2181;Neustadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4974150000000000,0;1,21578e+16;;very low;H;2158,0
2182;Weiherhammer;Landkreis Neustadt an der Waldnaab;4965210000000000,0;1196580000000000,0;;very low;A;2158,0
2183;Parkstein;Landkreis Neustadt an der Waldnaab;4969740000000000,0;1,21071e+16;;very low;C;2158,0
2184;Erbendorf;Landkreis Tirschenreuth;4,98078e+16;1,20334e+16;;very low;C;1750,0
2185;Schirmitz;Landkreis Neustadt an der Waldnaab;4964400000000000,0;1,21866e+16;;very low;G;2158,0
2186;Bechtsrieth;Landkreis Neustadt an der Waldnaab;4965950000000000,0;1,22092e+16;;very low;C;2158,0
2187;Irchenrieth;Landkreis Neustadt an der Waldnaab;4962770000000000,0;1,22371e+16;;very low;B;2158,0
2188;Altenstadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4978480000000000,0;1,21082e+16;;very low;E;2158,0
2189;Altenstadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4973000000000000,0;1,21607e+16;;very low;G;2158,0
