ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht;Immobilienschaden;EAI;EI;Neuer Immobilienwert;Neue LtV;Neue Risikogewicht;Neue RWA;RWA Änderung
Coburg;;5,02516E+15;1,10182E+16;;0,0;very low;0,0;0,0;E;2267,0;133,33;302250,07;0,14;43720,64;0,2;0,0;0,0;0,0;302250,07;0,14465055376165833;0,2;8744,128;0,0
Coburg;;5,02705E+15;1,09505E+16;;0,0;very low;0,0;0,0;D;2267,0;60,0;136020,0;0,61;83385,24;0,3;0,0;0,0;0,0;136020,0;0,6130366122629025;0,3;25015,572;0,0
Coburg;;5,02763E+15;1,0947E+16;;0,0;very low;0,0;0,0;E;2267,0;480,92;1090256,05;0,11;122331,41;0,2;0,0;0,0;0,0;1090256,05;0,11220429366110832;0,2;24466,282000000003;0,0
Coburg;;5,02555E+15;1,09416E+16;;0,0;very low;0,0;0,0;G;2267,0;74,78;169516,17;0,44;75356,33;0,2;0,0;0,0;0,0;169516,17;0,4445377098833698;0,2;15071,266000000001;0,0
Coburg;;5,02794E+15;1,0919E+15;;0,0;very low;0,0;0,0;D;2267,0;60,0;136020,0;0,64;86411,1;0,3;0,0;0,0;0,0;136020,0;0,6352823114247905;0,3;25923,33;0,0
Untersiemau;Landkreis Coburg;5,01886E+14;1,09806E+16;;0,0;very low;0,0;0,0;H;1860,0;62,58;116398,14;0,73;84588,89;0,3;0,0;0,0;0,0;116398,14;0,7267202895166538;0,3;25376,666999999998;0,0
Lautertal;Landkreis Coburg;5,0346E+16;1,09479E+16;;0,0;very low;0,0;0,0;B;1860,0;112,12;208535,61;0,55;115586,49;0,25;0,0;0,0;0,0;208535,61;0,5542769889516712;0,25;28896,6225;0,0
Ebern;Landkreis Haßberge;5,00884E+14;1,06839E+16;;0,0;very low;0,0;0,0;C;2045,0;206,18;421637,6;0,51;215679,25;0,25;0,0;0,0;0,0;421637,6;0,5115275535198949;0,25;53919,8125;0,0
Ebern;Landkreis Haßberge;5,0061E+15;1,07186E+16;;0,0;very low;0,0;0,0;F;2045,0;149,7;306137,11;0,49;148526,31;0,2;0,0;0,0;0,0;306137,11;0,48516271026403823;0,2;29705,262000000002;0,0
Itzgrund;Landkreis Coburg;5,01352E+16;1,09289E+15;;0,0;very low;0,0;0,0;E;1860,0;61,69;114743,91;0,65;75018,91;0,3;0,0;0,0;0,0;114743,91;0,6537942623708745;0,3;22505,673;0,0
Sonnefeld;Landkreis Coburg;5,02508E+16;1,1165E+16;;0,0;very low;0,0;0,0;H;1860,0;106,72;198507,62;0,64;127268,9;0,3;0,0;0,0;0,0;198507,62;0,6411285370304677;0,3;38180,67;0,0
Ahorn;Landkreis Coburg;5,02296E+15;1,09405E+16;;0,0;very low;0,0;0,0;A;1860,0;348,71;648601,88;0,45;292401,02;0,2;0,0;0,0;0,0;648601,88;0,4508174105199942;0,2;58480,204000000005;0,0
Neustadt bei Coburg;Landkreis Coburg;5,03503E+15;1,10972E+16;;0,0;very low;0,0;0,0;F;1860,0;921,89;1714707,56;0,14;236036,66;0,2;0,0;0,0;0,0;1714707,56;0,1376541781853461;0,2;47207,332;0,0
Neustadt bei Coburg;Landkreis Coburg;5,03544E+15;1,10999E+14;;0,0;very low;0,0;0,0;E;1860,0;382,3;711083,12;0,26;182330,96;0,2;0,0;0,0;0,0;711083,12;0,25641300555693125;0,2;36466,192;0,0
Neustadt bei Coburg;Landkreis Coburg;5,02682E+15;1,11503E+13;;0,0;very low;0,0;0,0;A;1860,0;168,14;312738,07;0,7;220219,34;0,3;0,0;0,0;0,0;312738,07;0,7041654378694605;0,3;66065,802;0,0
Neustadt bei Coburg;Landkreis Coburg;5,03138E+15;1,10831E+16;;0,0;very low;0,0;0,0;G;1860,0;82,47;153388,15;0,57;87276,79;0,25;0,0;0,0;0,0;153388,15;0,5689930415093996;0,25;21819,1975;0,0
Köditz;Landkreis Hof;5,03371E+16;1,18145E+16;;0,0;very low;0,0;0,0;B;1397,0;237,5;331793,18;0,28;91665,28;0,2;0,0;0,0;0,0;331793,18;0,2762723453206603;0,2;18333,056;0,0
Vohenstrauß;Landkreis Neustadt an der Waldnaab;4,96158E+15;1,23485E+15;;0,0;very low;0,0;0,0;D;2158,0;145,29;313545,12;0,53;164610,02;0,25;0,0;0,0;0,0;313545,12;0,5249962748583042;0,25;41152,505;0,0
Vohenstrauß;Landkreis Neustadt an der Waldnaab;4,96234E+16;1,23868E+16;;0,0;very low;0,0;0,0;E;2158,0;96,91;209122,22;0,46;95407,93;0,2;0,0;0,0;0,0;209122,22;0,45623047613017875;0,2;19081,586;0,0
Eschenbach i.d.OPf.;Landkreis Neustadt an der Waldnaab;4,97904E+16;1,18401E+16;;0,0;very low;0,0;0,0;D;2158,0;66,74;144017,82;0,49;70671,74;0,2;0,0;0,0;0,0;144017,82;0,49071524621050366;0,2;14134,348000000002;0,0
Speinshart;Landkreis Neustadt an der Waldnaab;4,97967E+15;1,18399E+16;;0,0;very low;0,0;0,0;D;2158,0;149,55;322723,24;0,73;236734,69;0,3;0,0;0,0;0,0;322723,24;0,7335532761755863;0,3;71020,40699999999;0,0
Waldthurn;Landkreis Neustadt an der Waldnaab;4,96854E+15;1,23473E+16;;0,0;very low;0,0;0,0;E;2158,0;172,33;371895,58;0,25;93829,45;0,2;0,0;0,0;0,0;371895,58;0,2523005247870921;0,2;18765,89;0,0
Buckenhof;Landkreis Erlangen-Höchstadt;4,96087E+15;1,1033E+16;;0,0;very low;0,0;0,0;G;4319,0;60,0;259140,0;0,53;136322,52;0,25;0,0;0,0;0,0;259140,0;0,5260574206992359;0,25;34080,63;0,0
Buckenhof;Landkreis Erlangen-Höchstadt;4,96128E+15;1,10327E+15;;0,0;very low;0,0;0,0;G;4319,0;69,41;299770,2;0,42;124520,57;0,2;0,0;0,0;0,0;299770,2;0,4153867529194029;0,2;24904,114;0,0
Buckenhof;Landkreis Erlangen-Höchstadt;4,96083E+15;1,10117E+16;;0,0;very low;0,0;0,0;D;4319,0;60,0;259140,0;0,7;180752,32;0,3;0,0;0,0;0,0;259140,0;0,697508373851972;0,3;54225,696;0,0
Buckenhof;Landkreis Erlangen-Höchstadt;4,95999E+15;1,10228E+16;;0,0;very low;0,0;0,0;G;4319,0;60,0;259140,0;0,63;162199,46;0,3;0,0;0,0;0,0;259140,0;0,6259144091996603;0,3;48659,837999999996;0,0
Buckenhof;Landkreis Erlangen-Höchstadt;4,96094E+15;1,10374E+16;;0,0;very low;0,0;0,0;F;4319,0;60,0;259140,0;0,7;181992,1;0,3;0,0;0,0;0,0;259140,0;0,702292583159682;0,3;54597,63;0,0
Buckenhof;Landkreis Erlangen-Höchstadt;4,95981E+15;1,10045E+16;;0,0;very low;0,0;0,0;F;4319,0;86,21;372360,49;0,67;248983,26;0,3;0,0;0,0;0,0;372360,49;0,6686618658171817;0,3;74694,978;0,0
Erlangen;;4,95994E+15;1,09986E+15;;0,0;very low;0,0;0,0;C;4641,0;193,33;897226,5;0,16;144522,7;0,2;0,0;0,0;0,0;897226,5;0,16107716390454363;0,2;28904,540000000005;0,0
Erlangen;;4,96073E+15;1,1033E+15;;0,0;very low;0,0;0,0;F;4641,0;60,0;278460,0;0,52;144123,62;0,25;0,0;0,0;0,0;278460,0;0,5175738705738706;0,25;36030,905;0,0
Erlangen;;4,95911E+15;1,10452E+16;;0,0;very low;0,0;0,0;C;4641,0;60,0;278460,0;0,57;157665,57;0,25;0,0;0,0;0,0;278460,0;0,5662054514113338;0,25;39416,3925;0,0
Erlangen;;4,95886E+15;1,10659E+15;;0,0;very low;0,0;0,0;C;4641,0;113,77;528001,45;0,46;243583,6;0,2;0,0;0,0;0,0;528001,45;0,4613313088439436;0,2;48716,72;0,0
Erlangen;;4,95975E+15;1,1033E+16;;0,0;very low;0,0;0,0;E;4641,0;60,0;278460,0;0,61;169964,75;0,3;0,0;0,0;0,0;278460,0;0,6103740214034332;0,3;50989,424999999996;0,0
Erlangen;;4,96065E+15;1,1028E+16;;0,0;very low;0,0;0,0;G;4641,0;60,0;278460,0;0,57;158506,53;0,25;0,0;0,0;0,0;278460,0;0,5692254901960784;0,25;39626,6325;0,0
Moosbach;Landkreis Neustadt an der Waldnaab;4,95685E+14;1,24325E+15;;0,0;very low;0,0;0,0;D;2158,0;171,38;369844,57;0,42;156321,22;0,2;0,0;0,0;0,0;369844,57;0,42266733833620973;0,2;31264,244000000002;0,0
Eslarn;Landkreis Neustadt an der Waldnaab;4,95583E+16;1,25E+16;;0,0;very low;0,0;0,0;C;2158,0;62,75;135422,43;0,57;76630,85;0,25;0,0;0,0;0,0;135422,43;0,5658652706202363;0,25;19157,7125;0,0
Waidhaus;Landkreis Neustadt an der Waldnaab;4,96207E+15;1,24896E+16;;0,0;very low;0,0;0,0;C;2158,0;268,4;579205,58;0,29;169289,84;0,2;0,0;0,0;0,0;579205,58;0,29227936650748426;0,2;33857,968;0,0
Erlangen;;4,95801E+15;1,10012E+15;;0,0;very low;0,0;0,0;H;4641,0;63,87;296427,8;0,49;145255,71;0,2;0,0;0,0;0,0;296427,8;0,4900205378847733;0,2;29051,142;0,0
Erlangen;;4,95822E+15;1,09915E+16;;0,0;very low;0,0;0,0;D;4641,0;91,38;424105,07;0,65;275331,17;0,3;0,0;0,0;0,0;424105,07;0,6492050896727077;0,3;82599,351;0,0
Erlangen;;4,95832E+15;1,09957E+16;;0,0;very low;0,0;0,0;E;4641,0;60,0;278460,0;0,72;199355,85;0,3;0,0;0,0;0,0;278460,0;0,7159227537168714;0,3;59806,755;0,0
Erlangen;;4,9588E+14;1,10078E+15;;0,0;very low;0,0;0,0;D;4641,0;75,81;351850,43;0,51;180415,26;0,25;0,0;0,0;0,0;351850,43;0,5127612320951264;0,25;45103,815;0,0
Erlangen;;4,95929E+15;1,10228E+15;;0,0;very low;0,0;0,0;B;4641,0;106,52;494346,36;0,38;185587,37;0,2;0,0;0,0;0,0;494346,36;0,37541971584457506;0,2;37117,474;0,0
Erlangen;;4,95954E+15;1,10358E+16;;0,0;very low;0,0;0,0;G;4641,0;128,37;595779,39;0,15;91998,84;0,2;0,0;0,0;0,0;595779,39;0,15441762763898226;0,2;18399,768;0,0
Erlangen;;4,95854E+15;1,10326E+16;;0,0;very low;0,0;0,0;C;4641,0;185,64;861566,75;0,12;99307,7;0,2;0,0;0,0;0,0;861566,75;0,1152640813958988;0,2;19861,54;0,0
Mantel;Landkreis Neustadt an der Waldnaab;4,96839E+16;1,20154E+16;;0,0;very low;0,0;0,0;G;2158,0;121,18;261501,57;0,48;124262,87;0,2;0,0;0,0;0,0;261501,57;0,4751897665470995;0,2;24852,574;0,0
Windischeschenbach;Landkreis Neustadt an der Waldnaab;4,98001E+15;1,21906E+16;;0,0;very low;0,0;0,0;E;2158,0;351,58;758717,7;0,3;227150,84;0,2;0,0;0,0;0,0;758717,7;0,2993878223745143;0,2;45430,168000000005;0,0
Erlangen;;4,95393E+15;1,10135E+15;;0,0;very low;0,0;0,0;A+;4641,0;60,0;278460,0;0,52;144054,28;0,25;0,0;0,0;0,0;278460,0;0,5173248581483876;0,25;36013,57;0,0
Erlangen;;4,95494E+15;1,1013E+16;;0,0;very low;0,0;0,0;D;4641,0;60,0;278460,0;0,69;193079,78;0,3;0,0;0,0;0,0;278460,0;0,6933842562666092;0,3;57923,934;0,0
Erlangen;;4,95479E+15;1,10194E+15;;0,0;very low;0,0;0,0;E;4641,0;60,0;278460,0;0,58;162361,44;0,25;0,0;0,0;0,0;278460,0;0,5830691661279896;0,25;40590,36;0,0
Erlangen;;4,95678E+11;1,09905E+15;;0,0;very low;0,0;0,0;E;4641,0;156,46;726113,7;0,15;106309,37;0,2;0,0;0,0;0,0;726113,7;0,14640870982051435;0,2;21261,874;0,0
Erlangen;;4,95491E+15;1,10086E+16;;0,0;very low;0,0;0,0;E;4641,0;76,72;356057,55;0,66;236577,99;0,3;0,0;0,0;0,0;356057,55;0,6644375045550923;0,3;70973,397;0,0
Erlangen;;4,95417E+15;1,10131E+16;;0,0;very low;0,0;0,0;A;4641,0;60,0;278460,0;0,25;69477,69;0,2;0,0;0,0;0,0;278460,0;0,2495068950657186;0,2;13895,538;0,0
Erlangen;;4,95655E+15;1,09868E+16;;0,0;very low;0,0;0,0;H;4641,0;75,2;349026,06;0,4;138572,94;0,2;0,0;0,0;0,0;349026,06;0,39702748843453123;0,2;27714,588000000003;0,0
Erlangen;;4,96211E+15;1,09498E+15;;0,0;very low;0,0;0,0;G;4641,0;60,0;278460,0;0,53;148559,77;0,25;0,0;0,0;0,0;278460,0;0,5335048840048839;0,25;37139,9425;0,0
Erlangen;;4,95738E+15;1,09575E+16;;0,0;very low;0,0;0,0;A+;4641,0;98,85;458785,97;0,34;156345,13;0,2;0,0;0,0;0,0;458785,97;0,3407801027568476;0,2;31269,026;0,0
Erlangen;;4,95385E+14;1,09604E+16;;0,0;very low;0,0;0,0;E;4641,0;60,0;278460,0;0,68;188809,51;0,3;0,0;0,0;0,0;278460,0;0,678048947784242;0,3;56642,853;0,0
Erlangen;;4,9601E+15;1,09822E+16;;0,0;very low;0,0;0,0;D;4641,0;60,0;278460,0;0,45;126060,37;0,2;0,0;0,0;0,0;278460,0;0,45270548732313437;0,2;25212,074;0,0
Erlangen;;4,96132E+15;1,09482E+16;;0,0;very low;0,0;0,0;G;4641,0;60,0;278460,0;0,47;130615,46;0,2;0,0;0,0;0,0;278460,0;0,46906363571069454;0,2;26123,092000000004;0,0
Erlangen;;4,96351E+15;1,09225E+15;;0,0;very low;0,0;0,0;H;4641,0;60,0;278460,0;0,55;154516,76;0,25;0,0;0,0;0,0;278460,0;0,5548975077210372;0,25;38629,19;0,0
Erlangen;;4,95361E+15;1,09348E+16;;0,0;very low;0,0;0,0;H;4641,0;60,0;278460,0;0,61;170862,75;0,3;0,0;0,0;0,0;278460,0;0,6135989010989011;0,3;51258,825;0,0
Erlangen;;4,95522E+15;1,09495E+15;;0,0;very low;0,0;0,0;D;4641,0;64,16;297767,81;0,48;142188,4;0,2;0,0;0,0;0,0;297767,81;0,47751434246703833;0,2;28437,68;0,0
Erlangen;;4,95749E+15;1,09279E+16;;0,0;very low;0,0;0,0;D;4641,0;439,97;2041881,21;0,13;267212,76;0,2;0,0;0,0;0,0;2041881,21;0,13086596746732393;0,2;53442,552;0,0
Gefrees;Landkreis Bayreuth;5,00716E+15;1,17049E+16;;0,0;very low;0,0;0,0;D;2260,0;110,92;250668,41;0,46;114641,13;0,2;0,0;0,0;0,0;250668,41;0,4573417527960544;0,2;22928,226000000002;0,0
Eckersdorf;Landkreis Bayreuth;4,99669E+14;1,14958E+16;;0,0;very low;0,0;0,0;H;2260,0;60,0;135600,0;0,71;95717,89;0,3;0,0;0,0;0,0;135600,0;0,7058841445427728;0,3;28715,367;0,0
Bayreuth;;4,99499E+15;1,15729E+15;;0,0;very low;0,0;0,0;F;3531,0;60,0;211860,0;0,66;139556,3;0,3;0,0;0,0;0,0;211860,0;0,6587194373642972;0,3;41866,88999999999;0,0
Bayreuth;;4,99471E+14;1,15791E+16;;0,0;very low;0,0;0,0;E;3531,0;140,05;494506,75;0,31;153257,9;0,2;0,0;0,0;0,0;494506,75;0,30992074425677707;0,2;30651,58;0,0
Bayreuth;;4,99528E+15;1,15771E+15;;0,0;very low;0,0;0,0;C;3531,0;60,0;211860,0;0,55;116172,37;0,25;0,0;0,0;0,0;211860,0;0,5483449919758331;0,25;29043,0925;0,0
Goldkronach;Landkreis Bayreuth;4,99783E+15;1,16637E+14;;0,0;very low;0,0;0,0;D;2260,0;159,06;359479,75;0,1;34536,43;0,2;0,0;0,0;0,0;359479,75;0,09607336713681369;0,2;6907,286;0,0
Kirchenpingarten;Landkreis Bayreuth;4,99182E+15;1,16535E+16;;0,0;very low;0,0;0,0;A+;2260,0;161,0;363853,7;0,31;114477,23;0,2;0,0;0,0;0,0;363853,7;0,3146243393979503;0,2;22895,446;0,0
Kirchenpingarten;Landkreis Bayreuth;4,99474E+15;1,17248E+16;;0,0;very low;0,0;0,0;H;2260,0;363,34;821159,14;0,4;325791,72;0,2;0,0;0,0;0,0;821159,14;0,3967461410707795;0,2;65158,344;0,0
Weidenberg;Landkreis Bayreuth;4,992E+15;1,17587E+16;;0,0;very low;0,0;0,0;H;2260,0;116,75;263864,62;0,55;145439,58;0,25;0,0;0,0;0,0;263864,62;0,5511901519802086;0,25;36359,895;0,0
Weidenberg;Landkreis Bayreuth;4,99535E+15;1,18106E+16;;0,0;very low;0,0;0,0;D;2260,0;106,22;240049,01;0,42;101455,28;0,2;0,0;0,0;0,0;240049,01;0,42264402590121075;0,2;20291,056;0,0
Emtmannsberg;Landkreis Bayreuth;4,98906E+15;1,17282E+16;;0,0;very low;0,0;0,0;E;2260,0;86,21;194826,75;0,65;126063,53;0,3;0,0;0,0;0,0;194826,75;0,6470545240835768;0,3;37819,059;0,0
Seybothenreuth;Landkreis Bayreuth;4,98914E+15;1,17078E+16;;0,0;very low;0,0;0,0;F;2260,0;379,13;856834,89;0,41;351982,33;0,2;0,0;0,0;0,0;856834,89;0,41079364777034233;0,2;70396,466;0,0
Ahorntal;Landkreis Bayreuth;4,98258E+15;1,13644E+16;;0,0;very low;0,0;0,0;E;2260,0;246,06;556090,35;0,27;151900,46;0,2;0,0;0,0;0,0;556090,35;0,2731578780318702;0,2;30380,092;0,0
Bayreuth;;4,99093E+15;1,15641E+16;;0,0;very low;0,0;0,0;G;3531,0;73,55;259718,59;0,46;120701,4;0,2;0,0;0,0;0,0;259718,59;0,4647391624912179;0,2;24140,28;0,0
Bayreuth;;4,99316E+15;1,15832E+16;;0,0;very low;0,0;0,0;H;3531,0;144,67;510812,77;0,11;56157,66;0,2;0,0;0,0;0,0;510812,77;0,10993785452936113;0,2;11231,532000000001;0,0
Bayreuth;;4,99349E+15;1,15806E+16;;0,0;very low;0,0;0,0;D;3531,0;96,93;342260,48;0,26;89879,84;0,2;0,0;0,0;0,0;342260,48;0,2626065387391498;0,2;17975,968;0,0
Bayreuth;;4,99305E+15;1,15476E+14;;0,0;very low;0,0;0,0;B;3531,0;60,0;211860,0;0,47;99511,17;0,2;0,0;0,0;0,0;211860,0;0,469702492211838;0,2;19902,234;0,0
Hummeltal;Landkreis Bayreuth;4,98854E+15;1,15015E+16;;0,0;very low;0,0;0,0;D;2260,0;309,95;700496,02;0,38;265317,63;0,2;0,0;0,0;0,0;700496,02;0,3787567986467646;0,2;53063,526000000005;0,0
Bayreuth;;4,99683E+16;1,15564E+16;;0,0;very low;0,0;0,0;A+;3531,0;60,0;211860,0;0,57;121540,42;0,25;0,0;0,0;0,0;211860,0;0,573682715000472;0,25;30385,105;0,0
Bayreuth;;4,99562E+15;1,15045E+15;;0,0;very low;0,0;0,0;A;3531,0;60,0;211860,0;0,71;149598,64;0,3;0,0;0,0;0,0;211860,0;0,7061202681015766;0,3;44879,592000000004;0,0
Bayreuth;;4,99616E+15;1,15532E+15;;0,0;very low;0,0;0,0;D;3531,0;60,0;211860,0;0,57;121240,41;0,25;0,0;0,0;0,0;211860,0;0,5722666383460776;0,25;30310,1025;0,0
Bayreuth;;4,99519E+16;1,15544E+16;;0,0;very low;0,0;0,0;F;3531,0;280,72;991215,98;0,42;414779,68;0,2;0,0;0,0;0,0;991215,98;0,41845540060804914;0,2;82955,936;0,0
Bayreuth;;4,99462E+15;1,15236E+16;;0,0;very low;0,0;0,0;G;3531,0;149,15;526659,33;0,33;174242,97;0,2;0,0;0,0;0,0;526659,33;0,33084569108459544;0,2;34848,594000000005;0,0
Bischofsgrün;Landkreis Bayreuth;5,0032E+15;1,18369E+15;;0,0;very low;0,0;0,0;E;2260,0;355,68;803830,04;0,23;184375,71;0,2;0,0;0,0;0,0;803830,04;0,22937150992764588;0,2;36875,142;0,0
Hof;;5,03317E+15;1,19456E+16;;0,0;very low;0,0;0,0;A;2023,0;197,87;400294,39;0,2;80806,71;0,2;0,0;0,0;0,0;400294,39;0,20186820504778996;0,2;16161,342000000002;0,0
Hof;;5,03412E+15;1,19593E+16;;0,0;very low;0,0;0,0;H;2023,0;643,09;1300965,79;0,07;95217,12;0,2;0,0;0,0;0,0;1300965,79;0,0731895648078494;0,2;19043,424;0,0
Hof;;5,03153E+15;1,19506E+16;;0,0;very low;0,0;0,0;E;2023,0;916,67;1854417,64;0,07;132700,99;0,2;0,0;0,0;0,0;1854417,64;0,07155938723706273;0,2;26540,198;0,0
Hof;;5,03432E+15;1,19207E+16;;0,0;very low;0,0;0,0;H;2023,0;154,5;312554,43;0,47;146585,65;0,2;0,0;0,0;0,0;312554,43;0,46899239278099497;0,2;29317,13;0,0
Hof;;5,03348E+16;1,19422E+16;;0,0;very low;0,0;0,0;F;2023,0;197,76;400070,04;0,18;70408,88;0,2;0,0;0,0;0,0;400070,04;0,1759913839086776;0,2;14081,776000000002;0,0
Konradsreuth;Landkreis Hof;5,02794E+14;1,18457E+15;;0,0;very low;0,0;0,0;A+;1397,0;188,61;263489,23;0,72;189049,86;0,3;0,0;0,0;0,0;263489,23;0,7174860999062467;0,3;56714,95799999999;0,0
Schwarzenbach a.d.Saale;Landkreis Hof;5,01965E+15;1,19331E+16;;0,0;very low;0,0;0,0;D;1397,0;212,7;297144,26;0,18;52066,66;0,2;0,0;0,0;0,0;297144,26;0,17522350928131677;0,2;10413,332000000002;0,0
Schwarzenbach a.d.Saale;Landkreis Hof;5,02367E+16;1,19485E+15;;0,0;very low;0,0;0,0;A+;1397,0;177,38;247796,43;0,43;106800,67;0,2;0,0;0,0;0,0;247796,43;0,4310016492166574;0,2;21360,134000000002;0,0
Helmbrechts;Landkreis Hof;5,02534E+15;1,1651E+16;;0,0;very low;0,0;0,0;E;1397,0;1525,41;2130998,4;0,15;313115,46;0,2;0,0;0,0;0,0;2130998,4;0,14693369079958016;0,2;62623,092000000004;0,0
Helmbrechts;Landkreis Hof;5,02547E+14;1,16101E+14;;0,0;very low;0,0;0,0;D;1397,0;206,03;287825,69;0,31;88104,32;0,2;0,0;0,0;0,0;287825,69;0,3061030445197578;0,2;17620,864;0,0
Hof;;5,03139E+15;1,18954E+16;;0,0;very low;0,0;0,0;D;2023,0;88,19;178399,68;0,42;75149,58;0,2;0,0;0,0;0,0;178399,68;0,4212427959512035;0,2;15029,916000000001;0,0
Hof;;5,03261E+14;1,19004E+16;;0,0;very low;0,0;0,0;D;2023,0;60,0;121380,0;0,48;58732,92;0,2;0,0;0,0;0,0;121380,0;0,48387642115669793;0,2;11746,584;0,0
Hof;;5,03178E+16;1,18963E+16;;0,0;very low;0,0;0,0;F;2023,0;248,73;503185,79;0,24;118974,67;0,2;0,0;0,0;0,0;503185,79;0,23644282562112892;0,2;23794,934;0,0
Hof;;5,03092E+15;1,18583E+16;;0,0;very low;0,0;0,0;C;2023,0;67,88;137319,51;0,5;68997,84;0,25;0,0;0,0;0,0;137319,51;0,5024620317972296;0,25;17249,46;0,0
Berg;Landkreis Hof;5,03715E+15;1,17861E+16;;0,0;very low;0,0;0,0;G;1397,0;100,34;140181,75;0,63;88993,61;0,3;0,0;0,0;0,0;140181,75;0,6348444786857063;0,3;26698,083;0,0
Geroldsgrün;Landkreis Hof;5,0317E+16;1,15595E+16;;0,0;very low;0,0;0,0;C;1397,0;95,23;133041,68;0,49;64806,8;0,2;0,0;0,0;0,0;133041,68;0,48711651867294525;0,2;12961,36;0,0
Pleystein;Landkreis Neustadt an der Waldnaab;4,96699E+15;1,24435E+16;;0,0;very low;0,0;0,0;G;2158,0;60,0;129480,0;0,68;88145,7;0,3;0,0;0,0;0,0;129480,0;0,6807669138090825;0,3;26443,71;0,0
Pressath;Landkreis Neustadt an der Waldnaab;4,97322E+15;1,19537E+16;;0,0;very low;0,0;0,0;C;2158,0;174,11;375718,81;0,58;218678,11;0,25;0,0;0,0;0,0;375718,81;0,5820259837403402;0,25;54669,5275;0,0
Luhe-Wildenau;Landkreis Neustadt an der Waldnaab;4,95695E+15;1,21659E+16;;0,0;very low;0,0;0,0;C;2158,0;358,16;772913,06;0,19;150188,42;0,2;0,0;0,0;0,0;772913,06;0,1943147654925122;0,2;30037,684000000005;0,0
Floß;Landkreis Neustadt an der Waldnaab;4,96877E+15;1,22782E+15;;0,0;very low;0,0;0,0;E;2158,0;114,17;246384,63;0,58;141929,07;0,25;0,0;0,0;0,0;246384,63;0,5760467688264483;0,25;35482,2675;0,0
Gleiritsch;Landkreis Schwandorf;4,94997E+15;1,23083E+16;;0,0;very low;0,0;0,0;H;2749,0;70,74;194477,87;0,65;126693,12;0,3;0,0;0,0;0,0;194477,87;0,6514526305743682;0,3;38007,935999999994;0,0
Tännesberg;Landkreis Neustadt an der Waldnaab;4,9559E+15;1,23404E+16;;0,0;very low;0,0;0,0;H;2158,0;384,6;829974,23;0,2;167090,01;0,2;0,0;0,0;0,0;829974,23;0,201319515667372;0,2;33418,002;0,0
Grafenwöhr;Landkreis Neustadt an der Waldnaab;4,96813E+15;1,17956E+16;;0,0;very low;0,0;0,0;G;2158,0;300,67;648839,25;0,11;70778,93;0,2;0,0;0,0;0,0;648839,25;0,10908546300181439;0,2;14155,786;0,0
Grafenwöhr;Landkreis Neustadt an der Waldnaab;4,96796E+14;1,19237E+16;;0,0;very low;0,0;0,0;G;2158,0;126,11;272155,77;0,33;90047,35;0,2;0,0;0,0;0,0;272155,77;0,330866951672566;0,2;18009,47;0,0
Neustadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4,97313E+15;1,21778E+16;;0,0;very low;0,0;0,0;C;2158,0;100,93;217804,92;0,52;114056,49;0,25;0,0;0,0;0,0;217804,92;0,5236635150390542;0,25;28514,1225;0,0
Neustadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4,97415E+15;1,21578E+16;;0,0;very low;0,0;0,0;H;2158,0;95,68;206473,4;0,58;119339,93;0,25;0,0;0,0;0,0;206473,4;0,5779917897414388;0,25;29834,9825;0,0
Weiherhammer;Landkreis Neustadt an der Waldnaab;4,96521E+15;1,19658E+15;;0,0;very low;0,0;0,0;A;2158,0;91,0;196388,33;0,45;88976,36;0,2;0,0;0,0;0,0;196388,33;0,45306337703467414;0,2;17795,272;0,0
Parkstein;Landkreis Neustadt an der Waldnaab;4,96974E+15;1,21071E+16;;0,0;very low;0,0;0,0;C;2158,0;82,84;178760,72;0,49;87730,32;0,2;0,0;0,0;0,0;178760,72;0,49076956056117926;0,2;17546,064000000002;0,0
Erbendorf;Landkreis Tirschenreuth;4,98078E+16;1,20334E+16;;0,0;very low;0,0;0,0;C;1750,0;60,0;105000,0;0,6;62849,2;0,25;0,0;0,0;0,0;105000,0;0,5985638095238095;0,25;15712,3;0,0
Schirmitz;Landkreis Neustadt an der Waldnaab;4,9644E+15;1,21866E+16;;0,0;very low;0,0;0,0;G;2158,0;125,78;271432,82;0,63;171878,67;0,3;0,0;0,0;0,0;271432,82;0,6332272935896256;0,3;51563,601;0,0
Bechtsrieth;Landkreis Neustadt an der Waldnaab;4,96595E+15;1,22092E+16;;0,0;very low;0,0;0,0;C;2158,0;356,5;769326,34;0,13;96498,55;0,2;0,0;0,0;0,0;769326,34;0,12543253101148208;0,2;19299,710000000003;0,0
Irchenrieth;Landkreis Neustadt an der Waldnaab;4,96277E+15;1,22371E+16;;0,0;very low;0,0;0,0;B;2158,0;267,42;577101,02;0,41;234862,37;0,2;0,0;0,0;0,0;577101,02;0,40696925124131644;0,2;46972,474;0,0
