ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht;immobilienwert_check;darlehenbetrag_check;ID;Immobilienschaden;EAI;Neuer Immobilienwert;Neue LtV;Risikogewicht;Neue Risikogewicht;Akt. RWA;Neue RWA;RWA Änderung
Luhe-Wildenau;Landkreis Neustadt an der Waldnaab;4,95695E+15;1,21659E+16;;0.0;very low;0.0;0.0;C;1122.36;83.08;93245.54;0.55;51000.58;0.25;True;True;2174;0.0;0.0;93245.54;0.5469492696379903;0.25;0.25;12750.145;12750.145;0.0
Floß;Landkreis Neustadt an der Waldnaab;4,96877E+15;1,22782E+15;;0.0;very low;0.0;0.0;E;1122.36;114.76;128807.86;0.64;82204.92;0.3;True;True;2175;0.0;0.0;128807.86;0.6381980105872421;0.3;0.3;24661.476;24661.476;0.0
Gleiritsch;Landkreis Schwandorf;4,94997E+15;1,23083E+16;;0.0;very low;0.0;0.0;H;1429.74;83.42;119270.77;0.65;77181.04;0.3;True;True;2176;0.0;0.0;119270.77;0.6471077532240296;0.3;0.3;23154.311999999998;23154.311999999998;0.0
Tännesberg;Landkreis Neustadt an der Waldnaab;4,9559E+15;1,23404E+16;;0.0;very low;0.0;0.0;H;1122.36;80.0;89789.16;0.67;59863.49;0.3;True;True;2177;0.0;0.0;89789.16;0.6667117723342104;0.3;0.3;17959.047;17959.047;0.0
Grafenwöhr;Landkreis Neustadt an der Waldnaab;4,96813E+15;1,17956E+16;;0.0;very low;0.0;0.0;G;1122.36;83.38;93584.81;0.58;54043.84;0.25;True;True;2178;0.0;0.0;93584.81;0.577485170937463;0.25;0.25;13510.96;13510.96;0.0
Grafenwöhr;Landkreis Neustadt an der Waldnaab;4,96796E+14;1,19237E+16;;0.0;very low;0.0;0.0;G;1122.36;96.18;107948.86;0.63;67829.73;0.3;True;True;2179;0.0;0.0;107948.86;0.6283505911966092;0.3;0.3;20348.918999999998;20348.918999999998;0.0
Neustadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4,97313E+15;1,21778E+16;;0.0;very low;0.0;0.0;C;1122.36;126.11;141543.09;0.5;70782.01;0.2;True;True;2180;0.0;0.0;141543.09;0.5000739350822424;0.2;0.25;14156.402;17695.5025;0.25
Neustadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4,97415E+15;1,21578E+16;;0.0;very low;0.0;0.0;H;1122.36;80.0;89789.16;0.7;62580.82;0.3;True;True;2181;0.0;0.0;89789.16;0.6969752250717124;0.3;0.3;18774.246;18774.246;0.0
Weiherhammer;Landkreis Neustadt an der Waldnaab;4,96521E+15;1,19658E+15;;0.0;very low;0.0;0.0;A;1122.36;111.58;125233.02;0.55;69196.73;0.25;True;True;2182;0.0;0.0;125233.02;0.5525438099312785;0.25;0.25;17299.1825;17299.1825;0.0
Parkstein;Landkreis Neustadt an der Waldnaab;4,96974E+15;1,21071E+16;;0.0;very low;0.0;0.0;C;1122.36;152.82;171520.15;0.57;98547.54;0.25;True;True;2183;0.0;0.0;171520.15;0.5745537186155679;0.25;0.25;24636.885;24636.885;0.0
Erbendorf;Landkreis Tirschenreuth;4,98078E+16;1,20334E+16;;0.0;very low;0.0;0.0;C;910.17;131.76;119919.78;0.49;59174.1;0.2;True;True;2184;0.0;0.0;119919.78;0.4934473695665552;0.2;0.2;11834.82;11834.82;0.0
Schirmitz;Landkreis Neustadt an der Waldnaab;4,9644E+15;1,21866E+16;;0.0;very low;0.0;0.0;G;1122.36;131.86;147996.47;0.7;103373.75;0.3;True;True;2185;0.0;0.0;147996.47;0.6984879436651428;0.3;0.3;31012.125;31012.125;0.0
Bechtsrieth;Landkreis Neustadt an der Waldnaab;4,96595E+15;1,22092E+16;;0.0;very low;0.0;0.0;C;1122.36;80.0;89789.16;0.75;67341.87;0.3;True;True;2186;0.0;0.0;89789.16;0.7499999999999999;0.3;0.3;20202.560999999998;20202.560999999998;0.0
Irchenrieth;Landkreis Neustadt an der Waldnaab;4,96277E+15;1,22371E+16;;0.0;very low;0.0;0.0;B;1122.36;148.79;166991.77;0.68;113473.43;0.3;True;True;2187;0.0;0.0;166991.77;0.6795151042473531;0.3;0.3;34042.028999999995;34042.028999999995;0.0
Altenstadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4,97848E+15;1,21082E+16;;0.0;very low;0.0;0.0;E;1122.36;106.06;119035.23;0.63;74960.89;0.3;True;True;2188;0.0;0.0;119035.23;0.6297370114713098;0.3;0.3;22488.267;22488.267;0.0
Altenstadt an der Waldnaab;Landkreis Neustadt an der Waldnaab;4,973E+15;1,21607E+16;;0.0;very low;0.0;0.0;G;1122.36;129.52;145366.42;0.57;83312.78;0.25;True;True;2189;0.0;0.0;145366.42;0.5731225959888122;0.25;0.25;20828.195;20828.195;0.0
Kirchendemenreuth;Landkreis Neustadt an der Waldnaab;4,97352E+15;1,21247E+16;;0.0;very low;0.0;0.0;G;1122.36;153.64;172443.66;0.55;95571.48;0.25;True;True;2190;0.0;0.0;172443.66;0.5542185778242006;0.25;0.25;23892.87;23892.87;0.0
Kirchendemenreuth;Landkreis Neustadt an der Waldnaab;4,97187E+15;1,21238E+16;;0.0;very low;0.0;0.0;D;1122.36;101.72;114172.25;0.75;85629.19;0.3;True;True;2191;0.0;0.0;114172.25;0.7500000218967394;0.3;0.3;25688.757;25688.757;0.0
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;5,0024E+15;1,20941E+16;;0.0;very low;0.0;0.0;F;826.43;117.89;97430.6;0.48;47021.3;0.2;True;True;2192;0.0;0.0;97430.6;0.4826132652369995;0.2;0.2;9404.26;9404.26;0.0
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;5,00014E+15;1,21384E+16;;0.0;very low;0.0;0.0;H;826.43;153.93;127215.39;0.46;58511.74;0.2;True;True;2193;0.0;0.0;127215.39;0.45994230729473845;0.2;0.2;11702.348;11702.348;0.0
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;4,99919E+15;1,21446E+16;;0.0;very low;0.0;0.0;C;826.43;80.0;66114.45;0.56;36788.54;0.25;True;True;2194;0.0;0.0;66114.45;0.5564372085073687;0.25;0.25;9197.135;9197.135;0.0
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;4,99987E+15;1,20424E+16;;0.0;very low;0.0;0.0;C;826.43;102.0;84298.83;0.71;59763.06;0.3;True;True;2195;0.0;0.0;84298.83;0.708942935506934;0.3;0.3;17928.917999999998;17928.917999999998;0.0
Marktredwitz;Landkreis Wunsiedel im Fichtelgebirge;5,00392E+15;1,20862E+16;;0.0;very low;0.0;0.0;C;826.43;153.22;126623.25;0.63;79678.94;0.3;True;True;2196;0.0;0.0;126623.25;0.6292599502855913;0.3;0.3;23903.682;23903.682;0.0
Schönwald;Landkreis Wunsiedel im Fichtelgebirge;5,02125E+16;1,20699E+14;;0.0;very low;0.0;0.0;C;826.43;114.2;94376.55;0.68;64518.72;0.3;True;True;2197;0.0;0.0;94376.55;0.6836308383809325;0.3;0.3;19355.615999999998;19355.615999999998;0.0
Arzberg;Landkreis Wunsiedel im Fichtelgebirge;5,00497E+15;1,21594E+15;;0.0;very low;0.0;0.0;G;826.43;143.79;118832.41;0.55;64922.74;0.25;True;True;2198;0.0;0.0;118832.41;0.546338662996063;0.25;0.25;16230.685;16230.685;0.0
Selb;Landkreis Wunsiedel im Fichtelgebirge;5,01498E+15;1,21698E+16;;0.0;very low;0.0;0.0;E;826.43;118.26;97733.85;0.44;42818.27;0.2;True;True;2199;0.0;0.0;97733.85;0.43811095132341554;0.2;0.2;8563.654;8563.654;0.0
Selb;Landkreis Wunsiedel im Fichtelgebirge;5,01916E+15;1,19755E+15;;0.0;very low;0.0;0.0;C;826.43;154.62;127784.74;0.59;75675.91;0.25;True;True;2200;0.0;0.0;127784.74;0.5922139842363024;0.25;0.25;18918.9775;18918.9775;0.0
Selb;Landkreis Wunsiedel im Fichtelgebirge;5,01916E+15;1,19871E+16;;0.0;very low;0.0;0.0;D;826.43;92.84;76727.82;0.57;44035.96;0.25;True;True;2201;0.0;0.0;76727.82;0.5739242949949575;0.25;0.25;11008.99;11008.99;0.0
Selb;Landkreis Wunsiedel im Fichtelgebirge;5,0139E+14;1,21139E+15;;0.0;very low;0.0;0.0;G;826.43;94.79;78333.43;0.53;41641.95;0.25;True;True;2202;0.0;0.0;78333.43;0.5315987056867036;0.25;0.25;10410.4875;10410.4875;0.0
Wunsiedel;Landkreis Wunsiedel im Fichtelgebirge;4,99908E+15;1,20258E+16;;0.0;very low;0.0;0.0;C;826.43;136.95;113178.23;0.44;49905.21;0.2;True;True;2203;0.0;0.0;113178.23;0.4409435454150502;0.2;0.2;9981.042000000001;9981.042000000001;0.0
Wunsiedel;Landkreis Wunsiedel im Fichtelgebirge;5,00277E+16;1,19604E+16;;0.0;very low;0.0;0.0;G;826.43;145.42;120180.58;0.49;58759.47;0.2;True;True;2204;0.0;0.0;120180.58;0.48892649710959957;0.2;0.2;11751.894;11751.894;0.0
Wunsiedel;Landkreis Wunsiedel im Fichtelgebirge;5,00807E+16;1,20675E+16;;0.0;very low;0.0;0.0;D;826.43;161.03;133077.9;0.68;90241.56;0.3;True;True;2205;0.0;0.0;133077.9;0.6781107907473743;0.3;0.3;27072.467999999997;27072.467999999997;0.0
Fürth;;4,94521E+15;1,09847E+15;;0.0;very low;0.0;0.0;E;2393.48;80.0;191478.09;0.45;85251.57;0.2;True;True;2206;0.0;0.0;191478.09;0.4452288509875987;0.2;0.2;17050.314000000002;17050.314000000002;0.0
Fürth;;4,94654E+15;1,10077E+16;;0.0;very low;0.0;0.0;D;2393.48;80.0;191478.09;0.49;93719.83;0.2;True;True;2207;0.0;0.0;191478.09;0.48945458981756085;0.2;0.2;18743.966;18743.966;0.0
Fürth;;4,94672E+15;1,09951E+16;;0.0;very low;0.0;0.0;G;2393.48;88.84;212633.94;0.75;158891.12;0.3;True;True;2208;0.0;0.0;212633.94;0.7472519203660526;0.3;0.3;47667.335999999996;47667.335999999996;0.0
Fürth;;4,94408E+15;1,09886E+16;;0.0;very low;0.0;0.0;H;2393.48;119.86;286885.89;0.71;204262.15;0.3;True;True;2209;0.0;0.0;286885.89;0.7119978957487243;0.3;0.3;61278.645;61278.645;0.0
Fürth;;4,94618E+15;1,09905E+16;;0.0;very low;0.0;0.0;H;2393.48;121.86;291669.3;0.58;168703.85;0.25;True;True;2210;0.0;0.0;291669.3;0.5784079778022576;0.25;0.25;42175.9625;42175.9625;0.0
Fürth;;4,94683E+16;1,09897E+16;;0.0;very low;0.0;0.0;H;2393.48;139.28;333366.47;0.46;152141.96;0.2;True;True;2211;0.0;0.0;333366.47;0.4563805112133803;0.2;0.2;30428.392;30428.392;0.0
Fürth;;4,94602E+15;1,10091E+16;;0.0;very low;0.0;0.0;G;2393.48;126.94;303818.11;0.74;224821.92;0.3;True;True;2212;0.0;0.0;303818.11;0.7399885411702417;0.3;0.3;67446.576;67446.576;0.0
Fürth;;4,94418E+15;1,09869E+16;;0.0;very low;0.0;0.0;F;2393.48;123.64;295931.04;0.66;195158.79;0.3;True;True;2213;0.0;0.0;295931.04;0.659473876075994;0.3;0.3;58547.637;58547.637;0.0
Fürth;;4,94742E+15;1,09954E+16;;0.0;very low;0.0;0.0;A+;2393.48;124.85;298815.77;0.48;144148.86;0.2;True;True;2214;0.0;0.0;298815.77;0.482400443591046;0.2;0.2;28829.771999999997;28829.771999999997;0.0
Fürth;;4,94735E+15;1,09853E+16;;0.0;very low;0.0;0.0;D;2393.48;80.0;191478.09;0.68;129372.98;0.3;True;True;2215;0.0;0.0;191478.09;0.6756542223708206;0.3;0.3;38811.894;38811.894;0.0
Fürth;;4,94712E+15;1,10028E+16;;0.0;very low;0.0;0.0;D;2393.48;99.43;237992.71;0.51;120793.74;0.25;True;True;2216;0.0;0.0;237992.71;0.5075522691430339;0.25;0.25;30198.435;30198.435;0.0
Fürth;;4,94671E+16;1,1005E+15;;0.0;very low;0.0;0.0;H;2393.48;141.87;339553.74;0.62;210162.92;0.3;True;True;2217;0.0;0.0;339553.74;0.6189386104243765;0.3;0.3;63048.876000000004;63048.876000000004;0.0
Fürth;;4,94762E+16;1,0988E+16;;0.0;very low;0.0;0.0;D;2393.48;100.69;240998.11;0.53;128042.62;0.25;True;True;2218;0.0;0.0;240998.11;0.531301345060341;0.25;0.25;32010.655;32010.655;0.0
Fürth;;4,94953E+16;1,09758E+16;;0.0;very low;0.0;0.0;C;2393.48;80.0;191478.09;0.58;111354.83;0.25;True;True;2219;0.0;0.0;191478.09;0.5815538999788435;0.25;0.25;27838.7075;27838.7075;0.0
Fürth;;4,94988E+15;1,09774E+15;;0.0;very low;0.0;0.0;C;2393.48;103.69;248179.24;0.53;131739.5;0.25;True;True;2220;0.0;0.0;248179.24;0.5308240125161154;0.25;0.25;32934.875;32934.875;0.0
Fürth;;4,94854E+15;1,09663E+16;;0.0;very low;0.0;0.0;G;2393.48;80.0;191478.09;0.61;116722.35;0.3;True;True;2221;0.0;0.0;191478.09;0.609585932259926;0.3;0.3;35016.705;35016.705;0.0
Fürth;;4,9486E+15;1,09675E+16;;0.0;very low;0.0;0.0;G;2393.48;80.0;191478.09;0.51;96712.27;0.25;True;True;2222;0.0;0.0;191478.09;0.505082696406675;0.25;0.25;24178.0675;24178.0675;0.0
Fürth;;4,9484E+15;1,09566E+16;;0.0;very low;0.0;0.0;A+;2393.48;85.05;203553.33;0.6;123091.79;0.25;True;True;2223;0.0;0.0;203553.33;0.6047151869242325;0.25;0.3;30772.9475;36927.537;0.19999999999999996
Fürth;;4,94886E+15;1,09824E+16;;0.0;very low;0.0;0.0;A;2393.48;159.67;382161.96;0.73;277515.19;0.3;True;True;2224;0.0;0.0;382161.96;0.7261716733920874;0.3;0.3;83254.557;83254.557;0.0
Fürth;;4,94955E+15;1,0928E+16;;0.0;very low;0.0;0.0;A;2393.48;136.5;326704.6;0.64;209280.87;0.3;True;True;2225;0.0;0.0;326704.6;0.6405813386159852;0.3;0.3;62784.261;62784.261;0.0
Fürth;;4,94961E+15;1,09463E+16;;0.0;very low;0.0;0.0;E;2393.48;113.33;271256.37;0.69;186515.42;0.3;True;True;2226;0.0;0.0;271256.37;0.6875983041430511;0.3;0.3;55954.626000000004;55954.626000000004;0.0
Fürth;;4,94631E+15;1,09385E+16;;0.0;very low;0.0;0.0;E;2393.48;107.99;258476.93;0.42;108855.3;0.2;True;True;2227;0.0;0.0;258476.93;0.4211412600729976;0.2;0.2;21771.06;21771.06;0.0
Fürth;;4,95101E+15;1,09597E+16;;0.0;very low;0.0;0.0;E;2393.48;163.46;391238.04;0.75;293428.53;0.3;True;True;2228;0.0;0.0;391238.04;0.7500000000000001;0.3;0.3;88028.55900000001;88028.55900000001;0.0
Fürth;;4,94581E+16;1,09653E+16;;0.0;very low;0.0;0.0;D;2393.48;100.21;239844.44;0.68;164237.87;0.3;True;True;2229;0.0;0.0;239844.44;0.6847683023212879;0.3;0.3;49271.361;49271.361;0.0
Fürth;;4,95038E+15;1,09239E+16;;0.0;very low;0.0;0.0;H;2393.48;80.0;191478.09;0.54;102665.29;0.25;True;True;2230;0.0;0.0;191478.09;0.5361725197906455;0.25;0.25;25666.3225;25666.3225;0.0
Pfreimd;Landkreis Schwandorf;4,95104E+15;1,22258E+16;;0.0;very low;0.0;0.0;E;1429.74;80.0;114379.24;0.54;62072.49;0.25;True;True;2231;0.0;0.0;114379.24;0.5426901769936572;0.25;0.25;15518.1225;15518.1225;0.0
Fensterbach;Landkreis Schwandorf;4,9401E+15;1,20273E+16;;0.0;very low;0.0;0.0;H;1429.74;80.0;114379.24;0.46;52326.35;0.2;True;True;2232;0.0;0.0;114379.24;0.4574811827740768;0.2;0.2;10465.27;10465.27;0.0
Eschlkam;Landkreis Cham;4,92689E+14;1,29142E+16;;0.0;very low;0.0;0.0;H;930.45;99.16;92260.17;0.63;57818.26;0.3;True;True;2233;0.0;0.0;92260.17;0.6266871175286151;0.3;0.3;17345.478;17345.478;0.0
Falkenstein;Landkreis Cham;4,90892E+15;1,25079E+16;;0.0;very low;0.0;0.0;F;930.45;80.0;74435.96;0.63;47083.19;0.3;True;True;2234;0.0;0.0;74435.96;0.6325328510574727;0.3;0.3;14124.957;14124.957;0.0
Arnbruck;Landkreis Regen;4,91251E+15;1,2991E+15;;0.0;very low;0.0;0.0;H;975.7;160.29;156389.82;0.52;80690.99;0.25;True;True;2235;0.0;0.0;156389.82;0.5159606296624678;0.25;0.25;20172.7475;20172.7475;0.0
Zell;Landkreis Cham;4,91437E+16;1,23731E+16;;0.0;very low;0.0;0.0;D;930.45;118.62;110373.5;0.62;68700.68;0.3;True;True;2236;0.0;0.0;110373.5;0.6224381758302491;0.3;0.3;20610.203999999998;20610.203999999998;0.0
Pemfling;Landkreis Cham;4,93042E+15;1,25867E+16;;0.0;very low;0.0;0.0;C;930.45;101.1;94069.91;0.47;43991.25;0.2;True;True;2237;0.0;0.0;94069.91;0.4676442233228457;0.2;0.2;8798.25;8798.25;0.0
Traitsching;Landkreis Cham;4,913E+15;1,26045E+16;;0.0;very low;0.0;0.0;H;930.45;80.0;74435.96;0.48;35847.66;0.2;True;True;2238;0.0;0.0;74435.96;0.4815906182979302;0.2;0.2;7169.532000000001;7169.532000000001;0.0
Runding;Landkreis Cham;4,92149E+16;1,27482E+16;;0.0;very low;0.0;0.0;H;930.45;80.0;74435.96;0.57;42276.17;0.25;True;True;2239;0.0;0.0;74435.96;0.5679535805006074;0.25;0.25;10569.0425;10569.0425;0.0
Sinzing;Landkreis Regensburg;4,89729E+15;1,19656E+16;;0.0;very low;0.0;0.0;A+;1896.79;80.0;151742.85;0.63;95381.68;0.3;True;True;2240;0.0;0.0;151742.85;0.6285744600157437;0.3;0.3;28614.503999999997;28614.503999999997;0.0
Sinzing;Landkreis Regensburg;4,89882E+15;1,20409E+16;;0.0;very low;0.0;0.0;F;1896.79;148.93;282490.04;0.66;187361.05;0.3;True;True;2241;0.0;0.0;282490.04;0.6632483396582761;0.3;0.3;56208.314999999995;56208.314999999995;0.0
Regensburg;;4,90461E+16;1,20995E+16;;0.0;very low;0.0;0.0;C;2470.97;154.97;382918.15;0.47;180309.29;0.2;True;True;2242;0.0;0.0;382918.15;0.47088206709449526;0.2;0.2;36061.858;36061.858;0.0
Regensburg;;4,9049E+15;1,21329E+16;;0.0;very low;0.0;0.0;F;2470.97;147.23;363807.22;0.75;272855.42;0.3;True;True;2243;0.0;0.0;363807.22;0.7500000137435425;0.3;0.3;81856.62599999999;81856.62599999999;0.0
Regensburg;;4,90616E+15;1,21255E+16;;0.0;very low;0.0;0.0;G;2470.97;130.17;321644.99;0.43;137171.62;0.2;True;True;2244;0.0;0.0;321644.99;0.4264690085799253;0.2;0.2;27434.324;27434.324;0.0
Regensburg;;4,90543E+15;1,21005E+16;;0.0;very low;0.0;0.0;F;2470.97;115.57;285569.75;0.74;211838.04;0.3;True;True;2245;0.0;0.0;285569.75;0.7418084023255265;0.3;0.3;63551.412;63551.412;0.0
Regensburg;;4,90567E+15;1,21212E+14;;0.0;very low;0.0;0.0;A+;2470.97;80.0;197677.62;0.52;103313.09;0.25;True;True;2246;0.0;0.0;197677.62;0.5226342263732232;0.25;0.25;25828.2725;25828.2725;0.0
Alteglofsheim;Landkreis Regensburg;4,89248E+15;1,21915E+15;;0.0;very low;0.0;0.0;C;1896.79;92.08;174663.68;0.47;81454.04;0.2;True;True;2247;0.0;0.0;174663.68;0.4663478978571847;0.2;0.2;16290.807999999999;16290.807999999999;0.0
Hagelstadt;Landkreis Regensburg;4,88775E+16;1,222E+14;;0.0;very low;0.0;0.0;G;1896.79;130.69;247886.89;0.43;106242.12;0.2;True;True;2248;0.0;0.0;247886.89;0.42859112073252437;0.2;0.2;21248.424;21248.424;0.0
Neutraubling;Landkreis Regensburg;4,89861E+16;1,21878E+16;;0.0;very low;0.0;0.0;C;1896.79;80.0;151742.85;0.56;85275.76;0.25;True;True;2249;0.0;0.0;151742.85;0.5619754736384613;0.25;0.25;21318.94;21318.94;0.0
Neutraubling;Landkreis Regensburg;4,89773E+15;1,21828E+16;;0.0;very low;0.0;0.0;A;1896.79;162.32;307894.87;0.49;151673.14;0.2;True;True;2250;0.0;0.0;307894.87;0.4926134040492458;0.2;0.2;30334.628000000004;30334.628000000004;0.0
Neutraubling;Landkreis Regensburg;4,89699E+15;1,22004E+14;;0.0;very low;0.0;0.0;A+;1896.79;104.35;197921.07;0.47;92413.9;0.2;True;True;2251;0.0;0.0;197921.07;0.46692300117415486;0.2;0.2;18482.78;18482.78;0.0
Mintraching;Landkreis Regensburg;4,89263E+15;1,22531E+16;;0.0;very low;0.0;0.0;H;1896.79;80.0;151742.85;0.74;112880.4;0.3;True;True;2252;0.0;0.0;151742.85;0.7438927105955898;0.3;0.3;33864.119999999995;33864.119999999995;0.0
Teublitz;Landkreis Schwandorf;4,92324E+16;1,20913E+15;;0.0;very low;0.0;0.0;C;1429.74;131.73;188339.81;0.75;141254.86;0.3;True;True;2253;0.0;0.0;188339.81;0.7500000132738798;0.3;0.3;42376.45799999999;42376.45799999999;0.0
Teublitz;Landkreis Schwandorf;4,92263E+15;1,2111E+16;;0.0;very low;0.0;0.0;C;1429.74;131.3;187718.3;0.54;102287.17;0.25;True;True;2254;0.0;0.0;187718.3;0.5448971677241911;0.25;0.25;25571.7925;25571.7925;0.0
Regensburg;;4,90088E+15;1,20897E+16;;0.0;very low;0.0;0.0;F;2470.97;80.0;197677.62;0.75;148258.21;0.3;True;True;2255;0.0;0.0;197677.62;0.749999974706292;0.3;0.3;44477.462999999996;44477.462999999996;0.0
Regensburg;;4,90071E+15;1,20912E+16;;0.0;very low;0.0;0.0;F;2470.97;80.0;197677.62;0.64;126911.19;0.3;True;True;2256;0.0;0.0;197677.62;0.6420109165620266;0.3;0.3;38073.356999999996;38073.356999999996;0.0
Regensburg;;4,90119E+15;1,20513E+16;;0.0;very low;0.0;0.0;E;2470.97;80.0;197677.62;0.47;93141.65;0.2;True;True;2257;0.0;0.0;197677.62;0.47117953969700765;0.2;0.2;18628.329999999998;18628.329999999998;0.0
Regensburg;;4,90057E+16;1,20721E+16;;0.0;very low;0.0;0.0;F;2470.97;80.0;197677.62;0.66;129993.46;0.3;True;True;2258;0.0;0.0;197677.62;0.6576033240384016;0.3;0.3;38998.038;38998.038;0.0
Regensburg;;4,90025E+15;1,20455E+16;;0.0;very low;0.0;0.0;D;2470.97;85.52;211307.58;0.57;120082.74;0.25;True;True;2259;0.0;0.0;211307.58;0.5682841098270115;0.25;0.25;30020.685;30020.685;0.0
Regensburg;;4,90071E+16;1,20613E+16;;0.0;very low;0.0;0.0;F;2470.97;134.69;332812.89;0.56;187821.85;0.25;True;True;2260;0.0;0.0;332812.89;0.5643466814040766;0.25;0.25;46955.4625;46955.4625;0.0
Köfering;Landkreis Regensburg;4,89397E+14;1,21887E+16;;0.0;very low;0.0;0.0;A;1896.79;80.0;151742.85;0.7;105687.18;0.3;True;True;2261;0.0;0.0;151742.85;0.696488697820029;0.3;0.3;31706.153999999995;31706.153999999995;0.0
Riekofen;Landkreis Regensburg;4,88855E+15;1,23601E+16;;0.0;very low;0.0;0.0;F;1896.79;83.52;158424.18;0.53;84208.35;0.25;True;True;2262;0.0;0.0;158424.18;0.5315372312484118;0.25;0.25;21052.0875;21052.0875;0.0
Sünching;Landkreis Regensburg;4,89203E+15;1,23417E+16;;0.0;very low;0.0;0.0;F;1896.79;132.63;251569.74;0.42;106378.28;0.2;True;True;2263;0.0;0.0;251569.74;0.42285801146036084;0.2;0.2;21275.656000000003;21275.656000000003;0.0
Lappersdorf;Landkreis Regensburg;4,91029E+15;1,20312E+15;;0.0;very low;0.0;0.0;H;1896.79;138.72;263119.1;0.75;197339.33;0.3;True;True;2264;0.0;0.0;263119.1;0.7500000190028014;0.3;0.3;59201.79899999999;59201.79899999999;0.0
Lappersdorf;Landkreis Regensburg;4,90882E+15;1,20857E+16;;0.0;very low;0.0;0.0;D;1896.79;80.0;151742.85;0.52;79292.45;0.25;True;True;2265;0.0;0.0;151742.85;0.5225448843223914;0.25;0.25;19823.1125;19823.1125;0.0
Lappersdorf;Landkreis Regensburg;4,90479E+16;1,20676E+16;;0.0;very low;0.0;0.0;H;1896.79;80.0;151742.85;0.6;91613.42;0.25;True;True;2266;0.0;0.0;151742.85;0.6037412635916618;0.25;0.3;22903.355;27484.025999999998;0.19999999999999996
Lappersdorf;Landkreis Regensburg;4,90473E+15;1,20825E+15;;0.0;very low;0.0;0.0;C;1896.79;141.71;268789.16;0.45;120003.74;0.2;True;True;2267;0.0;0.0;268789.16;0.44646048970129604;0.2;0.2;24000.748000000003;24000.748000000003;0.0
Wenzenbach;Landkreis Regensburg;4,90927E+15;1,21572E+16;;0.0;very low;0.0;0.0;A+;1896.79;130.35;247240.97;0.65;161734.74;0.3;True;True;2268;0.0;0.0;247240.97;0.65415832982697;0.3;0.3;48520.422;48520.422;0.0
Wenzenbach;Landkreis Regensburg;4,90872E+16;1,21641E+16;;0.0;very low;0.0;0.0;A+;1896.79;80.0;151742.85;0.52;79278.26;0.25;True;True;2269;0.0;0.0;151742.85;0.5224513708553647;0.25;0.25;19819.565;19819.565;0.0
Holzheim am Forst;Landkreis Regensburg;4,91693E+15;1,1948E+16;;0.0;very low;0.0;0.0;E;1896.79;94.64;179507.2;0.68;122355.35;0.3;True;True;2270;0.0;0.0;179507.2;0.6816180632308899;0.3;0.3;36706.605;36706.605;0.0
Kallmünz;Landkreis Regensburg;4,91566E+15;1,19075E+16;;0.0;very low;0.0;0.0;D;1896.79;158.86;301322.03;0.43;128146.64;0.2;True;True;2271;0.0;0.0;301322.03;0.4252813509851901;0.2;0.2;25629.328;25629.328;0.0
Regensburg;;4,89811E+16;1,21417E+16;;0.0;very low;0.0;0.0;D;2470.97;123.95;306285.9;0.73;222127.83;0.3;True;True;2272;0.0;0.0;306285.9;0.7252303485077177;0.3;0.3;66638.34899999999;66638.34899999999;0.0
Regensburg;;4,9036E+15;1,21387E+16;;0.0;very low;0.0;0.0;B;2470.97;80.0;197677.62;0.59;117561.07;0.25;True;True;2273;0.0;0.0;197677.62;0.5947110755380403;0.25;0.25;29390.2675;29390.2675;0.0
Regensburg;;4,90398E+15;1,21749E+16;;0.0;very low;0.0;0.0;G;2470.97;96.22;237762.8;0.44;104084.29;0.2;True;True;2274;0.0;0.0;237762.8;0.43776524334336575;0.2;0.2;20816.858;20816.858;0.0
Regensburg;;4,90287E+15;1,21449E+15;;0.0;very low;0.0;0.0;B;2470.97;80.0;197677.62;0.71;139750.03;0.3;True;True;2275;0.0;0.0;197677.62;0.7069592905863598;0.3;0.3;41925.009;41925.009;0.0
Regensburg;;4,90208E+15;1,21278E+15;;0.0;very low;0.0;0.0;G;2470.97;120.59;297980.15;0.68;202493.08;0.3;True;True;2276;0.0;0.0;297980.15;0.6795522453425168;0.3;0.3;60747.92399999999;60747.92399999999;0.0
Wörth an der Donau;Landkreis Regensburg;4,90036E+15;1,23447E+16;;0.0;very low;0.0;0.0;C;1896.79;92.07;174637.47;0.62;107445.45;0.3;True;True;2277;0.0;0.0;174637.47;0.6152485488938886;0.3;0.3;32233.635;32233.635;0.0
Zeitlarn;Landkreis Regensburg;4,91E+15;1,2094E+16;;0.0;very low;0.0;0.0;C;1896.79;157.28;298334.01;0.44;132169.62;0.2;True;True;2278;0.0;0.0;298334.01;0.44302565436639285;0.2;0.2;26433.924;26433.924;0.0
