ID,ort,landkreis,latitude,longitude,GEB_HQ,flood_risk,Energieklasse,Quadratmeterpreise,aktuelles_LtV,darlehenbetrag,aktueller_immobilienwert,wohnflaeche,Schadensfaktor
1784,Kammerstein,Landkreis Roth,49.31538140751271,10.945102216853073,,very low,E,3631,"0,5921","202773,12","342482,88","94,32","0,04"
1785,Kammerstein,Landkreis Roth,49.28855434034028,11.070478186599235,,very low,F,3631,"0,2262","83065,22","367230,5","101,14","0,04"
1786,Kammerstein,Landkreis Roth,49.36123624775615,11.038870453725364,,very low,E,3631,"0,4745","149757,87","315644,97","86,93","0,04"
1787,Kammerstein,Landkreis Roth,49.36393241368688,11.025067109426413,,very low,C,3631,"0,3363","73265,95",217860,60,"0,04"
1788,Kammerstein,Landkreis Roth,49.34128096455724,11.03565864588964,,very low,H,3631,"0,3576","88085,8","246352,15","67,85","0,04"
1789,Kammerstein,Landkreis Roth,49.29287832717711,11.062359959413476,,very low,A+,3631,"0,6587","143498,89",217860,60,"0,04"
1790,Kammerstein,Landkreis Roth,49.35288147336118,10.9877783587778,,very low,A,3631,"0,3455","105517,92","305379,57","84,1","0,04"
1791,Kammerstein,Landkreis Roth,49.3482847266046,11.028813894337311,,very low,A,3631,"0,4904","299224,57","610137,85","168,04","0,04"
1792,Kammerstein,Landkreis Roth,49.37031361728185,11.007049716668355,,very low,H,3631,"0,4427","96450,74",217860,60,"0,04"
1793,Kammerstein,Landkreis Roth,49.31919104762604,10.9850643264833,,very low,E,3631,"0,3318","239358,72","721411,27","198,68","0,04"
1794,Kammerstein,Landkreis Roth,49.32917463191298,11.053556944198714,,very low,E,3631,"0,1628","173978,48","1068474,9","294,26","0,04"
1795,Kammerstein,Landkreis Roth,49.28252812638372,10.95129065766147,,very low,C,3631,"0,2113","177132,48","838312,96","230,88","0,04"
1796,Kammerstein,Landkreis Roth,49.30698316834434,11.054474347154184,,very low,F,3631,"0,3547","77275,7",217860,60,"0,04"
1797,Kammerstein,Landkreis Roth,49.3187490450271,11.046289888437126,,very low,F,3631,"0,1221","119082,72","975267,96","268,59","0,04"
1798,Kammerstein,Landkreis Roth,49.29631712739858,10.920721308570648,,very low,F,3631,"0,4748","152771,96","321741,71","88,61","0,04"
1799,Kammerstein,Landkreis Roth,49.36801834758277,11.007835109439736,,very low,A+,3631,"0,6667","155680,24","233512,49","64,31","0,04"
1800,Kammerstein,Landkreis Roth,49.298225507268434,10.945000963199927,,very low,C,3631,"0,581","155226,61","267179,2","73,58","0,04"
1801,Kammerstein,Landkreis Roth,49.29585279431101,10.96437018088202,,very low,G,3631,"0,5261","203147,08","386164,36","106,35","0,04"
1802,Kammerstein,Landkreis Roth,49.32640086217776,10.9337378254573,,very low,B,3631,"0,4714","102707,28",217860,60,"0,04"
1803,Kammerstein,Landkreis Roth,49.320306532374765,11.057402194709484,,very low,H,3631,"0,2981","281807,2","945456,79","260,38","0,04"
1804,Kammerstein,Landkreis Roth,49.34950309839996,10.985128470746066,,very low,D,3631,"0,2401","183648,91","764918,75","210,66","0,04"
1805,Kammerstein,Landkreis Roth,49.315439406407336,11.068496067920048,,very low,E,3631,"0,5287","168432,36","318579,39","87,74","0,04"
1806,Kammerstein,Landkreis Roth,49.26912852911415,10.963736995448812,,very low,D,3631,"0,3868","85622,53","221372,29","60,97","0,04"
1807,Kammerstein,Landkreis Roth,49.32545360429564,10.933959834687036,,very low,F,3631,"0,5784","126018,39",217860,60,"0,04"
1808,Kammerstein,Landkreis Roth,49.29558261417776,10.968497968657603,,very low,G,3631,"0,7004","152582,29",217860,60,"0,04"
1809,Kammerstein,Landkreis Roth,49.27672653164503,10.965004580559851,,very low,A+,3631,"0,3858","84053,08",217860,60,"0,04"
1810,Kammerstein,Landkreis Roth,49.30128743621731,10.92908230727215,,very low,C,3631,"0,5294","187401,46","353976,08","97,49","0,04"
1811,Kammerstein,Landkreis Roth,49.31769069779058,10.940741124337798,,very low,C,3631,"0,2459","150283,45","611153,23","168,32","0,04"
1812,Kammerstein,Landkreis Roth,49.28709326580927,10.947993984192667,,very low,C,3631,"0,6946","217118,44","312572,71","86,08","0,04"
1813,Kammerstein,Landkreis Roth,49.31731943750928,10.983223178710135,,very low,E,3631,"0,1403","63275,67","450876,15","124,17","0,04"
1814,Kammerstein,Landkreis Roth,49.29260801445134,10.95574596176328,,very low,C,3631,"0,226","137927,09","610388,5","168,1","0,04"
1815,Kammerstein,Landkreis Roth,49.33969042979766,11.013633126757194,,very low,F,3631,"0,0741","137644,71","1856666,54","511,34","0,04"
1816,Kammerstein,Landkreis Roth,49.36559797688362,11.028580030780327,,very low,A+,3631,"0,5749","125243,64",217860,60,"0,04"
1817,Kammerstein,Landkreis Roth,49.2848520555978,10.912982565579467,,very low,E,3631,"0,2929","231256,89","789587,75","217,46","0,04"
1818,Kammerstein,Landkreis Roth,49.28883762505503,10.987598610063005,,very low,C,3631,"0,4382","168411,12","384331,42","105,85","0,04"
1819,Kammerstein,Landkreis Roth,49.29348565674288,11.086500415709049,,very low,E,3631,"0,5693",147113,"258424,95","71,17","0,04"
1820,Kammerstein,Landkreis Roth,49.3451349890248,10.99545052766987,,very low,A,3631,"0,6904","150404,25",217860,60,"0,04"
1821,Kammerstein,Landkreis Roth,49.30395815165837,11.070297720916445,,very low,H,3631,"0,4521","117163,8","259168,58","71,38","0,04"
1822,Kammerstein,Landkreis Roth,49.3296975928555,10.995350945954897,,very low,E,3631,"0,4955","107941,89",217860,60,"0,04"
1823,Kammerstein,Landkreis Roth,49.28516229481326,10.971313949587657,,very low,F,3631,"0,6658","145060,72",217860,60,"0,04"
1824,Kammerstein,Landkreis Roth,49.28114053979759,10.96087761368414,,very low,A,3631,"0,3936","114060,25","289807,41","79,81","0,04"
1825,Kammerstein,Landkreis Roth,49.286474061334985,11.062259487047754,,very low,G,3631,"0,706","153813,07",217860,60,"0,04"
1826,Kammerstein,Landkreis Roth,49.34974301759621,11.023906678801774,,very low,D,3631,"0,646","244773,9","378923,65","104,36","0,04"
1827,Kammerstein,Landkreis Roth,49.35604182394491,10.99258952613902,,very low,G,3631,"0,3715","80937,17",217860,60,"0,04"
1828,Kammerstein,Landkreis Roth,49.3512043797443,10.974413493165466,,very low,G,3631,"0,7108","154850,27",217860,60,"0,04"
1829,Kammerstein,Landkreis Roth,49.27077585361192,10.950863482922006,,very low,F,3631,"0,1927","82196,8","426533,79","117,47","0,04"
1830,Kammerstein,Landkreis Roth,49.2940543025068,11.068851042059974,,very low,F,3631,"0,3515","125701,85","357592,53","98,48","0,04"
1831,Kammerstein,Landkreis Roth,49.30274311463761,10.950726030355291,,very low,G,3631,"0,1219","68466,4","561649,63","154,68","0,04"
1832,Kammerstein,Landkreis Roth,49.36271914760672,11.033125402068896,,very low,F,3631,"0,3729","96891,72","259835,06","71,56","0,04"
1833,Kammerstein,Landkreis Roth,49.29629495626134,10.9629452310088,,very low,C,3631,"0,2021","60535,68","299489,87","82,48","0,04"
1834,Kammerstein,Landkreis Roth,49.269013117520174,10.967250259191436,,very low,D,3631,"0,7148","155716,39",217860,60,"0,04"
1835,Kammerstein,Landkreis Roth,49.31569145497037,10.929946523686612,,very low,F,3631,"0,7025","153045,03",217860,60,"0,04"
1836,Kammerstein,Landkreis Roth,49.31515028925113,11.027015479598251,,very low,H,3631,"0,4742","189425,88","399468,11","110,02","0,04"
1837,Kammerstein,Landkreis Roth,49.28908290376962,10.914658479696866,,very low,A,3631,"0,5395","196781,83","364777,45","100,46","0,04"
1838,Kammerstein,Landkreis Roth,49.27543378710754,10.90717552924588,,very low,D,3631,"0,7035","153260,27",217860,60,"0,04"
1839,Kammerstein,Landkreis Roth,49.29577946193895,10.974523137237144,,very low,E,3631,"0,4216","126659,98","300461,39","82,75","0,04"
1840,Kammerstein,Landkreis Roth,49.35963755693483,11.035149701564515,,very low,E,3631,"0,4247","92529,88",217860,60,"0,04"
1841,Kammerstein,Landkreis Roth,49.3412219789372,10.996234661493038,,very low,E,3631,"0,6886","217919,93","316467,16","87,16","0,04"
1842,Kammerstein,Landkreis Roth,49.30379631137133,10.99188609730067,,very low,E,3631,"0,18","117684,41","653882,68","180,08","0,04"
1843,Kammerstein,Landkreis Roth,49.34607288841127,11.008096234725574,,very low,A,3631,"0,514","111976,82",217860,60,"0,04"
1844,Kammerstein,Landkreis Roth,49.335158613834444,11.045910156961536,,very low,A,3631,"0,5297","115406,97",217860,60,"0,04"
1845,Kammerstein,Landkreis Roth,49.32850973533524,11.01555915436333,,very low,A+,3631,"0,4298","93633,52",217860,60,"0,04"
1846,Kammerstein,Landkreis Roth,49.28860318923931,10.975671468235264,,very low,A+,3631,"0,454","119319,97","262827,87","72,38","0,04"
1847,Kammerstein,Landkreis Roth,49.31192172813364,10.93156297037179,,very low,C,3631,"0,5552","149598,54","269454,78","74,21","0,04"
1848,Kammerstein,Landkreis Roth,49.27254995622628,10.90610144119931,,very low,B,3631,"0,1266","122823,48","970033,1","267,15","0,04"
1849,Kammerstein,Landkreis Roth,49.27035925406182,10.945266160649537,,very low,A,3631,"0,688","149897,47",217860,60,"0,04"
1850,Kammerstein,Landkreis Roth,49.30174176844152,10.930408707324382,,very low,G,3631,"0,6787","147856,25",217860,60,"0,04"
1851,Kammerstein,Landkreis Roth,49.35335231230421,10.998985785790428,,very low,H,3631,"0,711","154900,4",217860,60,"0,04"
1852,Kammerstein,Landkreis Roth,49.2987025517082,10.911673940250742,,very low,C,3631,"0,4277","93185,36",217860,60,"0,04"
1853,Kammerstein,Landkreis Roth,49.29461815865719,10.929692462608417,,very low,E,3631,"0,2629","95775,43","364302,14","100,33","0,04"
1854,Kammerstein,Landkreis Roth,49.3231764541328,10.939874263021196,,very low,G,3631,"0,51","133001,57","260790,23","71,82","0,04"
1855,Kammerstein,Landkreis Roth,49.33857123456495,10.996236127611706,,very low,E,3631,"0,5271","114837,83",217860,60,"0,04"
1856,Kammerstein,Landkreis Roth,49.327011208710346,10.938577671466312,,very low,G,3631,"0,3421","108963,99","318483,69","87,71","0,04"
1857,Kammerstein,Landkreis Roth,49.30877351654517,10.993771513826612,,very low,A,3631,"0,3454","104303,06","301937,26","83,16","0,04"
1858,Kammerstein,Landkreis Roth,49.312658972435024,11.048811059011053,,very low,E,3631,"0,6699",192648,"287563,86","79,2","0,04"
1859,Kammerstein,Landkreis Roth,49.3219784025207,10.977666727953926,,very low,C,3631,"0,4653","105826,4","227414,62","62,63","0,04"
1860,Kammerstein,Landkreis Roth,49.33581892966953,11.04123389421838,,very low,E,3631,"0,2648","142426,64","537880,2","148,14","0,04"
1861,Kammerstein,Landkreis Roth,49.28254797719953,10.956096791945969,,very low,E,3631,"0,6427","154676,27","240657,9","66,28","0,04"
1862,Kammerstein,Landkreis Roth,49.27963624282789,11.072955982182808,,very low,C,3631,"0,5167","334784,68","647958,58","178,45","0,04"
1863,Kammerstein,Landkreis Roth,49.29717769520495,11.012849595436752,,very low,E,3631,"0,5315","186994,24","351809,14","96,89","0,04"
1864,Kammerstein,Landkreis Roth,49.36030233378599,11.019114559876233,,very low,H,3631,"0,6916","150666,06",217860,60,"0,04"
1865,Kammerstein,Landkreis Roth,49.32311816661926,10.939142663819908,,very low,F,3631,"0,4876","176975,75","362969,69","99,96","0,04"
1866,Rednitzhembach,Landkreis Roth,49.3123358789214,11.078712634709175,,very low,H,3631,"0,7053","153661,31",217860,60,"0,04"
1867,Rednitzhembach,Landkreis Roth,49.290605535264895,10.925424939606025,,very low,G,3631,"0,1173","338300,14","2884932,16","794,53","0,04"
1868,Rednitzhembach,Landkreis Roth,49.32886675998346,10.990882941969025,,very low,E,3631,"0,5717","239313,16","418568,26","115,28","0,04"
1869,Rednitzhembach,Landkreis Roth,49.274643245142286,10.925346165082251,,very low,G,3631,"0,3157","103968,97","329370,85","90,71","0,04"
1870,Rednitzhembach,Landkreis Roth,49.34822105234085,11.006722234109436,,very low,B,3631,"0,5168","112586,86",217860,60,"0,04"
1871,Rednitzhembach,Landkreis Roth,49.2960663154164,10.9668635225887,,very low,E,3631,"0,5982","130319,45",217860,60,"0,04"
1872,Rednitzhembach,Landkreis Roth,49.29672399761391,11.064568028985526,,very low,E,3631,"0,187","161235,25","862137,55","237,44","0,04"
1873,Rednitzhembach,Landkreis Roth,49.26436017856212,10.950689035591896,,very low,C,3631,"0,4783","184554,32","385870,65","106,27","0,04"
1874,Rednitzhembach,Landkreis Roth,49.2688430436185,10.946204194262576,,very low,G,3631,"0,5817","126730,23",217860,60,"0,04"
1875,Rednitzhembach,Landkreis Roth,49.31579455734957,11.07772580917388,,very low,G,3631,"0,3599","159542,97","443308,74","122,09","0,04"
1876,Rednitzhembach,Landkreis Roth,49.27836815061628,11.061359288732143,,very low,F,3631,"0,6977","152010,95",217860,60,"0,04"
1877,Rednitzhembach,Landkreis Roth,49.31214244612782,11.05058593617215,,very low,A,3631,"0,5148","165938,17","322364,45","88,78","0,04"
1878,Rednitzhembach,Landkreis Roth,49.33137221977875,11.041975222089814,,very low,E,3631,"0,622","135503,61",217860,60,"0,04"
1879,Schwabach,,49.342911834516734,11.010199218689506,,very low,G,4031,"0,5203","125836,67",241860,60,"0,04"
1880,Schwabach,,49.31103081317193,11.017818012357814,,very low,D,4031,"0,2479","63353,81","255550,85","63,4","0,04"
1881,Schwabach,,49.30982943467702,11.0328171312803,,very low,D,4031,"0,5709","138078,91",241860,60,"0,04"
1882,Schwabach,,49.36532879521408,10.995087728753994,,very low,D,4031,"0,1234","264508,27","2143323,94","531,71","0,04"
1883,Schwabach,,49.27210394603172,10.963773261509198,,very low,G,4031,"0,4722","114212,79",241860,60,"0,04"
1884,Schwabach,,49.31386608346325,10.952824475067247,,very low,D,4031,"0,2381","155669,73","653811,79","162,2","0,04"
1885,Schwabach,,49.351638873990495,11.02164949359384,,very low,F,4031,"0,4298","103962,83",241860,60,"0,04"
1886,Schwabach,,49.31880848137487,11.081184721327803,,very low,C,4031,"0,3961","95801,5",241860,60,"0,04"
1887,Schwabach,,49.34629731006957,11.015041997113263,,very low,B,4031,"0,4077","133872,26","328392,68","81,47","0,04"
1888,Schwabach,,49.35281425486781,11.036894734919702,,very low,E,4031,"0,6616","160026,19",241860,60,"0,04"
1889,Schwabach,,49.35367979858554,10.978384060551324,,very low,B,4031,"0,1037","40286,9","388627,74","96,41","0,04"
1890,Schwabach,,49.30547925973341,11.042344487398015,,very low,F,4031,"0,6343","197189,12","310880,17","77,12","0,04"
1891,Schwabach,,49.2961370943617,10.921214335527996,,very low,B,4031,"0,5019","221588,61","441541,23","109,54","0,04"
1892,Schwanstetten,Landkreis Roth,49.3233266362488,11.134149283469297,,very low,F,3631,"0,7349","160111,94",217860,60,"0,04"
1893,Schwanstetten,Landkreis Roth,49.304189003025705,11.178460402712654,,very low,G,3631,"0,6305","137357,69",217860,60,"0,04"
1894,Büchenbach,Landkreis Roth,49.27197485221682,11.029819485453956,,very low,D,3631,"0,4449","311266,57","699563,98","192,66","0,04"
1895,Wendelstein,Landkreis Roth,49.35602746611311,11.18391361229841,,very low,C,3631,"0,0932","218059,19","2339920,74","644,43","0,04"
1896,Wendelstein,Landkreis Roth,49.387161335813225,11.13765073503688,,very low,E,3631,"0,6069","132227,3",217860,60,"0,04"
1897,Wendelstein,Landkreis Roth,49.36735331679269,11.139940684999967,,very low,G,3631,"0,5992","130552,28",217860,60,"0,04"
1898,Wendelstein,Landkreis Roth,49.35607416906316,11.11634140091341,,very low,E,3631,"0,5431","333643,01","614315,29","169,19","0,04"
1899,Rohr,Landkreis Roth,49.30951878129635,10.929328770189958,,very low,G,3631,"0,4523","98542,38",217860,60,"0,04"
1900,Abenberg,Landkreis Roth,49.24686625787754,10.960544374983174,,very low,D,3631,"0,6022","169016,31","280670,96","77,3","0,04"
1901,Cadolzburg,Landkreis Fürth,49.490816482929645,10.866893986175436,,very low,C,4602,"0,6712","185333,12",276120,60,"0,04"
1902,Cadolzburg,Landkreis Fürth,49.4433713098571,10.814481988978578,,very low,C,4602,"0,441","121764,97",276120,60,"0,04"
1903,Cadolzburg,Landkreis Fürth,49.44160289309367,10.809547104857767,,very low,A,4602,"0,1773","145914,33","822813,02","178,79","0,04"
1904,Cadolzburg,Landkreis Fürth,49.45722547359477,10.80896789091259,,very low,H,4602,"0,4948","296805,48","599790,95","130,33","0,04"
1905,Seukendorf,Landkreis Fürth,49.47284053036066,10.8570487551133,,very low,F,4602,"0,4958","136897,17",276120,60,"0,04"
1906,Seukendorf,Landkreis Fürth,49.456740783840345,10.849233441995056,,very low,D,4602,"0,6733","185901,57",276120,60,"0,04"
1907,Seukendorf,Landkreis Fürth,49.452483271806265,10.86918722768932,,very low,B,4602,"0,4591","126753,82",276120,60,"0,04"
1908,Seukendorf,Landkreis Fürth,49.466585020271815,10.818190160643312,,very low,C,4602,"0,6911","190836,82",276120,60,"0,04"
1909,Obermichelbach,Landkreis Fürth,49.51089409626218,10.872656937282969,,very low,B,4602,"0,4104","113315,02",276120,60,"0,04"
1910,Obermichelbach,Landkreis Fürth,49.534763539403485,10.848005730649897,,very low,B,4602,"0,3883","112926,99","290838,26","63,2","0,04"
1911,Obermichelbach,Landkreis Fürth,49.504701383392,10.867814883523296,,very low,C,4602,"0,4137","114239,14",276120,60,"0,04"
1912,Tuchenbach,Landkreis Fürth,49.50107038365226,10.838538411675554,,very low,F,4602,"0,5795","159998,19",276120,60,"0,04"
1913,Tuchenbach,Landkreis Fürth,49.53146894377098,10.88657758408667,,very low,E,4602,"0,27","96620,84","357854,72","77,76","0,04"
1914,Tuchenbach,Landkreis Fürth,49.53342265142945,10.846504775231685,,very low,E,4602,"0,5191","143346,4",276120,60,"0,04"
1915,Veitsbronn,Landkreis Fürth,49.50901900886479,10.851390317386343,,very low,C,4602,"0,1321","64342,41","487203,52","105,87","0,04"
1916,Veitsbronn,Landkreis Fürth,49.53646214987639,10.904805888469488,,very low,C,4602,"0,6967","192360,97",276120,60,"0,04"
1917,Veitsbronn,Landkreis Fürth,49.53354127387582,10.888183985071109,,very low,A+,4602,"0,4421","122082,82",276120,60,"0,04"
1918,Lonnerstadt,Landkreis Erlangen-Höchstadt,49.71469172978903,10.709391510033395,,very low,D,4319,"0,6641","191963,08","289075,5","66,93","0,04"
1919,Möhrendorf,Landkreis Erlangen-Höchstadt,49.68381507158613,11.010259443910188,,very low,E,4319,"0,5569","144314,02",259140,60,"0,04"
1920,Marloffstein,Landkreis Erlangen-Höchstadt,49.604913545244365,11.063352423957792,,very low,A+,4319,"0,1347","97746,62","725722,54","168,03","0,04"
1921,Marloffstein,Landkreis Erlangen-Höchstadt,49.59505663533652,11.082275606484655,,very low,E,4319,"0,1039","123715,05","1190471,45","275,64","0,04"
1922,Spardorf,Landkreis Erlangen-Höchstadt,49.60368129660787,11.081220403844618,,very low,C,4319,"0,5175","195407,34","377576,36","87,42","0,04"
1923,Spardorf,Landkreis Erlangen-Höchstadt,49.61520139706023,11.049464640690694,,very low,F,4319,"0,5813","258322,63","444351,9","102,88","0,04"
1924,Uttenreuth,Landkreis Erlangen-Höchstadt,49.601897290151626,11.086444055110857,,very low,D,4319,"0,6934","179676,26",259140,60,"0,04"
1925,Uttenreuth,Landkreis Erlangen-Höchstadt,49.60757039039928,11.054866041154062,,very low,A,4319,"0,4974","128884,3",259140,60,"0,04"
1926,Speichersdorf,Landkreis Bayreuth,49.846124168799,11.74061991923573,,very low,H,2260,"0,4933","113986,23","231059,58","102,24","0,04"
1927,Speichersdorf,Landkreis Bayreuth,49.885790649522114,11.750921840286862,,very low,D,2260,"0,1683","227933,48","1354212,7","599,21","0,04"
1928,Creußen,Landkreis Bayreuth,49.86369928199114,11.653055914807275,,very low,C,2260,"0,4956","67204,09",135600,60,"0,04"
1929,Creußen,Landkreis Bayreuth,49.82747926405585,11.603674228715883,,very low,F,2260,"0,1708","118141,2","691681,51","306,05","0,04"
1930,Haag,Landkreis Bayreuth,49.83493555451015,11.719547337084329,,very low,D,2260,"0,167","100227,43","599998,84","265,49","0,04"
1931,Haag,Landkreis Bayreuth,49.82321090210991,11.669732755607347,,very low,H,2260,"0,1293","198638,33","1535749,06","679,53","0,04"
